work_item_id,scenario_id,linked_requirement_id,canonical_requirement_id
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013971,CPF-FR-002657,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013972,CPF-FR-002658,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013973,CPF-FR-002659,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013974,CPF-FR-002660,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013975,CPF-FR-002661,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013976,CPF-FR-002662,DB-MIGRATION
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CPF-SC-013977,CPF-FR-002663,DB-MIGRATION
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-SC-013978,CPF-FR-002664,DB-MIGRATION
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-SC-013979,CPF-FR-002665,DB-MIGRATION
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-SC-013980,CPF-FR-002666,DB-MIGRATION
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-SC-013981,CPF-FR-002667,DB-MIGRATION
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-SC-013982,CPF-FR-002668,DB-MIGRATION
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,CPF-SC-013983,CPF-FR-002669,DB-MIGRATION
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-SC-013984,CPF-FR-002670,DB-MIGRATION
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-SC-013985,CPF-FR-002671,DB-MIGRATION
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-SC-013986,CPF-FR-002672,DB-MIGRATION
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-SC-013987,CPF-FR-002673,DB-MIGRATION
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-SC-013988,CPF-FR-002674,DB-MIGRATION
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-SC-013989,CPF-FR-002675,DB-MIGRATION
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-SC-013990,CPF-FR-002676,DB-MIGRATION
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,CPF-SC-013991,CPF-FR-002677,DB-MIGRATION
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-SC-013992,CPF-FR-002678,DB-MIGRATION
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-SC-013993,CPF-FR-002679,DB-MIGRATION
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-SC-013994,CPF-FR-002680,DB-MIGRATION
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-SC-013995,CPF-FR-002681,DB-MIGRATION
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-SC-013996,CPF-FR-002682,DB-MIGRATION
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-SC-013997,CPF-FR-002683,DB-MIGRATION
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,CPF-SC-013998,CPF-FR-002684,DB-MIGRATION
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-013999,CPF-FR-002686,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-SC-014000,CPF-FR-002687,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014001,CPF-FR-002688,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014002,CPF-FR-002689,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-SC-014003,CPF-FR-002690,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014004,CPF-FR-002691,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014005,CPF-FR-002692,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014006,CPF-FR-002693,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-SC-014007,CPF-FR-002694,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-SC-014008,CPF-FR-002695,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-SC-014009,CPF-FR-002696,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-SC-014010,CPF-FR-002697,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,CPF-SC-014011,CPF-FR-002698,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014012,CPF-FR-002699,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014013,CPF-FR-002700,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014014,CPF-FR-002701,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014015,CPF-FR-002702,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014016,CPF-FR-002703,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014017,CPF-FR-002704,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014018,CPF-FR-002705,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014019,CPF-FR-002706,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014020,CPF-FR-002707,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014021,CPF-FR-002708,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,CPF-SC-014022,CPF-FR-002709,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014023,CPF-FR-002710,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014024,CPF-FR-002711,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014025,CPF-FR-002712,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014026,CPF-FR-002713,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014027,CPF-FR-002714,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014028,CPF-FR-002715,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014029,CPF-FR-002716,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014030,CPF-FR-002717,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014031,CPF-FR-002718,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014032,CPF-FR-002719,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014033,CPF-FR-002720,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014034,CPF-FR-002721,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014035,CPF-FR-002722,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014036,CPF-FR-002723,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,CPF-SC-014037,CPF-FR-002724,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014038,CPF-FR-002725,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014039,CPF-FR-002726,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014040,CPF-FR-002727,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014041,CPF-FR-002728,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014042,CPF-FR-002729,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014043,CPF-FR-002730,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014044,CPF-FR-002731,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014045,CPF-FR-002732,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014046,CPF-FR-002733,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014047,CPF-FR-002734,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014048,CPF-FR-002735,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014049,CPF-FR-002736,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014050,CPF-FR-002737,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,CPF-SC-014051,CPF-FR-002738,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-SC-014052,CPF-FR-002739,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-SC-014053,CPF-FR-002740,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-SC-014054,CPF-FR-002741,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-SC-014055,CPF-FR-002742,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-SC-014056,CPF-FR-002743,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-SC-014057,CPF-FR-002744,DB-ROLLBACK
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,CPF-SC-014058,CPF-FR-002745,DB-ROLLBACK
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014059,CPF-FR-002747,DB-BACKUP
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-SC-014060,CPF-FR-002748,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014061,CPF-FR-002749,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014062,CPF-FR-002750,DB-BACKUP
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-SC-014063,CPF-FR-002751,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014064,CPF-FR-002752,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014065,CPF-FR-002753,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014066,CPF-FR-002754,DB-BACKUP
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-SC-014067,CPF-FR-002755,DB-BACKUP
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-SC-014068,CPF-FR-002756,DB-BACKUP
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-SC-014069,CPF-FR-002757,DB-BACKUP
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-SC-014070,CPF-FR-002758,DB-BACKUP
CPF-WP-DB-BACKUP-02-IMPLEMENTATION_CONSUMER,CPF-SC-014071,CPF-FR-002759,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014072,CPF-FR-002760,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014073,CPF-FR-002761,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014074,CPF-FR-002762,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014075,CPF-FR-002763,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014076,CPF-FR-002764,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014077,CPF-FR-002765,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014078,CPF-FR-002766,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014079,CPF-FR-002767,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014080,CPF-FR-002768,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014081,CPF-FR-002769,DB-BACKUP
CPF-WP-DB-BACKUP-04-FAILURE_RECOVERY,CPF-SC-014082,CPF-FR-002770,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014083,CPF-FR-002771,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014084,CPF-FR-002772,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014085,CPF-FR-002773,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014086,CPF-FR-002774,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014087,CPF-FR-002775,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014088,CPF-FR-002776,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014089,CPF-FR-002777,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014090,CPF-FR-002778,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014091,CPF-FR-002779,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014092,CPF-FR-002780,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014093,CPF-FR-002781,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014094,CPF-FR-002782,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014095,CPF-FR-002783,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014096,CPF-FR-002784,DB-BACKUP
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,CPF-SC-014097,CPF-FR-002785,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014098,CPF-FR-002786,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014099,CPF-FR-002787,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014100,CPF-FR-002788,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014101,CPF-FR-002789,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014102,CPF-FR-002790,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014103,CPF-FR-002791,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014104,CPF-FR-002792,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014105,CPF-FR-002793,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014106,CPF-FR-002794,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014107,CPF-FR-002795,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014108,CPF-FR-002796,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014109,CPF-FR-002797,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014110,CPF-FR-002798,DB-BACKUP
CPF-WP-DB-BACKUP-05-DATA_MIGRATION,CPF-SC-014111,CPF-FR-002799,DB-BACKUP
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-SC-014112,CPF-FR-002800,DB-BACKUP
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-SC-014113,CPF-FR-002801,DB-BACKUP
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-SC-014114,CPF-FR-002802,DB-BACKUP
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-SC-014115,CPF-FR-002803,DB-BACKUP
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-SC-014116,CPF-FR-002804,DB-BACKUP
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-SC-014117,CPF-FR-002805,DB-BACKUP
CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,CPF-SC-014118,CPF-FR-002806,DB-BACKUP
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014119,CPF-FR-002808,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-SC-014120,CPF-FR-002809,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014121,CPF-FR-002810,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014122,CPF-FR-002811,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-SC-014123,CPF-FR-002812,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014124,CPF-FR-002813,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014125,CPF-FR-002814,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014126,CPF-FR-002815,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-SC-014127,CPF-FR-002816,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-SC-014128,CPF-FR-002817,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-SC-014129,CPF-FR-002818,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-SC-014130,CPF-FR-002819,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,CPF-SC-014131,CPF-FR-002820,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014132,CPF-FR-002821,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014133,CPF-FR-002822,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014134,CPF-FR-002823,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014135,CPF-FR-002824,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014136,CPF-FR-002825,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014137,CPF-FR-002826,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014138,CPF-FR-002827,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014139,CPF-FR-002828,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014140,CPF-FR-002829,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014141,CPF-FR-002830,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-04-FAILURE_RECOVERY,CPF-SC-014142,CPF-FR-002831,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014143,CPF-FR-002832,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014144,CPF-FR-002833,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014145,CPF-FR-002834,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014146,CPF-FR-002835,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014147,CPF-FR-002836,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014148,CPF-FR-002837,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014149,CPF-FR-002838,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014150,CPF-FR-002839,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014151,CPF-FR-002840,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014152,CPF-FR-002841,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014153,CPF-FR-002842,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014154,CPF-FR-002843,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014155,CPF-FR-002844,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014156,CPF-FR-002845,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,CPF-SC-014157,CPF-FR-002846,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014158,CPF-FR-002847,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014159,CPF-FR-002848,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014160,CPF-FR-002849,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014161,CPF-FR-002850,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014162,CPF-FR-002851,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014163,CPF-FR-002852,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014164,CPF-FR-002853,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014165,CPF-FR-002854,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014166,CPF-FR-002855,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014167,CPF-FR-002856,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014168,CPF-FR-002857,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014169,CPF-FR-002858,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014170,CPF-FR-002859,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-05-DATA_MIGRATION,CPF-SC-014171,CPF-FR-002860,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-SC-014172,CPF-FR-002861,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-SC-014173,CPF-FR-002862,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-SC-014174,CPF-FR-002863,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-SC-014175,CPF-FR-002864,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-SC-014176,CPF-FR-002865,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-SC-014177,CPF-FR-002866,DB-MULTI-VENDOR
CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,CPF-SC-014178,CPF-FR-002867,DB-MULTI-VENDOR
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014179,CPF-FR-002869,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014180,CPF-FR-002870,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014181,CPF-FR-002871,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014182,CPF-FR-002872,DB-SQL
