atomic_id,atomic_type,canonical_requirement_id,work_item_id,assertion_id,assertion_family,acceptance_verdict,evidence_path,evidence_sha256,development_status,verification_status
CPF-SC-014099,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014099-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014100,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014100-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014101,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014101-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014102,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014102-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014103,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014103-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014104,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014104-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014105,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014105-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014106,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014106-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014107,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014107-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014108,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014108-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014109,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014109-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014110,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014110-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014111,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014111-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014112,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014112-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014113,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014113-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014114,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014114-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014115,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014115-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014116,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014116-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014117,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014117-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014118,CPF-SC,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014118-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6,완료,완료
CPF-SC-014119,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,AT-CPF-SC-014119-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014120,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014120-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014121,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,AT-CPF-SC-014121-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014122,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,AT-CPF-SC-014122-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014123,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,AT-CPF-SC-014123-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014124,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,AT-CPF-SC-014124-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014125,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,AT-CPF-SC-014125-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014126,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,AT-CPF-SC-014126-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014127,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014127-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014128,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,AT-CPF-SC-014128-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014129,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014129-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014130,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014130-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014131,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014131-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014132,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014132-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014133,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014133-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014134,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014134-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014135,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014135-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014136,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014136-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014137,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014137-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014138,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014138-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014139,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014139-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014140,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014140-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014141,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,AT-CPF-SC-014141-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014142,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,AT-CPF-SC-014142-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
CPF-SC-014143,CPF-SC,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,AT-CPF-SC-014143-DIRECT_VERIFICATION,NORMAL_DIRECT_VERIFICATION,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2,완료,완료
