source_type,work_item_id,source_requirement_ids,source_signal,priority,work_package,current_observation,development_scope,source_consumer_scope,static_high_intensity_acceptance,runtime_high_intensity_acceptance,documentation_currentization,garbage_cleanup,developer_status,verification_status,overall_status,source_identity,closure_rule,item_role,execution_wp_ids,handover_aliases,tracking_parent_ids,root_cause_key,execution_order
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-TX-LOCAL,TX-LOCAL,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"단일 Resource의 local transaction을 가장 단순한 기본 개발경험으로 제공하고 commit/rollback, propagation, isolation, timeout, read-only, exception mapping, transactionId/log 연계를 표준화한다. XA Provider가 없어도 기본 업무가 정상 동작해야 한다.",cpf-core contract + data runtime owner,"실제 Domain Consumer, commit/rollback/timeout/exception Test, 3 DB Vendor Runtime 또는 타당한 DB-less 근거",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-ONE01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-TX-STRATEGY,TX-STRATEGY,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"업무 특성에 따라 `LOCAL`, `XA_JTA`, `OUTBOX`, `SAGA`, `TCC`를 명시적으로 선택·조합하는 정책, 안전한 Default, 상호배타/호환 규칙과 선택하지 않은 Runtime 0-footprint를 제공한다. 동일 거래에서 전략을 혼합해도 transactionId lineage와 오류/복구 모델이 유지되어야 한다.",cpf-core contract + selected runtime owner,"strategy selection API/config, fail-fast conflict test, selected-only dependency/bean/config/SQL, 실제 Consumer와 혼합 전략 E2E Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-ONE01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-TX-TCC,TX-TCC,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"Hold/Reservation형 업무를 위한 Optional `Try/Confirm/Cancel` 계약을 제공한다. Try/Confirm/Cancel idempotency, empty rollback, hanging, duplicate confirm/cancel, timeout, UNKNOWN, recovery를 지원하되 Framework가 업무 보상 의미를 임의 결정하지 않는다.",cpf-core contract + owning business domain,"잔액/한도/재고 등 Reference Consumer, Try→Confirm/Cancel, duplicate/empty rollback/hanging/process-kill/reconcile Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-ONE01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-TX-XA-JTA,TX-XA-JTA,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"JTA/XA를 Optional 상용 Capability로 제공한다. Tomcat에서는 standalone Transaction Manager Adapter, JTA-capable WAS에서는 managed JTA Adapter를 지원하며 DB+DB, DB+JMS의 XAResource enlistment와 2PC prepare/commit/rollback/heuristic/in-doubt 상태를 제공한다. 특정 TM 구현을 `cpf-core`에 강제하지 않는다.",cpf-core transaction contract + Optional JTA Provider owner,"Tomcat-compatible standalone TM Reference, managed-JTA adapter contract, Oracle/PostgreSQL/MariaDB XADataSource, JMS XAConnectionFactory/XAResource, DB+DB·DB+JMS Consumer/Test/Runtime Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-ONE01;WP-FIN01,,,TRACKING,
CANONICAL_COVERAGE_UMBRELLA,WP-CANON-TX-XA-RECOVERY,TX-XA-RECOVERY,HARNESS_CANONICAL_TRACE_GAP_CLOSURE,P0,WP-CANONICAL-COVERAGE,Canonical Product Requirement가 Current Work Item Registry에 직접 연결되지 않아 silent-loss 방지를 위한 umbrella Work Item을 생성함.,"prepare 이후 process kill, TM/RM restart, commit 중 장애와 in-doubt transaction을 durable recovery log와 resource recovery scan으로 안전하게 해소하고 duplicate recovery·heuristic outcome을 구분한다. ADM에서 권한·사유·감사와 함께 조회/조치한다.",JTA Provider owner + operations,"prepare-kill-restart, TM/RM restart, in-doubt scan, heuristic/manual review, multi-instance/fencing, ADM Timeline/Recovery Evidence",적용 가능한 실제 Runtime/DB/Browser/Process/Windows/Linux 최대강도 Physical Acceptance. Runtime 비적용이면 명시적 NOT_APPLICABLE 근거가 필요하며 미실행을 PASS로 승계하지 않는다.,Product Contract/Canonical Trace/관련 Generated Projection 동시 현행화,중복·stale 정본/원장/증적 생성 금지; current-only 유지,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance,TRACKING,WP-ONE01;WP-FIN01,,,TRACKING,
ROOT_CAUSE_EXECUTION,WP-H00,WP-R00.01;WP-R00.02;WP-R00.03;WP-R00.04;WP-R00.05;WP-R00.06;WP-R00.07;WP-R00.08;WP-R00.09;WP-R00.10;WP-R00.11;WP-R00.12;WP-R00.13;WP-R00.14;WP-R00.15;WP-R00.16;WP-R00.17;WP-R00.18,2026-08-29 사용자 승인 Development Harness 단일 실행 정본 / Root Cause Execution WP,P0,Harness Current Authority / Source Identity Rebase,Current Product Source Identity=1289304269e6f684cb9c32414efadbcfa179b5f7208bcd42f6ff1d5dff15a87f/8450. Currentizer가 Registry/Ledger/Projection 및 current/CURRENT_MERGE_CONTROL_STATE.json baseline을 exact identity로 갱신하고 current/·evidence/ 변경이 Product Source Identity를 다시 바꾸지 않는 구조로 분리됨. Claude legacy session Manifest는 provenance-only로 복구했고 Session Merge Protocol sessions=2 merged=2 pending=0 conflicts=0. Product Source 변경 시 재산출/재검증 필수.,"Latest Source Identity, Current Authority, Handover/Registry/Projection을 exact current source로 단일화",전체 Development Harness Current Authority / Ledger / Projection,"Current Authority exact identity, 394 tracking set 보존, Handover alias orphan=0",해당 없음,Current Development Harness Authority/Generated Projection만 현행화; 별도 개발 정본 생성 금지,superseded/stale/deprecated는 exact Delete Manifest + migration semantic gate 후 사용자 실행,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED,ROOT_CAUSE_EXECUTION,WP-H00,,WP-R00.01;WP-R00.02;WP-R00.03;WP-R00.04;WP-R00.05;WP-R00.06;WP-R00.07;WP-R00.08;WP-R00.09;WP-R00.10;WP-R00.11;WP-R00.12;WP-R00.13;WP-R00.14;WP-R00.15;WP-R00.16;WP-R00.17;WP-R00.18,HARNESS_CURRENT_AUTHORITY,1
ROOT_CAUSE_EXECUTION,WP-H01,WP-R00.01;WP-R00.02;WP-R00.03;WP-R00.04;WP-R00.05;WP-R00.06;WP-R00.07;WP-R14.01;WP-R14.02;WP-R14.03;WP-R14.04;WP-R14.05;WP-R14.06;WP-R14.07;WP-R00.08;WP-R00.09;WP-R00.10;WP-R00.11;WP-R00.12;WP-R00.13;WP-R00.14;WP-R00.15;WP-R00.16;WP-R00.17;WP-R14.08;WP-R14.09;WP-R00.18,2026-08-29 사용자 승인 Development Harness 단일 실행 정본 / Root Cause Execution WP,P0,Legacy Canonical Migration / Consumer Cutover / Delete Readiness,Legacy canonical cutover/source static closure 유지. 이번 수정은 Harness/IDE/CLI/Batch/Frontend/Release/Toolchain 범위이며 legacy exact Delete Manifest의 사용자 Working Tree 실제 적용은 별도 physical execution으로 유지.,old canonical/current ledger consumer를 Harness Product Contract/Current Authority로 전수 이전하고 semantic migration/delete readiness를 닫음,Tool/Test/Verification/Codex/Documentation Harness/Detailed Requirement/Migration/Delete,"deprecated canonical active consumer=0, stale reference=0, migration semantic closure PASS",삭제는 사용자 exact manifest 실행 전 NOT_EXECUTED,Current Development Harness Authority/Generated Projection만 현행화; 별도 개발 정본 생성 금지,superseded/stale/deprecated는 exact Delete Manifest + migration semantic gate 후 사용자 실행,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED,ROOT_CAUSE_EXECUTION,WP-H01,,WP-R00.01;WP-R00.02;WP-R00.03;WP-R00.04;WP-R00.05;WP-R00.06;WP-R00.07;WP-R14.01;WP-R14.02;WP-R14.03;WP-R14.04;WP-R14.05;WP-R14.06;WP-R14.07;WP-R00.08;WP-R00.09;WP-R00.10;WP-R00.11;WP-R00.12;WP-R00.13;WP-R00.14;WP-R00.15;WP-R00.16;WP-R00.17;WP-R14.08;WP-R14.09;WP-R00.18,LEGACY_CANONICAL_CUTOVER,2
ROOT_CAUSE_EXECUTION,WP-H02,WP-R03.01;WP-R03.02;WP-R03.03;WP-R03.04;WP-R03.05;WP-R03.06;WP-R03.07;WP-R03.08;WP-R03.09;WP-R03.10;WP-R03.11;WP-R03.12;WP-R03.13;WP-R03.14;WP-CANON-DOC-GOV;WP-CANON-DOC-PRODUCT;WP-CANON-REQ-CODEX;WP-CANON-REQ-GAP;WP-CANON-REQ-REVIEW,2026-08-29 사용자 승인 Development Harness 단일 실행 정본 / Root Cause Execution WP,P0,Harness Enforcement / False Green Regression Protection,"Session Manifest/Merge/no-bulk/current prerequisite/Final Self Review를 Machine Validator와 Negative Mutation으로 강제. generated Evidence/venv를 Product partial implementation으로 오탐하던 범위를 교정하고, CR-22 Capability-first Toolchain Compatibility를 Common Rule로 승격. Host exact patch/minor 및 Java exact host-major 재유입 mutation이 fail-closed. Harness Strength canonical=218 tracking=394 execution=16 controls=33 유지. Delivery cleanup false-green 재개방 보완: mutable Gradle/Python generated garbage에 stale content SHA를 강제하던 46-file delivery manifest를 4개 typed GENERATED_ROOT exact allowlist로 교정. 경로 정규화 중 `.editorconfig/.gitattributes/.github/.gitignore`의 선행 dot이 유실되던 manifest 생성 결함을 제거하고 Harness Current-only/Final Delivery 공통규칙과 regression test로 재발 방지.",Harness 현행화가 Requirement/Acceptance/Physical/Runtime/Evidence/Negative Mutation 강도를 낮추지 못하게 fail-closed,Harness validators/contracts/tests/control/test/role ledgers,"strength regression=0, negative mutation preserved/enhanced, transitive migration/handover consistency/stale projection gate PASS",Harness physical requirements는 각 downstream WP Runtime에 연결,Current Development Harness Authority/Generated Projection만 현행화; 별도 개발 정본 생성 금지,superseded/stale/deprecated는 exact Delete Manifest + migration semantic gate 후 사용자 실행,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED,ROOT_CAUSE_EXECUTION,WP-H02,WP-R03.15,WP-R03.01;WP-R03.02;WP-R03.03;WP-R03.04;WP-R03.05;WP-R03.06;WP-R03.07;WP-R03.08;WP-R03.09;WP-R03.10;WP-R03.11;WP-R03.12;WP-R03.13;WP-R03.14;WP-CANON-DOC-GOV;WP-CANON-DOC-PRODUCT;WP-CANON-REQ-CODEX;WP-CANON-REQ-GAP;WP-CANON-REQ-REVIEW,HARNESS_FALSE_GREEN,3
ROOT_CAUSE_EXECUTION,WP-B01,WP-R01.01;WP-R01.02;WP-R01.03;WP-R01.04;WP-R01.05;WP-R01.06;WP-R01.07;WP-R01.08;WP-R01.09;WP-R01.10;WP-R08.01;WP-R08.02;WP-R08.03;WP-R08.04;WP-R08.05;WP-R08.06;WP-R08.07;WP-R08.08;WP-R01.11;WP-R01.12;WP-R01.13;WP-R01.14;WP-R01.15;WP-R01.16;WP-R01.17;WP-R01.18;WP-R01.19;WP-R01.20;WP-CANON-AI-OPTIONAL;WP-CANON-API-ASYNC;WP-CANON-API-CONTRACT;WP-CANON-API-FILE;WP-CANON-API-GRAPHQL;WP-CANON-API-LIMIT;WP-CANON-API-PAGING;WP-CANON-API-REALTIME;WP-CANON-ARCH-BOUNDARY;WP-CANON-ARCH-LAYER;WP-CANON-ARCH-MISSION;WP-CANON-ARCH-STARTER;WP-CANON-CMN-CALENDAR;WP-CANON-CMN-CODE;WP-CANON-CMN-EXTENSION;WP-CANON-CMN-MSG;WP-CANON-CMN-SAMPLE-DB;WP-CANON-CMN-TEMPLATE;WP-CANON-CORE-API;WP-CANON-CORE-FILE;WP-CANON-CORE-FIXED;WP-CANON-CORE-SPI;WP-CANON-CORE-TESTKIT;WP-CANON-CPF-CALL;WP-CANON-CPF-DEADLINE;WP-CANON-CPF-ERROR;WP-CANON-CPF-FILELOG;WP-CANON-CPF-HEADER;WP-CANON-CPF-HEALTH;WP-CANON-CPF-IDEMP;WP-CANON-CPF-LOCK;WP-CANON-CPF-OPSDB;WP-CANON-CPF-REGISTRY;WP-CANON-CPF-RESILIENCE;WP-CANON-CPF-ROLE;WP-CANON-CPF-ROUTING;WP-CANON-CPF-SCHED;WP-CANON-CPF-STATE;WP-CANON-CPF-VALID;WP-CANON-DEVEX-ANNOTATION;WP-CANON-DEVEX-CODEGEN;WP-CANON-DEVEX-COMMENT;WP-CANON-DEVEX-ERROR;WP-CANON-DEVEX-LAYER;WP-CANON-DEVEX-LOGGING;WP-CANON-DEVEX-QUICK;WP-CANON-DEVEX-TESTKIT;WP-CANON-DEVEX-UTILITY;WP-CANON-DEVEX-VALIDATION;WP-CANON-EDU-CANONICAL;WP-CANON-FILE-OBJECT-STORAGE;WP-CANON-FOUNDATION-UTILITY;WP-CANON-ONBOARD-DOMAIN;WP-CANON-RULE-ARCH;WP-CANON-RULE-QUALITY;WP-CANON-RULE-SEC;WP-CANON-SAMPLE-ACC;WP-CANON-SAMPLE-BIZADM;WP-CANON-SAMPLE-EDU;WP-CANON-SAMPLE-MBR;WP-CANON-SAMPLE-REF;WP-CANON-STARTER-DX,2026-08-29 사용자 승인 Development Harness 단일 실행 정본 / Root Cause Execution WP,P0,Java25 Root Build / Dependency Closure,2026-08-30 prior runtime SourceIdentity=90e4890d...에서 Java25 Full Build/Java Test/Publication/SBOM 실제 PASS. 현재 Source는 host JDK exact 25 pin을 제거하고 Java 25 release target을 유지하는 capability-first 계약으로 변경됨. Current exact Source에서 Fresh Gradle Build/Test/Publication/SBOM 재실행 전 prior PASS 승계 금지. Host JDK exact 25 문자열/폴더명 의존을 제거. Required Full Runtime과 FullLocal 모두 설치 JDK 후보를 탐색해 실제 `javac --release 25` compile + Java 25 target class execute capability로 선택. Java 25 target은 유지하되 JDK 26+ 등 호환 host를 버전 숫자만으로 차단하지 않음.,Java25 Root Compile/Dependency/Build/Test/Publication/SBOM closure,"전체 Java/Gradle modules, dependency graph, publication consumer",compile/build/test/dependency/publication static+physical PASS,Java25 actual Root Build/Test/Publication mandatory,Current Development Harness Authority/Generated Projection만 현행화; 별도 개발 정본 생성 금지,superseded/stale/deprecated는 exact Delete Manifest + migration semantic gate 후 사용자 실행,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED,ROOT_CAUSE_EXECUTION,WP-B01,,WP-R01.01;WP-R01.02;WP-R01.03;WP-R01.04;WP-R01.05;WP-R01.06;WP-R01.07;WP-R01.08;WP-R01.09;WP-R01.10;WP-R08.01;WP-R08.02;WP-R08.03;WP-R08.04;WP-R08.05;WP-R08.06;WP-R08.07;WP-R08.08;WP-R01.11;WP-R01.12;WP-R01.13;WP-R01.14;WP-R01.15;WP-R01.16;WP-R01.17;WP-R01.18;WP-R01.19;WP-R01.20;WP-CANON-AI-OPTIONAL;WP-CANON-API-ASYNC;WP-CANON-API-CONTRACT;WP-CANON-API-FILE;WP-CANON-API-GRAPHQL;WP-CANON-API-LIMIT;WP-CANON-API-PAGING;WP-CANON-API-REALTIME;WP-CANON-ARCH-BOUNDARY;WP-CANON-ARCH-LAYER;WP-CANON-ARCH-MISSION;WP-CANON-ARCH-STARTER;WP-CANON-CMN-CALENDAR;WP-CANON-CMN-CODE;WP-CANON-CMN-EXTENSION;WP-CANON-CMN-MSG;WP-CANON-CMN-SAMPLE-DB;WP-CANON-CMN-TEMPLATE;WP-CANON-CORE-API;WP-CANON-CORE-FILE;WP-CANON-CORE-FIXED;WP-CANON-CORE-SPI;WP-CANON-CORE-TESTKIT;WP-CANON-CPF-CALL;WP-CANON-CPF-DEADLINE;WP-CANON-CPF-ERROR;WP-CANON-CPF-FILELOG;WP-CANON-CPF-HEADER;WP-CANON-CPF-HEALTH;WP-CANON-CPF-IDEMP;WP-CANON-CPF-LOCK;WP-CANON-CPF-OPSDB;WP-CANON-CPF-REGISTRY;WP-CANON-CPF-RESILIENCE;WP-CANON-CPF-ROLE;WP-CANON-CPF-ROUTING;WP-CANON-CPF-SCHED;WP-CANON-CPF-STATE;WP-CANON-CPF-VALID;WP-CANON-DEVEX-ANNOTATION;WP-CANON-DEVEX-CODEGEN;WP-CANON-DEVEX-COMMENT;WP-CANON-DEVEX-ERROR;WP-CANON-DEVEX-LAYER;WP-CANON-DEVEX-LOGGING;WP-CANON-DEVEX-QUICK;WP-CANON-DEVEX-TESTKIT;WP-CANON-DEVEX-UTILITY;WP-CANON-DEVEX-VALIDATION;WP-CANON-EDU-CANONICAL;WP-CANON-FILE-OBJECT-STORAGE;WP-CANON-FOUNDATION-UTILITY;WP-CANON-ONBOARD-DOMAIN;WP-CANON-RULE-ARCH;WP-CANON-RULE-QUALITY;WP-CANON-RULE-SEC;WP-CANON-SAMPLE-ACC;WP-CANON-SAMPLE-BIZADM;WP-CANON-SAMPLE-EDU;WP-CANON-SAMPLE-MBR;WP-CANON-SAMPLE-REF;WP-CANON-STARTER-DX,JAVA25_ROOT_BUILD,4
ROOT_CAUSE_EXECUTION,WP-B02,WP-R01.02;WP-R02.01;WP-R02.02;WP-R02.03;WP-R02.04;WP-R02.05;WP-R02.06;WP-R02.07;WP-R02.08;WP-R14.01;WP-R14.02;WP-R14.03;WP-R14.04;WP-R14.05;WP-R14.06;WP-R14.07;WP-R01.18;WP-R02.09;WP-R02.10;WP-R02.11;WP-R02.12;WP-R14.08;WP-R14.09,2026-08-29 사용자 승인 Development Harness 단일 실행 정본 / Root Cause Execution WP,P0,VS Code / Buildship Fresh Error 0 Warning 0,사용자 VS Code Error=6/Warning=0 Root Cause는 source-empty profile(browser-bff/batch-service/web-api)의 canonical build/classes/java/main 미생성. 모든 source-empty Java project를 discovery-driven으로 materialize하고 cpfVerifyIdeClasspathReady가 실제 폴더 존재를 fail-closed 검증하도록 보완. Static regression PASS; 사용자 Windows Fresh Buildship/JDT 실제 Problems 0/0은 필수 재실행.,Fresh Gradle/Buildship Import에서 source-empty stable output 및 전체 module JDT model closure,전체 Domain/Module Java projects,Fresh import Problems Error=0 Warning=0; stale build/classes dependency=0,Fresh VS Code/Buildship actual import mandatory,Current Development Harness Authority/Generated Projection만 현행화; 별도 개발 정본 생성 금지,superseded/stale/deprecated는 exact Delete Manifest + migration semantic gate 후 사용자 실행,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED,ROOT_CAUSE_EXECUTION,WP-B02,WP-R01.21,WP-R01.02;WP-R02.01;WP-R02.02;WP-R02.03;WP-R02.04;WP-R02.05;WP-R02.06;WP-R02.07;WP-R02.08;WP-R14.01;WP-R14.02;WP-R14.03;WP-R14.04;WP-R14.05;WP-R14.06;WP-R14.07;WP-R01.18;WP-R02.09;WP-R02.10;WP-R02.11;WP-R02.12;WP-R14.08;WP-R14.09,VSCODE_BUILDSHIP,5
ROOT_CAUSE_EXECUTION,WP-B03,WP-R01.20;WP-CANON-CORE-MESSAGE;WP-CANON-EVENT-AMQP;WP-CANON-EVENT-BROKER;WP-CANON-EVENT-CORE;WP-CANON-EVENT-DLQ;WP-CANON-EVENT-IBM-MQ;WP-CANON-EVENT-JMS;WP-CANON-EVENT-MQ;WP-CANON-EVENT-OUTBOX;WP-CANON-EVENT-SCHEMA;WP-CANON-EXS-FILE;WP-CANON-EXS-FIXED;WP-CANON-EXS-INST;WP-CANON-EXS-RECON;WP-CANON-EXS-REST;WP-CANON-EXS-SEC;WP-CANON-EXS-TCP;WP-CANON-EXS-UNKNOWN,2026-08-29 사용자 승인 Development Harness 단일 실행 정본 / Root Cause Execution WP,P0,Messaging/JMS API-SPI / JDT Resolution,현재 제공 VS Code Problems에는 JMS 직접 diagnostic 없음. prior Java/Kafka runtime PASS는 provenance이며 WP-B02 actual JDT 0/0이 아직 없어 Fresh Java25-target Gradle/JDT JMS closure 재실행 필요.,JMS unresolved type를 fake type 없이 canonical messaging owner/dependency/Buildship root cause로 해결,"framework:messaging, messaging:jms 및 providers/consumers","Gradle compile와 JDT 결과 분리, owner/visibility/dependency exact",JMS publish/subscribe/error/retry/context provider parity Runtime,Current Development Harness Authority/Generated Projection만 현행화; 별도 개발 정본 생성 금지,superseded/stale/deprecated는 exact Delete Manifest + migration semantic gate 후 사용자 실행,미완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED,ROOT_CAUSE_EXECUTION,WP-B03,,WP-R01.20;WP-CANON-CORE-MESSAGE;WP-CANON-EVENT-AMQP;WP-CANON-EVENT-BROKER;WP-CANON-EVENT-CORE;WP-CANON-EVENT-DLQ;WP-CANON-EVENT-IBM-MQ;WP-CANON-EVENT-JMS;WP-CANON-EVENT-MQ;WP-CANON-EVENT-OUTBOX;WP-CANON-EVENT-SCHEMA;WP-CANON-EXS-FILE;WP-CANON-EXS-FIXED;WP-CANON-EXS-INST;WP-CANON-EXS-RECON;WP-CANON-EXS-REST;WP-CANON-EXS-SEC;WP-CANON-EXS-TCP;WP-CANON-EXS-UNKNOWN,MESSAGING_JMS_JDT,6
