work_item_id,role,actor_equivalence,performed,role_status,execution_status,activity,completion_reason,incomplete_reason,command,environment,started_at,ended_at,exit_code,evidence,source_identity,impact_review,regression_review,runtime_result,source_modified,vscode_fresh_import,vscode_scope,vscode_problems_json,vscode_error_count,vscode_warning_count,next_action
WP-CANON-DEVEX-DOCKER-LIFECYCLE,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-ERROR,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-ERROR,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-ERROR,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-LAYER,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-LAYER,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-LAYER,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-LOGGING,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-LOGGING,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-LOGGING,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-QUICK,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-QUICK,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-QUICK,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-TESTKIT,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-TESTKIT,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-TESTKIT,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-UTILITY,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-UTILITY,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-UTILITY,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-VALIDATION,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-VALIDATION,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DEVEX-VALIDATION,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DOC-GOV,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DOC-GOV,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DOC-GOV,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DOC-PRODUCT,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DOC-PRODUCT,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-DOC-PRODUCT,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EDU-CANONICAL,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EDU-CANONICAL,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EDU-CANONICAL,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-AMQP,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-AMQP,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-AMQP,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-BROKER,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-BROKER,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-BROKER,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-CORE,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-CORE,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-CORE,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-DLQ,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-DLQ,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-DLQ,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-IBM-MQ,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-IBM-MQ,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-IBM-MQ,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-JMS,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-JMS,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-JMS,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-MQ,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-MQ,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-MQ,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-OUTBOX,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-OUTBOX,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-OUTBOX,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-SCHEMA,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-SCHEMA,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EVENT-SCHEMA,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EXS-FILE,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EXS-FILE,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EXS-FILE,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EXS-FIXED,DEVGPT,Developer GPT/Developer,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EXS-FIXED,INDEPENDENT_REVIEWER,Codex/Claude,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
WP-CANON-EXS-FIXED,QA,QA,false,미완료,NOT_EXECUTED,Canonical coverage umbrella Requirement의 실제 Source/Consumer/Test/Runtime/Evidence 검증,,Current exact-source actual execution not yet recorded,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,,false,,,,,,동일 Work Item에서 실제 Acceptance를 수행하고 Evidence를 기록한다.
