requirement_id,priority,area,requirement_type,owner_module,source_scope,consumer_scope,requirement,implementation_details,positive_acceptance,negative_acceptance,concurrency_failure_recovery,evidence_required,completion_prohibited_when,related_defects,initial_status
QA33-REQ-087,P0,Deployment Idempotency,SOURCE_REMEDIATION,repository-wide,DeploymentEngine.fromExisting,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",canonical request hash와 immutable field mismatch를 충돌로 거부한다.,기존 deploymentId 재사용 시 새 request manifest/hash/approval을 비교하지 않는다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-087,미구현
QA33-REQ-088,P0,Deployment Lock,SOURCE_REMEDIATION,repository-wide,DeploymentEngine.acquire,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",lock claim과 adapter side-effect ledger를 대사하는 recovery API를 구현한다.,lock store 장애를 UNKNOWN_RESULT로 끝내지만 reconcile 경로가 없다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-088,미구현
QA33-REQ-089,P1,Health Probe,SOURCE_REMEDIATION,repository-wide,HttpRuntimeHealthProbe,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",승인 scheme/TLS/JSON schema/service+version identity를 검증한다.,평문 http 고정이며 content-type/schema/service identity/build SHA/TLS를 검증하지 않는다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-089,미구현
QA33-REQ-090,P0,Artifact Rollback,SOURCE_REMEDIATION,repository-wide,ArtifactInstaller.rollback,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",rollback 직전 digest/signature/trust/revocation/environment를 재검증한다.,rollback 시 실제 binary digest/signature를 재검증하지 않는다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-090,미구현
QA33-REQ-091,P0,Artifact Trust,SOURCE_REMEDIATION,repository-wide,ArtifactVerifier,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",keyId 기반 allowlisted trust store와 validity/revocation/rotation을 구현한다.,keyId가 실제 trust store key 선택과 연결되지 않고 단일 public key file을 쓴다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-091,미구현
QA33-REQ-092,P0,Artifact State,SOURCE_REMEDIATION,repository-wide,ArtifactInstaller,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",상태 원장을 tamper-evident store로 만들고 owner/permission을 검사한다.,artifact-state/previous properties가 서명/MAC 없이 로컬 파일로 저장된다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-092,미구현
QA33-REQ-093,P1,Artifact Atomicity,SOURCE_REMEDIATION,ArtifactInstaller.move,ArtifactInstaller.move/writeProperties,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",capability fail-closed 또는 journaled two-phase activation을 구현한다.,Atomic move 미지원 시 일반 replace로 fallback하고 fsync/journal이 없다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-093,미구현
QA33-REQ-094,P1,Artifact Download,SOURCE_REMEDIATION,repository-wide,ArtifactInstaller,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",egress/TLS/proxy/MIME/digest/redirect 정책을 정본화한다.,TLS 외 repository allowlist/proxy/content-type/digest header/DNS policy가 불충분하다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-094,미구현
QA33-REQ-095,P1,Bootstrap Secret,SOURCE_REMEDIATION,repository-wide,BzaBootstrapRunner.secureSecretFile,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",OS별 owner/permission/ACL을 검증하고 지원 불가 환경을 fail-closed한다.,secret file owner/permission/ACL을 확인하지 않는다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-095,미구현
QA33-REQ-096,P1,Bootstrap Recovery,SOURCE_REMEDIATION,repository-wide,BzaBootstrapRunner;ApprovalRepository,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",operationId 기반 idempotent reconciliation과 terminal state recovery를 구현한다.,approval claim과 admin create/complete가 원자적이지 않아 response loss 대사가 어렵다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-096,미구현
QA33-REQ-097,P1,Bootstrap Cleanup,SOURCE_REMEDIATION,repository-wide,BzaBootstrapRunner.destroySecretFile,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",cleanup failure를 별도 critical state/audit로 기록하고 outcome reconcile을 제공한다.,secret 삭제 실패가 성공한 bootstrap 결과를 덮어쓸 수 있다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-097,미구현
QA33-REQ-098,P0,Archive Memory,SOURCE_REMEDIATION,repository-wide,CpfArchiveEntry;LocalCpfArchiveService,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",Path/InputStream supplier 기반 bounded streaming entry 계약으로 교체한다.,Archive create API가 entry를 byte[]로 보유하고 content()마다 복사한다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-098,미구현
QA33-REQ-099,P1,Archive Atomicity,SOURCE_REMEDIATION,repository-wide,LocalCpfArchiveService.create,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",temp create+fsync+checksum+atomic publish와 failure cleanup을 구현한다.,최종 target에 직접 쓰고 실패 시 partial cleanup/atomic publish가 없다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-099,미구현
QA33-REQ-100,P1,Archive Security,SOURCE_REMEDIATION,repository-wide,LocalCpfArchiveService,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",ZIP/TAR/GZIP cross-platform security corpus와 추가 budget gate를 적용한다.,compression ratio/nested depth/duplicate canonical path/case collision/reserved name이 미확인이다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-100,미검증
QA33-REQ-101,P1,Attachment Streaming,SOURCE_REMEDIATION,repository-wide,CpfAttachmentStoragePort;all consumers,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact","byte[]/readAllBytes consumer 0, close/cancel/size bound를 call graph로 증명한다.",Stream API가 모든 upload/download/preview/archive/http consumer에 적용됐는지 미확인이다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-101,미검증
QA33-REQ-102,P0,Supply Chain,SOURCE_REMEDIATION,repository-wide,generate-cpf-supply-chain-evidence.ps1,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",각 final JAR/ZIP/container/filesystem artifact를 개별 스캔하고 hash를 연결한다.,Syft가 final artifact가 아니라 dir:.을 스캔한다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-102,미구현
QA33-REQ-103,P0,Supply Chain,SOURCE_REMEDIATION,repository-wide,generate-cpf-supply-chain-evidence.ps1,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",ORT evaluator/report와 NOTICE/source offer policy를 실행한다.,ORT analyze만 실행하고 evaluate/report/NOTICE/source obligation을 검증하지 않는다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-103,미구현
QA33-REQ-104,P1,Supply Chain,SOURCE_REMEDIATION,repository-wide,verify-cpf-supply-chain.py,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",component PURL/name/version/hash 양방향 lock 검증을 추가한다.,approved lock와 SBOM의 exact PURL/version/hash를 양방향 대조하지 않는다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-104,미구현
QA33-REQ-105,P1,Supply Chain,SOURCE_REMEDIATION,repository-wide,verify-cpf-supply-chain.py,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",conditional decision record와 owner/expiry/obligation을 필수화한다.,conditional license를 법무 승인/NOTICE/expiry와 연결하지 않는다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-105,미구현
QA33-REQ-106,P1,Supply Chain,SOURCE_REMEDIATION,CycloneDX,CycloneDX/ORT/Syft/Grype outputs,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",Evidence manifest에 tool/config/input/output hash와 exact source SHA를 기록한다.,도구별 input artifact hash/source SHA/tool version correlation이 없다.,정상·오류·경계·부분 실패·동시성·복구를 실제 Owner Consumer에서 검증하고 exact SHA Evidence를 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-106,미검증
QA33-REQ-107,P0,Build,RUNTIME_VERIFICATION,repository-wide,gradlew.bat clean test --no-daemon --stacktrace,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",`gradlew.bat clean test --no-daemon --stacktrace` 또는 정본 동등 명령을 실제 환경에서 실행하고 발견 결함을 수정한다.,Java 25 전체 Gradle settings/projects/build/test/publish simulation가 현재 exact SHA에서 실행 증명되지 않았다.,명령·환경·시작/종료·exit code·report hash·artifact hash·sanitization·exact SHA를 Evidence로 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-107,미검증
QA33-REQ-108,P0,Frontend,RUNTIME_VERIFICATION,repository-wide,npm ci && npm run verify && npx playwright test,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",`npm ci && npm run verify && npx playwright test` 또는 정본 동등 명령을 실제 환경에서 실행하고 발견 결함을 수정한다.,ADM/BZA npm ci/lint/typecheck/unit/build 및 Playwright 3 Browser가 현재 exact SHA에서 실행 증명되지 않았다.,명령·환경·시작/종료·exit code·report hash·artifact hash·sanitization·exact SHA를 Evidence로 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-108,미검증
QA33-REQ-109,P1,Database,RUNTIME_VERIFICATION,repository-wide,"gradlew.bat qa33IntegrationTest -Pqa33Vendors=oracle,postgresql,mariadb","해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact","`gradlew.bat qa33IntegrationTest -Pqa33Vendors=oracle,postgresql,mariadb` 또는 정본 동등 명령을 실제 환경에서 실행하고 발견 결함을 수정한다.",Oracle/PostgreSQL/MariaDB Install→Upgrade→Rollback→Reapply가 현재 exact SHA에서 실행 증명되지 않았다.,명령·환경·시작/종료·exit code·report hash·artifact hash·sanitization·exact SHA를 Evidence로 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-109,미검증
QA33-REQ-110,P1,Batch/Kafka,RUNTIME_VERIFICATION,repository-wide,gradlew.bat qa33IntegrationTest -Pqa33Kafka=true,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",`gradlew.bat qa33IntegrationTest -Pqa33Kafka=true` 또는 정본 동등 명령을 실제 환경에서 실행하고 발견 결함을 수정한다.,Remote Partition/Chunk/Step duplicate/crash/rebalance/recovery가 현재 exact SHA에서 실행 증명되지 않았다.,명령·환경·시작/종료·exit code·report hash·artifact hash·sanitization·exact SHA를 Evidence로 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-110,미검증
QA33-REQ-111,P1,Gateway/Operations,RUNTIME_VERIFICATION,pwsh -NoProfile -File cpf-tools,pwsh -NoProfile -File cpf-tools/scripts/verify-cpf-qa33-runtime.ps1 -Root .,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",`pwsh -NoProfile -File cpf-tools/scripts/verify-cpf-qa33-runtime.ps1 -Root .` 또는 정본 동등 명령을 실제 환경에서 실행하고 발견 결함을 수정한다.,"Gateway stream/disconnect/retry/failover, deployment rollback, agent crash가 현재 exact SHA에서 실행 증명되지 않았다.",명령·환경·시작/종료·exit code·report hash·artifact hash·sanitization·exact SHA를 Evidence로 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-111,미검증
QA33-REQ-112,P1,Supply Chain,RUNTIME_VERIFICATION,pwsh -NoProfile -File cpf-tools,pwsh -NoProfile -File cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1 -Root .,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",`pwsh -NoProfile -File cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1 -Root .` 또는 정본 동등 명령을 실제 환경에서 실행하고 발견 결함을 수정한다.,CycloneDX·ORT·Syft·Grype final artifact가 현재 exact SHA에서 실행 증명되지 않았다.,명령·환경·시작/종료·exit code·report hash·artifact hash·sanitization·exact SHA를 Evidence로 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-112,미검증
QA33-REQ-113,P0,Evidence,RUNTIME_VERIFICATION,python cpf-tools,python cpf-tools/scripts/verify-cpf-qa33-result-coverage.py --root . --release,"해당 Source를 사용하는 모든 Product Consumer, Generated Domain, Test, SQL, Script, Runtime Artifact",`python cpf-tools/scripts/verify-cpf-qa33-result-coverage.py --root . --release` 또는 정본 동등 명령을 실제 환경에서 실행하고 발견 결함을 수정한다.,수정 Push 후 latest exact SHA Evidence regeneration/coverage가 현재 exact SHA에서 실행 증명되지 않았다.,명령·환경·시작/종료·exit code·report hash·artifact hash·sanitization·exact SHA를 Evidence로 남긴다.,기존 결함을 재현하는 Fixture 또는 오설정에서 반드시 실패하거나 정의된 안전 상태로 전이해야 한다.,"관련 기능은 multi-instance, duplicate, response loss, timeout, process kill, retry/reconcile/rollback을 포함한다.","sourceSha/resultSha, command, profile/environment, startedAt/finishedAt, exitCode, report/log/artifact SHA-256, sanitized flag",파일/Dependency/Interface/DTO/화면/Marker만 존재하거나 실제 Consumer·failure/recovery·exact-SHA Evidence가 누락된 경우,QA33-DF-113,미검증
QA33-REQ-114,P0,Governance,CROSS_CUTTING_ACCEPTANCE,repository-wide,Repository 전체,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",최신 origin/master exact SHA와 clean worktree에서만 개발·검증·Evidence·ZIP을 생성한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
