requirement_id,priority,area,development_status,verification_status,blocker_type,reason,required_action,source_paths,test_paths,evidence_path,related_defects
QA33-REQ-113,P0,Evidence,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-tools/scripts/verify-cpf-qa33-result-coverage.py;cpf-tools/scripts/verify-cpf-qa33-all.ps1,cpf-docs/evidence/fixtures/CPF_QA32_REQUIREMENT_EVIDENCE_INVALID_SHA.json;cpf-tools/scripts/verify-cpf-qa33-result-coverage.py,,QA33-DF-113
QA33-REQ-114,P0,Governance,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-docs/work/current/CPF_20260731_QA33_DEVELOPMENT_COMPLETION_REPORT.md;cpf-tools/scripts/verify-cpf-qa33-result-coverage.py,,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-115,P0,Governance,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-docs/work/current/CPF_20260731_QA33_DEVELOPMENT_COMPLETION_REPORT.md;cpf-tools/scripts/verify-cpf-qa33-result-coverage.py,,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-116,P0,Traceability,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-docs/quality/CPF_20260731_QA33_RESULT_MATRIX.csv;cpf-docs/quality/CPF_20260731_QA33_UNRESOLVED_REGISTER.csv,,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-117,P0,Build,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,settings.gradle;build.gradle;cpf-tools/scripts/verify-cpf-qa33-runtime.ps1;cpf-tools/scripts/verify-cpf-qa33-all.ps1,cpf-tools/scripts/verify-cpf-qa33-runtime.ps1;cpf-tools/scripts/verify-cpf-qa33-all.ps1,cpf-docs/evidence/current/qa33-development/qa33-development-static-evidence.sanitized.json,
QA33-REQ-118,P0,Build,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,settings.gradle;build.gradle;cpf-tools/build/platform-bom/build.gradle;cpf-tools/build/gradle-plugin/build.gradle,cpf-tools/build/gradle-plugin/src/test/java/com/cpf/gradle/CpfPlatformConventionPluginTest.java,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-119,P1,Build,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,build.gradle;cpf-tools/scripts/verify-cpf-supply-chain.py;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-tools/scripts/verify-cpf-qa33-repository-closure.py,cpf-tools/scripts/verify-cpf-supply-chain.py;cpf-tools/scripts/verify-cpf-qa33-runtime.ps1,cpf-docs/evidence/current/qa33-development/qa33-development-static-evidence.sanitized.json,
QA33-REQ-120,P0,Frontend,부분 구현,미검증,FRONTEND_EXACT_SHA,"Node/npm exact contract, ADM/BZA exact lock candidate, OpenAPI/Generated Client Source-SHA Marker는 구현·정적 검증 완료. Production bundle hash와 Chromium/Firefox/WebKit exact-SHA 실행 Evidence는 Registry/Browser 부재로 미실행.","승인 Registry와 3 Browser가 준비된 clean exact SHA에서 ADM/BZA npm ci, generate:api, git diff --exit-code, production build, Playwright 3종을 실행한다.",cpf-admin/frontend/package-lock.json;cpf-biz-admin/frontend/package-lock.json;cpf-admin/frontend/src/generated/.cpf-openapi-source.json;cpf-biz-admin/frontend/src/generated/.cpf-openapi-source.json;cpf-tools/scripts/verify-cpf-qa33-frontend-closure.py,cpf-admin/frontend/e2e/route-quality.spec.ts;cpf-biz-admin/frontend/e2e/route-quality.spec.ts;cpf-tools/scripts/verify-cpf-qa33-frontend-closure.py,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,
QA33-REQ-121,P0,Frontend,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-admin/frontend/e2e/route-quality.spec.ts;cpf-biz-admin/frontend/e2e/route-quality.spec.ts;cpf-tools/scripts/prepare-cpf-qa33-frontend.ps1;cpf-tools/scripts/verify-cpf-qa33-runtime.ps1,cpf-tools/scripts/verify-cpf-qa33-frontend-closure.py;cpf-admin/frontend/e2e/route-quality.spec.ts;cpf-biz-admin/frontend/e2e/route-quality.spec.ts,cpf-docs/evidence/current/qa33-development/qa33-development-static-evidence.sanitized.json,
QA33-REQ-122,P0,Security,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-starters/security/src/main/java/com/cpf/starter/security/CpfServerSessionSecurityAutoConfiguration.java;cpf-starters/security/src/main/java/com/cpf/starter/security/JdbcCpfBffCredentialVault.java,cpf-starters/security/src/test/java/com/cpf/starter/security/CpfCredentialCipherTest.java,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-123,P0,Security,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-starters/security/src/main/java/com/cpf/starter/security/CpfServerSessionSecurityAutoConfiguration.java;cpf-starters/security/src/main/java/com/cpf/starter/security/JdbcCpfBffCredentialVault.java;cpf-tools/scripts/verify-cpf-qa33-repository-closure.py,cpf-starters/security/src/test/java/com/cpf/starter/security/CpfBffCredentialResponseAdviceTest.java;cpf-starters/security/src/test/java/com/cpf/starter/security/CpfBffConcurrentSessionControllerTest.java;cpf-tools/scripts/verify-cpf-qa33-repository-closure.py,cpf-docs/evidence/current/qa33-development/qa33-development-static-evidence.sanitized.json,
QA33-REQ-124,P0,Gateway,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgPrimaryHandler.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,cpf-gateway/src/test/java/com/cpf/gateway/scg/CpfScgTargetResolverTest.java,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-125,P0,Gateway,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgPrimaryHandler.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayLedgerCompletionFilter.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayLedgerRecoverySpool.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayAuditRecoverySpool.java,cpf-gateway/src/test/java/com/cpf/gateway/scg/CpfScgTargetResolverTest.java;cpf-gateway/src/test/java/com/cpf/gateway/scg/CpfGatewayRecoverySpoolTest.java,,
QA33-REQ-126,P0,Batch,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfSpringBatchExecutionControl.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchExecutionPlan.java,cpf-batch/contract/src/test/java/com/cpf/batch/api/BatchCanonicalDigestTest.java,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-127,P0,Batch,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfSpringBatchExecutionControl.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchExecutionPlan.java,cpf-batch/contract/src/test/java/com/cpf/batch/api/BatchCanonicalDigestTest.java,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-128,P0,Kafka,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/JdbcCpfBatchRemoteMessageLedger.java;cpf-starters/messaging-kafka/src/main/java/com/cpf/starter/kafka/KafkaCpfBrokerClient.java,cpf-batch/execution-runtime/src/test/java/com/cpf/batch/execution/JdbcCpfBatchRemoteMessageLedgerTest.java;cpf-starters/messaging-kafka/src/test/java/com/cpf/starter/kafka/KafkaCpfBrokerClientTest.java,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-129,P0,Scheduler,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-batch/scheduler/src/main/java/com/cpf/batch/scheduler/SchedulerDispatchService.java;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql,,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-130,P0,Database,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-tools/db/canonical/platform-schema.json;cpf-tools/scripts/verify-cpf-db-vendor-semantic-parity.py;cpf-tools/db/vendor/mariadb/migration/flyway/checksums.sha256;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/checksums.sha256;cpf-tools/db/vendor/oracle/migration/flyway/batDB/checksums.sha256,cpf-tools/scripts/verify-cpf-db-vendor-semantic-parity.py;cpf-tools/scripts/verify-cpf-qa33-batch-control-plane.py,,
QA33-REQ-131,P0,Deployment,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/DeploymentEngine.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/DeploymentExecutionRepository.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/DeploymentCellLock.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/DeploymentRecoveryController.java,cpf-batch/control-server/src/test/java/com/cpf/batch/control/deploy/DeploymentEngineStateMachineTest.java;cpf-batch/control-server/src/test/java/com/cpf/batch/control/deploy/DeploymentExecutionRepositoryIdempotencyTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,
QA33-REQ-132,P0,Artifact,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/ArtifactVerifier.java;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/ArtifactStateStore.java;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/ArtifactInstaller.java;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/AgentProperties.java,cpf-batch/host-agent/src/test/java/com/cpf/batch/agent/internal/ArtifactInstallerSecurityTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,
QA33-REQ-133,P0,Resource,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-core/src/main/java/com/cpf/core/api/archive/CpfArchiveEntry.java;cpf-core/src/main/java/com/cpf/core/common/archive/LocalCpfArchiveService.java;cpf-tools/scripts/verify-cpf-qa33-repository-closure.py,cpf-core/src/test/java/com/cpf/core/common/archive/LocalCpfArchiveServiceStreamingTest.java;cpf-tools/scripts/verify-cpf-qa33-repository-closure.py,cpf-docs/evidence/current/qa33-development/qa33-development-static-evidence.sanitized.json,
QA33-REQ-134,P0,Supply Chain,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-tools/supply-chain/ort/evaluator.rules.kts,,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-135,P1,Observability,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-tools/config/qa33-repository-closure-policy.json;cpf-tools/scripts/verify-cpf-qa33-repository-closure.py;cpf-tools/scripts/verify-cpf-qa33-runtime.ps1,cpf-tools/scripts/verify-cpf-qa33-repository-closure.py;cpf-tools/scripts/verify-cpf-qa33-runtime.ps1,cpf-docs/evidence/current/qa33-development/qa33-development-static-evidence.sanitized.json,
QA33-REQ-136,P1,Generator,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/config/qa33-repository-closure-policy.json;cpf-tools/scripts/verify-cpf-qa33-repository-closure.py,cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa33-repository-closure.py,cpf-docs/evidence/current/qa33-development/qa33-development-static-evidence.sanitized.json,
QA33-REQ-137,P0,Evidence,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,cpf-tools/scripts/verify-cpf-qa33-result-coverage.py;cpf-docs/evidence/schema/CPF_QA32_EVIDENCE_INDEX_SCHEMA.json;cpf-docs/evidence/templates/CPF_QA32_REQUIREMENT_EVIDENCE_TEMPLATE.json,cpf-docs/evidence/fixtures/CPF_QA32_REQUIREMENT_EVIDENCE_INVALID_SHA.json,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
QA33-REQ-138,P0,Repository Hygiene,완료,미검증,EXACT_SHA_RUNTIME,Source·Consumer·Test·fail-closed Gate 개발은 완료했으나 Push 후 clean exact SHA의 실제 Runtime/장애복구 Evidence를 실행하지 않음.,Overlay 적용·삭제 Manifest 반영·Push 후 Java 25와 해당 DB/Kafka/Browser/다중 인스턴스 Runtime Gate를 실행하고 Sanitized Evidence Hash를 보존한다.,.gitignore;cpf-tools/scripts/verify-cpf-qa33-source-integrity.py,,cpf-docs/work/review/CPF_20260731_QA33_STATIC_VERIFICATION_RESULT.json,
