scenario_id,requirement_id,section,axis_id,axis,applicability,precondition,action,expected_result,required_evidence,development_status,verification_status
QA36-CAN-REL-BUILD-AX01,REL-BUILD,Generator/EDU/API/Quality/Productization,AX01,Ownership,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest","단일 Owner Module·Package, Public API/SPI/Internal 경계, 역방향·순환·DB 직접 접근 없음","REL-BUILD의 Ownership 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX02,REL-BUILD,Generator/EDU/API/Quality/Productization,AX02,Consumer,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",실제 Product Bean/Route/API/SQL/Frontend/Script Consumer와 Dead abstraction 없음,"REL-BUILD의 Consumer 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX03,REL-BUILD,Generator/EDU/API/Quality/Productization,AX03,Normal,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",대표 정상 Flow가 실제 Runtime에서 예상 결과와 상태·식별자를 생성,"REL-BUILD의 Normal 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX04,REL-BUILD,Generator/EDU/API/Quality/Productization,AX04,ErrorBoundary,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Invalid·Empty·Oversize·Timeout·Conflict·Dependency failure를 표준 오류로 처리,"REL-BUILD의 ErrorBoundary 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX05,REL-BUILD,Generator/EDU/API/Quality/Productization,AX05,Concurrency,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Race·Duplicate·Optimistic/Distributed Lock·Idempotency를 검증,"REL-BUILD의 Concurrency 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX06,REL-BUILD,Generator/EDU/API/Quality/Productization,AX06,MultiInstance,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",2개 이상 Instance의 Lease·Fencing·Rebalance·Failover·Stale writer를 검증,"REL-BUILD의 MultiInstance 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX07,REL-BUILD,Generator/EDU/API/Quality/Productization,AX07,UnknownResult,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Side effect 전후·Commit/ACK/Response loss를 분류하고 Blind success/retry 금지,"REL-BUILD의 UnknownResult 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX08,REL-BUILD,Generator/EDU/API/Quality/Productization,AX08,Recovery,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Retry·Restart·Reprocess·Compensation·Rollback/Forward recovery·Manual recovery,"REL-BUILD의 Recovery 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX09,REL-BUILD,Generator/EDU/API/Quality/Productization,AX09,Security,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",AuthN/AuthZ·Trust boundary·Secret/PII masking·Secure default·Negative corpus,"REL-BUILD의 Security 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX10,REL-BUILD,Generator/EDU/API/Quality/Productization,AX10,AuditOperations,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",조회·상태·제어·Reason·Approval·Immutable audit·Metric·Alert·Runbook,"REL-BUILD의 AuditOperations 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX11,REL-BUILD,Generator/EDU/API/Quality/Productization,AX11,Resource,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Memory·Disk·Thread·Connection·Queue·Time budget·Bounded streaming·Cleanup,"REL-BUILD의 Resource 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX12,REL-BUILD,Generator/EDU/API/Quality/Productization,AX12,DataDB,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Schema/Query Owner·3DB 또는 DB-less·Migration·Rollback·Drift·Performance,"REL-BUILD의 DataDB 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX13,REL-BUILD,Generator/EDU/API/Quality/Productization,AX13,Compatibility,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Local/Remote·Mixed version·API/Message/File/DB/Config compatibility,"REL-BUILD의 Compatibility 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX14,REL-BUILD,Generator/EDU/API/Quality/Productization,AX14,Test,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Unit·Contract·Integration·Runtime·Browser·Broker·Fault 중 적용 범위,"REL-BUILD의 Test 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX15,REL-BUILD,Generator/EDU/API/Quality/Productization,AX15,Documentation,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",OpenAPI·JavaDoc·개발/운영/설치/복구 Guide와 실제 Source 일치,"REL-BUILD의 Documentation 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX16,REL-BUILD,Generator/EDU/API/Quality/Productization,AX16,Evidence,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Exact source/result SHA·clean tree·command·env·time·exit·hash·sanitized,"REL-BUILD의 Evidence 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-BUILD-AX17,REL-BUILD,Generator/EDU/API/Quality/Productization,AX17,Hygiene,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Legacy/Dual Primary/Dead Code/Stale Evidence/Temporary/Secret 제거와 회귀 방지,"REL-BUILD의 Hygiene 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX01,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX01,Ownership,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest","단일 Owner Module·Package, Public API/SPI/Internal 경계, 역방향·순환·DB 직접 접근 없음","REL-DEPLOY의 Ownership 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX02,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX02,Consumer,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",실제 Product Bean/Route/API/SQL/Frontend/Script Consumer와 Dead abstraction 없음,"REL-DEPLOY의 Consumer 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX03,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX03,Normal,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",대표 정상 Flow가 실제 Runtime에서 예상 결과와 상태·식별자를 생성,"REL-DEPLOY의 Normal 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX04,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX04,ErrorBoundary,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Invalid·Empty·Oversize·Timeout·Conflict·Dependency failure를 표준 오류로 처리,"REL-DEPLOY의 ErrorBoundary 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX05,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX05,Concurrency,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Race·Duplicate·Optimistic/Distributed Lock·Idempotency를 검증,"REL-DEPLOY의 Concurrency 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX06,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX06,MultiInstance,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",2개 이상 Instance의 Lease·Fencing·Rebalance·Failover·Stale writer를 검증,"REL-DEPLOY의 MultiInstance 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX07,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX07,UnknownResult,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Side effect 전후·Commit/ACK/Response loss를 분류하고 Blind success/retry 금지,"REL-DEPLOY의 UnknownResult 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX08,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX08,Recovery,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Retry·Restart·Reprocess·Compensation·Rollback/Forward recovery·Manual recovery,"REL-DEPLOY의 Recovery 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX09,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX09,Security,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",AuthN/AuthZ·Trust boundary·Secret/PII masking·Secure default·Negative corpus,"REL-DEPLOY의 Security 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX10,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX10,AuditOperations,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",조회·상태·제어·Reason·Approval·Immutable audit·Metric·Alert·Runbook,"REL-DEPLOY의 AuditOperations 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX11,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX11,Resource,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Memory·Disk·Thread·Connection·Queue·Time budget·Bounded streaming·Cleanup,"REL-DEPLOY의 Resource 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX12,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX12,DataDB,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Schema/Query Owner·3DB 또는 DB-less·Migration·Rollback·Drift·Performance,"REL-DEPLOY의 DataDB 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX13,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX13,Compatibility,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Local/Remote·Mixed version·API/Message/File/DB/Config compatibility,"REL-DEPLOY의 Compatibility 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX14,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX14,Test,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Unit·Contract·Integration·Runtime·Browser·Broker·Fault 중 적용 범위,"REL-DEPLOY의 Test 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX15,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX15,Documentation,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",OpenAPI·JavaDoc·개발/운영/설치/복구 Guide와 실제 Source 일치,"REL-DEPLOY의 Documentation 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX16,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX16,Evidence,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Exact source/result SHA·clean tree·command·env·time·exit·hash·sanitized,"REL-DEPLOY의 Evidence 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-DEPLOY-AX17,REL-DEPLOY,Generator/EDU/API/Quality/Productization,AX17,Hygiene,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Legacy/Dual Primary/Dead Code/Stale Evidence/Temporary/Secret 제거와 회귀 방지,"REL-DEPLOY의 Hygiene 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX01,REL-MIG,Generator/EDU/API/Quality/Productization,AX01,Ownership,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest","단일 Owner Module·Package, Public API/SPI/Internal 경계, 역방향·순환·DB 직접 접근 없음","REL-MIG의 Ownership 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX02,REL-MIG,Generator/EDU/API/Quality/Productization,AX02,Consumer,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",실제 Product Bean/Route/API/SQL/Frontend/Script Consumer와 Dead abstraction 없음,"REL-MIG의 Consumer 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX03,REL-MIG,Generator/EDU/API/Quality/Productization,AX03,Normal,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",대표 정상 Flow가 실제 Runtime에서 예상 결과와 상태·식별자를 생성,"REL-MIG의 Normal 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX04,REL-MIG,Generator/EDU/API/Quality/Productization,AX04,ErrorBoundary,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Invalid·Empty·Oversize·Timeout·Conflict·Dependency failure를 표준 오류로 처리,"REL-MIG의 ErrorBoundary 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX05,REL-MIG,Generator/EDU/API/Quality/Productization,AX05,Concurrency,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Race·Duplicate·Optimistic/Distributed Lock·Idempotency를 검증,"REL-MIG의 Concurrency 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX06,REL-MIG,Generator/EDU/API/Quality/Productization,AX06,MultiInstance,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",2개 이상 Instance의 Lease·Fencing·Rebalance·Failover·Stale writer를 검증,"REL-MIG의 MultiInstance 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX07,REL-MIG,Generator/EDU/API/Quality/Productization,AX07,UnknownResult,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Side effect 전후·Commit/ACK/Response loss를 분류하고 Blind success/retry 금지,"REL-MIG의 UnknownResult 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX08,REL-MIG,Generator/EDU/API/Quality/Productization,AX08,Recovery,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Retry·Restart·Reprocess·Compensation·Rollback/Forward recovery·Manual recovery,"REL-MIG의 Recovery 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX09,REL-MIG,Generator/EDU/API/Quality/Productization,AX09,Security,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",AuthN/AuthZ·Trust boundary·Secret/PII masking·Secure default·Negative corpus,"REL-MIG의 Security 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX10,REL-MIG,Generator/EDU/API/Quality/Productization,AX10,AuditOperations,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",조회·상태·제어·Reason·Approval·Immutable audit·Metric·Alert·Runbook,"REL-MIG의 AuditOperations 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX11,REL-MIG,Generator/EDU/API/Quality/Productization,AX11,Resource,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Memory·Disk·Thread·Connection·Queue·Time budget·Bounded streaming·Cleanup,"REL-MIG의 Resource 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX12,REL-MIG,Generator/EDU/API/Quality/Productization,AX12,DataDB,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Schema/Query Owner·3DB 또는 DB-less·Migration·Rollback·Drift·Performance,"REL-MIG의 DataDB 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX13,REL-MIG,Generator/EDU/API/Quality/Productization,AX13,Compatibility,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Local/Remote·Mixed version·API/Message/File/DB/Config compatibility,"REL-MIG의 Compatibility 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX14,REL-MIG,Generator/EDU/API/Quality/Productization,AX14,Test,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Unit·Contract·Integration·Runtime·Browser·Broker·Fault 중 적용 범위,"REL-MIG의 Test 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX15,REL-MIG,Generator/EDU/API/Quality/Productization,AX15,Documentation,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",OpenAPI·JavaDoc·개발/운영/설치/복구 Guide와 실제 Source 일치,"REL-MIG의 Documentation 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX16,REL-MIG,Generator/EDU/API/Quality/Productization,AX16,Evidence,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Exact source/result SHA·clean tree·command·env·time·exit·hash·sanitized,"REL-MIG의 Evidence 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-MIG-AX17,REL-MIG,Generator/EDU/API/Quality/Productization,AX17,Hygiene,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Legacy/Dual Primary/Dead Code/Stale Evidence/Temporary/Secret 제거와 회귀 방지,"REL-MIG의 Hygiene 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX01,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX01,Ownership,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest","단일 Owner Module·Package, Public API/SPI/Internal 경계, 역방향·순환·DB 직접 접근 없음","REL-COMPAT의 Ownership 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX02,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX02,Consumer,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",실제 Product Bean/Route/API/SQL/Frontend/Script Consumer와 Dead abstraction 없음,"REL-COMPAT의 Consumer 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX03,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX03,Normal,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",대표 정상 Flow가 실제 Runtime에서 예상 결과와 상태·식별자를 생성,"REL-COMPAT의 Normal 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX04,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX04,ErrorBoundary,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Invalid·Empty·Oversize·Timeout·Conflict·Dependency failure를 표준 오류로 처리,"REL-COMPAT의 ErrorBoundary 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX05,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX05,Concurrency,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Race·Duplicate·Optimistic/Distributed Lock·Idempotency를 검증,"REL-COMPAT의 Concurrency 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX06,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX06,MultiInstance,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",2개 이상 Instance의 Lease·Fencing·Rebalance·Failover·Stale writer를 검증,"REL-COMPAT의 MultiInstance 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX07,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX07,UnknownResult,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Side effect 전후·Commit/ACK/Response loss를 분류하고 Blind success/retry 금지,"REL-COMPAT의 UnknownResult 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX08,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX08,Recovery,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Retry·Restart·Reprocess·Compensation·Rollback/Forward recovery·Manual recovery,"REL-COMPAT의 Recovery 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
