record_type,record_id,work_package,priority,category,title,requested_status,result_status,source_status,validation_status,root_cause_group,related_defect_ids,changed_files,validation_command,evidence_path,base_sha,head_sha,completion_blocker_actual,notes
Scenario,QA31-S014,WP03,P0,Scenario,BLOCK 승인 우회,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-04 Gateway Control Security·Approval,QA31-D013;QA31-D014,cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlSigner.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlNoncePort.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlSecurityAuditPort.java;cpf-gateway/src/main/java/com/cpf/gateway/control/CpfGatewayControlAuthenticationFilter.java;cpf-gateway/src/main/java/com/cpf/gateway/control/JdbcCpfGatewayControlNonceAdapter.java;cpf-gateway/src/main/java/com/cpf/gateway/control/JdbcCpfGatewayControlSecurityAuditAdapter.java;cpf-admin/src/main/java/com/cpf/admin/approval/owner/GatewayApprovalOwnerCommandAdapter.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,Body Hash·Audience·Key ID·공유 Nonce·보안 실패 감사 연결. 실제 2-node replay는 미검증.
Scenario,QA31-S015,WP03,P0,Scenario,Approval Hash Drift,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-04 Gateway Control Security·Approval,QA31-D013;QA31-D014,cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlSigner.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlNoncePort.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayControlSecurityAuditPort.java;cpf-gateway/src/main/java/com/cpf/gateway/control/CpfGatewayControlAuthenticationFilter.java;cpf-gateway/src/main/java/com/cpf/gateway/control/JdbcCpfGatewayControlNonceAdapter.java;cpf-gateway/src/main/java/com/cpf/gateway/control/JdbcCpfGatewayControlSecurityAuditAdapter.java;cpf-admin/src/main/java/com/cpf/admin/approval/owner/GatewayApprovalOwnerCommandAdapter.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,Body Hash·Audience·Key ID·공유 Nonce·보안 실패 감사 연결. 실제 2-node replay는 미검증.
Scenario,QA31-S016,WP04,P0,Scenario,Canonical JSON,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-05 Batch Definition·File·Shell Runtime,QA31-D016;QA31-D017;QA31-D018;QA31-D019;QA31-D020,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchJobDefinition.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/FileProcessHandler.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/BatchRuntimeExecutorRegistry.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/JobPackDispatcher.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/ApprovedFileExecutor.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/ApprovedShellExecutor.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/JcaScriptArtifactVerifier.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/internal/JdbcWorkerExecutionRepository.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"Canonical JSON, FILE_PROCESS 실제 Consumer, Remote Capability, Shell Signature/STDIN, Attempt 상세 원장 구현. 실제 Worker Runtime은 미검증."
Scenario,QA31-S017,WP04,P0,Scenario,Definition Version 고정,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-05 Batch Definition·File·Shell Runtime,QA31-D016;QA31-D017;QA31-D018;QA31-D019;QA31-D020,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchJobDefinition.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/FileProcessHandler.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/BatchRuntimeExecutorRegistry.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/JobPackDispatcher.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/ApprovedFileExecutor.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/ApprovedShellExecutor.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/JcaScriptArtifactVerifier.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/internal/JdbcWorkerExecutionRepository.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"Canonical JSON, FILE_PROCESS 실제 Consumer, Remote Capability, Shell Signature/STDIN, Attempt 상세 원장 구현. 실제 Worker Runtime은 미검증."
Scenario,QA31-S018,WP04,P0,Scenario,File Worker Crash,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-05 Batch Definition·File·Shell Runtime,QA31-D016;QA31-D017;QA31-D018;QA31-D019;QA31-D020,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchJobDefinition.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/FileProcessHandler.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/BatchRuntimeExecutorRegistry.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/JobPackDispatcher.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/ApprovedFileExecutor.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/ApprovedShellExecutor.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/JcaScriptArtifactVerifier.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/internal/JdbcWorkerExecutionRepository.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"Canonical JSON, FILE_PROCESS 실제 Consumer, Remote Capability, Shell Signature/STDIN, Attempt 상세 원장 구현. 실제 Worker Runtime은 미검증."
Scenario,QA31-S019,WP04,P0,Scenario,Shell 상세 원장,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-05 Batch Definition·File·Shell Runtime,QA31-D016;QA31-D017;QA31-D018;QA31-D019;QA31-D020,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchJobDefinition.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/FileProcessHandler.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/BatchRuntimeExecutorRegistry.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/JobPackDispatcher.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/ApprovedFileExecutor.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/ApprovedShellExecutor.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/JcaScriptArtifactVerifier.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/internal/JdbcWorkerExecutionRepository.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"Canonical JSON, FILE_PROCESS 실제 Consumer, Remote Capability, Shell Signature/STDIN, Attempt 상세 원장 구현. 실제 Worker Runtime은 미검증."
Scenario,QA31-S020,WP04,P1,Scenario,Shell Timeout Child,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-05 Batch Definition·File·Shell Runtime,QA31-D016;QA31-D017;QA31-D018;QA31-D019;QA31-D020,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchJobDefinition.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/FileProcessHandler.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/BatchRuntimeExecutorRegistry.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/JobPackDispatcher.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/ApprovedFileExecutor.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/ApprovedShellExecutor.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/JcaScriptArtifactVerifier.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/internal/JdbcWorkerExecutionRepository.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-pure-java-validation.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"Canonical JSON, FILE_PROCESS 실제 Consumer, Remote Capability, Shell Signature/STDIN, Attempt 상세 원장 구현. 실제 Worker Runtime은 미검증."
Scenario,QA31-S021,WP05,P0,Scenario,ADM Capability Menu,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,cpf-admin/frontend/src/App.vue;cpf-admin/frontend/src/styles/adm.css;cpf-admin/frontend/src/features/gateway-operations/GatewayOperationsPage.vue;cpf-admin/frontend/src/components/parameters/ReferenceCatalogSelect.vue;cpf-admin/src/main/java/com/cpf/admin/opr/parameter/AdmParameterReferenceCatalogAdapter.java;cpf-admin/src/main/java/com/cpf/admin/opr/service/AdmLogExportService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-frontend-typescript-parse.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Scenario,QA31-S022,WP05,P1,Scenario,ADM Global Search,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,cpf-admin/frontend/src/App.vue;cpf-admin/frontend/src/styles/adm.css;cpf-admin/frontend/src/features/gateway-operations/GatewayOperationsPage.vue;cpf-admin/frontend/src/components/parameters/ReferenceCatalogSelect.vue;cpf-admin/src/main/java/com/cpf/admin/opr/parameter/AdmParameterReferenceCatalogAdapter.java;cpf-admin/src/main/java/com/cpf/admin/opr/service/AdmLogExportService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-frontend-typescript-parse.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Scenario,QA31-S023,WP05,P1,Scenario,ADM Saved Filter,OPEN,미검증,실행 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,목록 재접속,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Scenario,QA31-S024,WP05,P0,Scenario,ADM Dangerous Action,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,cpf-admin/frontend/src/App.vue;cpf-admin/frontend/src/styles/adm.css;cpf-admin/frontend/src/features/gateway-operations/GatewayOperationsPage.vue;cpf-admin/frontend/src/components/parameters/ReferenceCatalogSelect.vue;cpf-admin/src/main/java/com/cpf/admin/opr/parameter/AdmParameterReferenceCatalogAdapter.java;cpf-admin/src/main/java/com/cpf/admin/opr/service/AdmLogExportService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-frontend-typescript-parse.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Scenario,QA31-S025,WP05,P0,Scenario,ADM Async Fallback,OPEN,미검증,실행 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,Connection Test 진행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Scenario,QA31-S026,WP05,P0,Scenario,ADM Recovery Workspace,OPEN,미검증,실행 필요,미검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,,Reconcile/Replay,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Scenario,QA31-S027,WP05,P1,Scenario,ADM Accessibility,OPEN,부분 구현,자동화/보완 개발,제한 검증,RC-06 ADM Capability-aware Operations UX,QA31-D021;QA31-D022;QA31-D023,cpf-admin/frontend/src/App.vue;cpf-admin/frontend/src/styles/adm.css;cpf-admin/frontend/src/features/gateway-operations/GatewayOperationsPage.vue;cpf-admin/frontend/src/components/parameters/ReferenceCatalogSelect.vue;cpf-admin/src/main/java/com/cpf/admin/opr/parameter/AdmParameterReferenceCatalogAdapter.java;cpf-admin/src/main/java/com/cpf/admin/opr/service/AdmLogExportService.java,python cpf-tools/scripts/verify-cpf-qa31-development.py --root . --mode report,cpf-docs/evidence/current/qa31-frontend-typescript-parse.json,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,"권한 기반 메뉴 검색·최근·즐겨찾기, Reference Paging, Capability 표시, Durable Log Export를 보완. Browser E2E 미검증."
Scenario,QA31-S028,WP06,P1,Scenario,BZA 조직개편 Snapshot,OPEN,미검증,실행 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,과거 결재 조회,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Scenario,QA31-S029,WP06,P1,Scenario,BZA N_OF_M 동시 승인,OPEN,미검증,실행 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,결정,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Scenario,QA31-S030,WP06,P1,Scenario,BZA Raw PII,OPEN,미검증,실행 필요,미검증,RC-07 BZA Directory·Approval·PII,SELF-BZA-001;SELF-BZA-002,,Raw 조회,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 BZA Source·Frontend·Test의 수직 Coverage Gate를 추가했으나 Browser·DB 동시성 실행은 미검증.
Scenario,QA31-S031,WP07,P1,Scenario,EDU EDU Profile 격리,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,EDU Profile 격리 Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S032,WP07,P1,Scenario,EDU 표준 Header/Context,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,표준 Header/Context Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S033,WP07,P1,Scenario,EDU 표준 Error/Validation,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,표준 Error/Validation Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S034,WP07,P1,Scenario,EDU Local/Remote Parity,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Local/Remote Parity Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S035,WP07,P1,Scenario,EDU Timeout Budget,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Timeout Budget Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S036,WP07,P1,Scenario,EDU Retry/Circuit/Bulkhead,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Retry/Circuit/Bulkhead Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S037,WP07,P1,Scenario,EDU Idempotency,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Idempotency Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S038,WP07,P1,Scenario,EDU Optimistic Lock,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Optimistic Lock Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S039,WP07,P1,Scenario,EDU Unknown/Reconciliation,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Unknown/Reconciliation Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S040,WP07,P1,Scenario,EDU Compensation Hook,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Compensation Hook Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S041,WP07,P1,Scenario,EDU CRUD/Search/Paging,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,CRUD/Search/Paging Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S042,WP07,P1,Scenario,EDU Transaction Commit/Rollback,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Transaction Commit/Rollback Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S043,WP07,P1,Scenario,EDU File/Attachment,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,File/Attachment Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S044,WP07,P1,Scenario,EDU Compression,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Compression Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S045,WP07,P1,Scenario,EDU Messaging Outbox/Inbox,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Messaging Outbox/Inbox Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S046,WP07,P1,Scenario,EDU DLQ/Replay,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,DLQ/Replay Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S047,WP07,P1,Scenario,EDU Fixed-length Message,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Fixed-length Message Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
Scenario,QA31-S048,WP07,P1,Scenario,EDU Async 202/Polling/SSE,OPEN,미검증,실행 필요,미검증,RC-08 Reference EDU Consumer Coverage,SELF-EDU-001;QA31-D017,,Async 202/Polling/SSE Sample API/Consumer 실행 후 정상·오류·복구 Case 수행,,9594c8d5d9b1127a4e2694d0ec2f4add9475fc7e,WORKING_TREE_NOT_COMMITTED,실제 Runtime/DB/Browser/다중 인스턴스 또는 exact SHA 검증 필요,기존 Reference Sample을 중복 생성하지 않고 30개 Coverage Gate로 고정하며 FILE_PROCESS 실행 Consumer Sample을 추가. 전체 Gradle 실행 미검증.
