requirement_id,source_type,origin,priority,area,title,root_cause_cluster,development_status,verification_status,source_paths,consumer_paths,test_paths,evidence_paths,source_sha,result_sha,notes
QA36-GAP-003,QA,QA36_PROJECT_WIDE_GAP,P0,Legacy Continuity,"기존 1,873개 상세 QA를 폐기하지 않고 Canonical 162와 중복/분해/승계 Mapping",legacy-continuity,완료,미검증,cpf-tools/scripts/verify-cpf-requirement-traceability.py;cpf-tools/scripts/verify-cpf-legacy-continuity.py;cpf-docs/quality/CPF_20260801_01_LEGACY_CONTINUITY_MAPPING.csv,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;.github/workflows/cpf-final-source-gates.yml;cpf-docs/work/handover/CPF_20260801_01_DEVELOPMENT_HANDOVER.md,cpf-tools/scripts/tests/test_verify_cpf_requirement_traceability.py;cpf-tools/scripts/tests/test_verify_cpf_legacy_continuity.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=TRACE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-004,QA,QA36_PROJECT_WIDE_GAP,P0,Scenario Continuity,"기존 441개 실행 시나리오를 2,754 canonical-axis scenario와 중복 제거·승계",scenario-continuity,완료,미검증,cpf-tools/scripts/verify-cpf-requirement-traceability.py;cpf-tools/scripts/verify-cpf-legacy-continuity.py;cpf-docs/quality/CPF_20260801_01_LEGACY_CONTINUITY_MAPPING.csv,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;.github/workflows/cpf-final-source-gates.yml;cpf-docs/work/handover/CPF_20260801_01_DEVELOPMENT_HANDOVER.md,cpf-tools/scripts/tests/test_verify_cpf_requirement_traceability.py;cpf-tools/scripts/tests/test_verify_cpf_legacy_continuity.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=TRACE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-005,QA,QA36_PROJECT_WIDE_GAP,P0,Module Inventory,공식 Module·Included Build·Starter·Runtime·Tool별 Owner/Public/Consumer/Artifact/Test 전수 Inventory,module-inventory,완료,미검증,build.gradle;settings.gradle;cpf-tools/release/cpf-final-artifact-catalog.json;.github/workflows/cpf-final-source-gates.yml,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;cpf-tools/scripts/invoke-cpf-final-verification-plan.py,cpf-tools/scripts/tests/test_verify_cpf_final_plan.py;cpf-tools/scripts/tests/test_invoke_cpf_final_verification_plan.py;cpf-tools/scripts/tests/test_verify_cpf_supply_chain.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BUILD). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-006,QA,QA36_PROJECT_WIDE_GAP,P0,Public Contract,모든 Java Public API/SPI·Controller·OpenAPI·Message/File/DB Contract와 외부 Consumer Inventory,public-contract,완료,미검증,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-biz-admin/frontend/openapi/cpf-openapi.json;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-biz-admin/frontend/src/generated/cpf-operation-contract.ts,cpf-admin/frontend/src/shared/cpfApi.ts;cpf-admin/frontend/src/components/RouteOperationWorkbench.vue;cpf-biz-admin/frontend/src/shared/cpfApi.ts;cpf-biz-admin/frontend/src/components/RouteOperationWorkbench.vue,cpf-admin/frontend/scripts/test-generated-client-contract.mjs;cpf-admin/frontend/scripts/verify-operation-consumer.mjs;cpf-tools/scripts/tests/test_verify_cpf_openapi_controller_coverage.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=OPENAPI). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-007,QA,QA36_PROJECT_WIDE_GAP,P0,Reverse Trace,모든 구현 파일·API·SQL·Route·Script가 Requirement·Owner·Consumer에 역추적됨,reverse-trace,완료,미검증,cpf-tools/scripts/verify-cpf-requirement-traceability.py;cpf-tools/scripts/verify-cpf-legacy-continuity.py;cpf-docs/quality/CPF_20260801_01_LEGACY_CONTINUITY_MAPPING.csv,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;.github/workflows/cpf-final-source-gates.yml;cpf-docs/work/handover/CPF_20260801_01_DEVELOPMENT_HANDOVER.md,cpf-tools/scripts/tests/test_verify_cpf_requirement_traceability.py;cpf-tools/scripts/tests/test_verify_cpf_legacy_continuity.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=TRACE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-008,QA,QA36_PROJECT_WIDE_GAP,P0,Configuration,모든 Property/Profile/Env/Default/Secret/Override의 Owner·Schema·Secure Default·Drift·Rollback,configuration,완료,미검증,cpf-admin/frontend/src/app/routes.ts;cpf-admin/frontend/src/App.vue;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmBatchWorkbenchController.java;cpf-tools/verification/20260801_01/adm-public-operation-catalog.csv,cpf-admin/frontend/src/components/RouteOperationWorkbench.vue;cpf-admin/frontend/src/features/operations/UnifiedOperationsDashboardPage.vue;cpf-admin/frontend/src/features/errors/RouteStatusPage.vue,cpf-tools/scripts/tests/test_verify_cpf_adm_route_source_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_interaction_contract.py;cpf-admin/frontend/e2e/adm-route-contract.spec.ts,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=ADM). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-009,QA,QA36_PROJECT_WIDE_GAP,P0,Database,모든 Table/Index/FK/Seed/Query/Migration/Backup/Purge의 Owner·Consumer·3DB Lifecycle,database,완료,미검증,cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V92__adm_notification_incident_lifecycle.sql,cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/generator/verify-domain-lifecycle.ps1,cpf-tools/scripts/tests/test_verify_cpf_db_lifecycle_contract.py;cpf-tools/scripts/tests/test_verify_cpf_notification_incident_lifecycle.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=DB). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-010,QA,QA36_PROJECT_WIDE_GAP,P0,Frontend,ADM/BZA Route·Menu·Component·OpenAPI·Generated Client·Permission·Interaction·3 Browser 전수 Closure,frontend,완료,미검증,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-biz-admin/frontend/openapi/cpf-openapi.json;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-biz-admin/frontend/src/generated/cpf-operation-contract.ts,cpf-admin/frontend/src/shared/cpfApi.ts;cpf-admin/frontend/src/components/RouteOperationWorkbench.vue;cpf-biz-admin/frontend/src/shared/cpfApi.ts;cpf-biz-admin/frontend/src/components/RouteOperationWorkbench.vue,cpf-admin/frontend/scripts/test-generated-client-contract.mjs;cpf-admin/frontend/scripts/verify-operation-consumer.mjs;cpf-tools/scripts/tests/test_verify_cpf_openapi_controller_coverage.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=OPENAPI). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-011,QA,QA36_PROJECT_WIDE_GAP,P0,Build Publication,BOM·Plugin·POM·Source/Javadoc·LOCAL/REMOTE/OFFLINE 소비와 Fresh Cache CI,build-publication,완료,미검증,cpf-tools/scripts/verify-cpf-javadoc-coverage.py;cpf-admin/src/main/java/com/cpf/admin/opr/incident/AdmIncidentLifecycleService.java,.github/workflows/cpf-final-source-gates.yml;cpf-tools/verification/20260801_01/cpf-final-verification-plan.json,cpf-tools/scripts/tests/test_verify_cpf_javadoc_coverage.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=JAVADOC). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-012,QA,QA36_PROJECT_WIDE_GAP,P0,Topology,Embedded JAR·External WAS·Local Facade·Remote·MSA·Static Frontend·Worker Topology Matrix,topology,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/security/network/CpfNetworkEndpointPolicy.java;cpf-admin/src/main/java/com/cpf/admin/opr/filter/AdmApiAuthFilter.java;cpf-gateway/src/main/java/com/cpf/gateway/config/CpfGatewaySafetyProperties.java,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java,cpf-tools/scripts/tests/test_verify_cpf_network_policy_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_operator_trust_boundary.py;cpf-tools/scripts/tests/test_verify_cpf_audit_fail_closed.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=SEC). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-013,QA,QA36_PROJECT_WIDE_GAP,P0,Distributed Fault,Multi-instance·Lease·Fencing·Rebalance·Process Kill·Response Loss·Recovery 전수 Matrix,distributed-fault,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/security/network/CpfNetworkEndpointPolicy.java;cpf-admin/src/main/java/com/cpf/admin/opr/filter/AdmApiAuthFilter.java;cpf-gateway/src/main/java/com/cpf/gateway/config/CpfGatewaySafetyProperties.java,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java,cpf-tools/scripts/tests/test_verify_cpf_network_policy_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_operator_trust_boundary.py;cpf-tools/scripts/tests/test_verify_cpf_audit_fail_closed.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=SEC). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-014,QA,QA36_PROJECT_WIDE_GAP,P0,Security Privacy,Credential/PII/Session/CSRF/SSRF/Injection/Traversal/Archive/Download Negative Corpus,security-privacy,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/security/network/CpfNetworkEndpointPolicy.java;cpf-admin/src/main/java/com/cpf/admin/opr/filter/AdmApiAuthFilter.java;cpf-gateway/src/main/java/com/cpf/gateway/config/CpfGatewaySafetyProperties.java,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java,cpf-tools/scripts/tests/test_verify_cpf_network_policy_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_operator_trust_boundary.py;cpf-tools/scripts/tests/test_verify_cpf_audit_fail_closed.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=SEC). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-015,QA,QA36_PROJECT_WIDE_GAP,P0,Documentation Truth,README·9개 Guide·OpenAPI·JavaDoc 명령/경로/기능을 latest Source와 자동 대조,documentation-truth,재확인 필요,재확인 필요,cpf-tools/scripts/verify-cpf-protected-doc-boundary.py;cpf-docs/work/handover/CPF_20260801_01_DEVELOPMENT_HANDOVER.md,.github/workflows/cpf-final-source-gates.yml;cpf-tools/verification/20260801_01/cpf-final-verification-plan.json,cpf-tools/scripts/tests/test_verify_cpf_protected_doc_boundary.py,,,,사용자 명시 보호 대상: README와 연결 Manual/Guide는 별도 담당이며 수정·완료 근거 사용 금지. Handover와 protected-document Gate로 경계를 고정함.
QA36-GAP-016,QA,QA36_PROJECT_WIDE_GAP,P0,JavaDoc Comments,Public API/SPI·Service/Controller·복구/동시성/보안 Logic의 실질적 한글 JavaDoc/주석 Coverage,javadoc-comments,완료,미검증,cpf-tools/scripts/verify-cpf-javadoc-coverage.py;cpf-admin/src/main/java/com/cpf/admin/opr/incident/AdmIncidentLifecycleService.java,.github/workflows/cpf-final-source-gates.yml;cpf-tools/verification/20260801_01/cpf-final-verification-plan.json,cpf-tools/scripts/tests/test_verify_cpf_javadoc_coverage.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=JAVADOC). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-017,QA,QA36_PROJECT_WIDE_GAP,P0,CI Required Status,Push/PR마다 deterministic source gate와 환경별 runtime gate를 실행하고 Required Status로 차단,ci-required-status,완료,미검증,build.gradle;settings.gradle;cpf-tools/release/cpf-final-artifact-catalog.json;.github/workflows/cpf-final-source-gates.yml,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;cpf-tools/scripts/invoke-cpf-final-verification-plan.py,cpf-tools/scripts/tests/test_verify_cpf_final_plan.py;cpf-tools/scripts/tests/test_invoke_cpf_final_verification_plan.py;cpf-tools/scripts/tests/test_verify_cpf_supply_chain.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BUILD). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-018,QA,QA36_PROJECT_WIDE_GAP,P0,Environment Manifest,Java/Gradle/Node/npm/Browser/DB/Kafka/WAS/OS/Tool version과 sanitized fixture를 Repository 정본화,environment-manifest,완료,미검증,build.gradle;settings.gradle;cpf-tools/release/cpf-final-artifact-catalog.json;.github/workflows/cpf-final-source-gates.yml,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;cpf-tools/scripts/invoke-cpf-final-verification-plan.py,cpf-tools/scripts/tests/test_verify_cpf_final_plan.py;cpf-tools/scripts/tests/test_invoke_cpf_final_verification_plan.py;cpf-tools/scripts/tests/test_verify_cpf_supply_chain.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BUILD). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-019,QA,QA36_PROJECT_WIDE_GAP,P0,Supply Chain,명시적 Final Artifact Catalog와 CycloneDX/ORT/Syft/Grype/Signature/License obligation,supply-chain,완료,미검증,build.gradle;settings.gradle;cpf-tools/release/cpf-final-artifact-catalog.json;.github/workflows/cpf-final-source-gates.yml,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;cpf-tools/scripts/invoke-cpf-final-verification-plan.py,cpf-tools/scripts/tests/test_verify_cpf_final_plan.py;cpf-tools/scripts/tests/test_invoke_cpf_final_verification_plan.py;cpf-tools/scripts/tests/test_verify_cpf_supply_chain.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BUILD). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-020,QA,QA36_PROJECT_WIDE_GAP,P0,Hygiene,Root·Module 전역의 Dead Code·빈 폴더·Stale Evidence·Generated Drift·Secret 후보와 Delete Manifest,hygiene,완료,미검증,build.gradle;settings.gradle;cpf-tools/release/cpf-final-artifact-catalog.json;.github/workflows/cpf-final-source-gates.yml,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;cpf-tools/scripts/invoke-cpf-final-verification-plan.py,cpf-tools/scripts/tests/test_verify_cpf_final_plan.py;cpf-tools/scripts/tests/test_invoke_cpf_final_verification_plan.py;cpf-tools/scripts/tests/test_verify_cpf_supply_chain.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BUILD). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-021,QA,QA36_PROJECT_WIDE_GAP,P0,ADM Superset,44개 화면·87 Capability 최소선과 CPF 고급 Recovery/Approval/Fencing을 Online·Batch 통합 Workflow로 완성,adm-superset,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/security/network/CpfNetworkEndpointPolicy.java;cpf-admin/src/main/java/com/cpf/admin/opr/filter/AdmApiAuthFilter.java;cpf-gateway/src/main/java/com/cpf/gateway/config/CpfGatewaySafetyProperties.java,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java,cpf-tools/scripts/tests/test_verify_cpf_network_policy_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_operator_trust_boundary.py;cpf-tools/scripts/tests/test_verify_cpf_audit_fail_closed.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=SEC). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-022,QA,QA36_PROJECT_WIDE_GAP,P0,EDU Complete,Canonical 162와 전체 Public API/SPI를 cpf-reference 정상·오류·복구·운영 예제와 ADM/Evidence로 연결,edu-complete,완료,미검증,cpf-tools/governance/cpf-edu-executable-catalog.json;cpf-docs/quality/CPF_20260801_QA36_EDU_EXECUTABLE_COVERAGE_MATRIX.csv;cpf-tools/governance/cpf-product-surface-policy.json,cpf-admin/frontend/src/state/createAdmEducationFixture.ts;cpf-tools/verification/20260801_01/cpf-final-verification-plan.json,cpf-tools/scripts/tests/test_verify_cpf_edu_executable_coverage.py;cpf-tools/scripts/tests/test_verify_cpf_edu_profile_isolation.py;cpf-tools/scripts/tests/test_verify_cpf_edu_impact.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=EDU). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-023,QA,QA36_PROJECT_WIDE_GAP,P0,Generator Lifecycle,임의 Domain create→DB→build→runtime→ADM→remove→regenerate parity·사용자 영역 보호,generator-lifecycle,완료,미검증,cpf-tools/generator/contracts/generator-lifecycle-contract.json;cpf-tools/generator/verify-domain-lifecycle.ps1;cpf-tools/scripts/verify-cpf-generator-lifecycle.py,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;.github/workflows/cpf-final-source-gates.yml,cpf-tools/scripts/tests/test_verify_cpf_generator_lifecycle.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-generator-java-template-compile.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=GEN). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-024,QA,QA36_PROJECT_WIDE_GAP,P1,BZA Boundary,BZA 선택 기능의 조직·결재·채번·Customization과 ADM/Platform 제어 경계,bza-boundary,완료,미검증,cpf-biz-admin/frontend/src/app/routes.ts;cpf-biz-admin/frontend/src/App.vue;cpf-tools/db/metadata/bza-permission-manifest.json;cpf-biz-admin/src/main/java/com/cpf/bizadmin/directory/controller/BzaDirectoryController.java,cpf-biz-admin/frontend/src/components/RouteOperationWorkbench.vue;cpf-biz-admin/frontend/src/shared/cpfApi.ts,cpf-tools/scripts/tests/test_verify_cpf_bza_route_contract.py;cpf-tools/scripts/tests/test_verify_cpf_controller_permission_contract.py;cpf-tools/scripts/tests/test_verify_cpf_openapi_controller_coverage.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BZA). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-025,QA,QA36_PROJECT_WIDE_GAP,P1,Gateway Boundary,Gateway 선택 Runtime의 install/enable/disable/upgrade/rollback과 내부 호출 비경유,gateway-boundary,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/config/CpfGatewaySafetyProperties.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java;cpf-core/src/main/java/com/cpf/core/api/gateway/CpfGatewayRegistryPort.java;cpf-admin/src/main/java/com/cpf/admin/opr/gateway/AdmGatewayRegistryController.java,cpf-admin/frontend/src/features/gateway-operations/GatewayOperationsPage.vue;cpf-admin/frontend/src/components/RouteOperationWorkbench.vue,cpf-tools/scripts/tests/test_verify_cpf_network_policy_consumers.py;cpf-tools/scripts/tests/test_verify_cpf_adm_route_interaction_contract.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=GATEWAY). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-026,QA,QA36_PROJECT_WIDE_GAP,P0,3DB Runtime,MariaDB·PostgreSQL·Oracle install→upgrade→rollback→reapply→query→drift→backup/restore,3db-runtime,완료,미검증,cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V92__adm_notification_incident_lifecycle.sql,cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/generator/verify-domain-lifecycle.ps1,cpf-tools/scripts/tests/test_verify_cpf_db_lifecycle_contract.py;cpf-tools/scripts/tests/test_verify_cpf_notification_incident_lifecycle.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=DB). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-027,QA,QA36_PROJECT_WIDE_GAP,P0,Batch Types,일반·Scheduled·On-demand·Center-Cut·File/Event·Remote Partition·Recovery·Migration 유형별 Runtime/ADM/EDU,batch-types,완료,미검증,cpf-tools/governance/cpf-edu-executable-catalog.json;cpf-docs/quality/CPF_20260801_QA36_EDU_EXECUTABLE_COVERAGE_MATRIX.csv;cpf-tools/governance/cpf-product-surface-policy.json,cpf-admin/frontend/src/state/createAdmEducationFixture.ts;cpf-tools/verification/20260801_01/cpf-final-verification-plan.json,cpf-tools/scripts/tests/test_verify_cpf_edu_executable_coverage.py;cpf-tools/scripts/tests/test_verify_cpf_edu_profile_isolation.py;cpf-tools/scripts/tests/test_verify_cpf_edu_impact.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=EDU). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-028,QA,QA36_PROJECT_WIDE_GAP,P0,Notification Incident,Rule·Threshold·Receiver·Channel·Retry/DLQ·Escalation·Incident·Maintenance·Audit lifecycle,notification-incident,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/incident/AdmIncidentLifecycleService.java;cpf-admin/src/main/java/com/cpf/admin/opr/incident/AdmIncidentLifecycleController.java;cpf-admin/src/main/java/com/cpf/admin/opr/incident/AdmIncidentConflictException.java;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V92__adm_notification_incident_lifecycle.sql,cpf-admin/frontend/src/features/incidents/IncidentWorkbenchPage.vue;cpf-admin/frontend/src/features/incidents/api.ts;cpf-admin/frontend/src/features/notifications/NotificationsPage.vue,cpf-tools/scripts/tests/test_verify_cpf_notification_incident_lifecycle.py;cpf-tools/scripts/verify-cpf-notification-incident-lifecycle.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=INCIDENT). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-029,QA,QA36_PROJECT_WIDE_GAP,P0,Evidence Semantics,Exit 0/파일 존재가 아니라 Requirement별 필수 Scenario·Artifact·Assertion을 검사하는 Verifier,evidence-semantics,완료,미검증,cpf-tools/scripts/verify-cpf-requirement-traceability.py;cpf-tools/scripts/verify-cpf-legacy-continuity.py;cpf-docs/quality/CPF_20260801_01_LEGACY_CONTINUITY_MAPPING.csv,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;.github/workflows/cpf-final-source-gates.yml;cpf-docs/work/handover/CPF_20260801_01_DEVELOPMENT_HANDOVER.md,cpf-tools/scripts/tests/test_verify_cpf_requirement_traceability.py;cpf-tools/scripts/tests/test_verify_cpf_legacy_continuity.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=TRACE). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
QA36-GAP-030,QA,QA36_PROJECT_WIDE_GAP,P0,Final GA Gate,Source 완료 후 사용자 Push exact SHA fresh clone에서 16개 Product Gate와 미검증 0을 확인,final-ga-gate,완료,미검증,build.gradle;settings.gradle;cpf-tools/release/cpf-final-artifact-catalog.json;.github/workflows/cpf-final-source-gates.yml,cpf-tools/verification/20260801_01/cpf-final-verification-plan.json;cpf-tools/scripts/invoke-cpf-final-verification-plan.py,cpf-tools/scripts/tests/test_verify_cpf_final_plan.py;cpf-tools/scripts/tests/test_invoke_cpf_final_verification_plan.py;cpf-tools/scripts/tests/test_verify_cpf_supply_chain.py,,,,Source/Consumer/Test 구현 및 정적 계약 Gate 완료(bundle=BUILD). exact-SHA Java25/Frontend/3DB/Browser/분산 Runtime은 미검증.
