scenario_id,linked_requirement_id,execution_order,scenario_type,qa_result,finding_ids,evidence_path,next_action
CPF-SC-024850,CPF-FR-013936,07-00013936,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024851,CPF-FR-013937,07-00013937,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024852,CPF-FR-013938,10-00013938,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024853,CPF-FR-013939,07-00013939,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024854,CPF-FR-013940,10-00013940,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024855,CPF-FR-013942,07-00013942,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024856,CPF-FR-013943,07-00013943,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024857,CPF-FR-013944,07-00013944,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024858,CPF-FR-013945,07-00013945,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024859,CPF-FR-013946,10-00013946,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024860,CPF-FR-013947,07-00013947,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024861,CPF-FR-013948,10-00013948,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024862,CPF-FR-013950,07-00013950,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024863,CPF-FR-013951,07-00013951,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024864,CPF-FR-013952,07-00013952,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024865,CPF-FR-013953,07-00013953,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024866,CPF-FR-013954,10-00013954,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024867,CPF-FR-013955,07-00013955,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024868,CPF-FR-013956,10-00013956,DIRECT_VERIFICATION,미검증,QA12F-GW-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024869,CPF-FR-013958,05-00013958,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024870,CPF-FR-013959,05-00013959,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024871,CPF-FR-013960,05-00013960,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024872,CPF-FR-013961,05-00013961,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024873,CPF-FR-013962,10-00013962,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024874,CPF-FR-013963,05-00013963,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024875,CPF-FR-013964,10-00013964,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024876,CPF-FR-013966,05-00013966,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024877,CPF-FR-013967,05-00013967,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024878,CPF-FR-013968,05-00013968,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024879,CPF-FR-013969,05-00013969,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024880,CPF-FR-013970,10-00013970,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024881,CPF-FR-013971,05-00013971,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024882,CPF-FR-013972,10-00013972,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024883,CPF-FR-013974,05-00013974,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024884,CPF-FR-013975,05-00013975,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024885,CPF-FR-013976,05-00013976,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024886,CPF-FR-013977,05-00013977,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024887,CPF-FR-013978,10-00013978,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024888,CPF-FR-013979,05-00013979,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024889,CPF-FR-013980,10-00013980,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024890,CPF-FR-013982,05-00013982,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024891,CPF-FR-013983,05-00013983,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024892,CPF-FR-013984,05-00013984,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024893,CPF-FR-013985,05-00013985,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024894,CPF-FR-013986,10-00013986,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024895,CPF-FR-013987,05-00013987,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024896,CPF-FR-013988,10-00013988,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024897,CPF-FR-013990,05-00013990,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024898,CPF-FR-013991,05-00013991,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024899,CPF-FR-013992,05-00013992,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024900,CPF-FR-013993,05-00013993,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024901,CPF-FR-013994,10-00013994,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024902,CPF-FR-013995,05-00013995,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024903,CPF-FR-013996,10-00013996,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024904,CPF-FR-013998,05-00013998,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024905,CPF-FR-013999,05-00013999,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024906,CPF-FR-014000,05-00014000,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024907,CPF-FR-014001,05-00014001,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024908,CPF-FR-014002,10-00014002,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024909,CPF-FR-014003,05-00014003,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024910,CPF-FR-014004,10-00014004,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024911,CPF-FR-014006,05-00014006,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024912,CPF-FR-014007,05-00014007,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024913,CPF-FR-014008,05-00014008,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024914,CPF-FR-014009,05-00014009,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024915,CPF-FR-014010,10-00014010,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024916,CPF-FR-014011,05-00014011,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024917,CPF-FR-014012,10-00014012,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024918,CPF-FR-014014,05-00014014,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024919,CPF-FR-014015,05-00014015,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024920,CPF-FR-014016,05-00014016,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024921,CPF-FR-014017,05-00014017,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024922,CPF-FR-014018,10-00014018,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024923,CPF-FR-014019,05-00014019,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024924,CPF-FR-014020,10-00014020,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024925,CPF-FR-014022,05-00014022,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024926,CPF-FR-014023,05-00014023,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024927,CPF-FR-014024,05-00014024,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024928,CPF-FR-014025,05-00014025,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024929,CPF-FR-014026,10-00014026,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024930,CPF-FR-014027,05-00014027,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024931,CPF-FR-014028,10-00014028,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024932,CPF-FR-014030,05-00014030,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024933,CPF-FR-014031,05-00014031,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024934,CPF-FR-014032,05-00014032,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024935,CPF-FR-014033,05-00014033,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024936,CPF-FR-014034,10-00014034,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024937,CPF-FR-014035,05-00014035,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024938,CPF-FR-014036,10-00014036,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024939,CPF-FR-014038,05-00014038,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024940,CPF-FR-014039,05-00014039,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024941,CPF-FR-014040,05-00014040,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
