finding_id,requirement_id,scenario_ids,domain,feature,dimension,acceptance_impact,individual_result,evidence_path
QA12F-EXT-002,CPF-FR-014864,CPF-SC-025662,REST,TCP / File / TCP Correlation,보안·권한,"TCP / File / TCP Correlation의 보안·권한 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014865,CPF-SC-025663,REST,TCP / File / TCP Correlation,운영,"TCP / File / TCP Correlation의 운영 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014866,CPF-SC-025664,REST,TCP / File / TCP Correlation,실패·복구,"TCP / File / TCP Correlation의 실패·복구 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014867,CPF-SC-025665,REST,TCP / File / TCP Correlation,호환·배포,"TCP / File / TCP Correlation의 호환·배포 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014868,CPF-SC-025666,REST,TCP / File / TCP Correlation,검증·Evidence,"TCP / File / TCP Correlation의 검증·Evidence Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014869,CPF-SC-005265;CPF-SC-005266;CPF-SC-005267;CPF-SC-005268;CPF-SC-005269;CPF-SC-005270;CPF-SC-005271;CPF-SC-005272,REST,TCP / File / TCP Backpressure,계약,"TCP / File / TCP Backpressure의 계약 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014870,CPF-SC-025667,REST,TCP / File / TCP Backpressure,기본 구현,"TCP / File / TCP Backpressure의 기본 구현 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014871,CPF-SC-025668,REST,TCP / File / TCP Backpressure,상태·데이터,"TCP / File / TCP Backpressure의 상태·데이터 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014872,CPF-SC-025669,REST,TCP / File / TCP Backpressure,보안·권한,"TCP / File / TCP Backpressure의 보안·권한 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014873,CPF-SC-025670,REST,TCP / File / TCP Backpressure,운영,"TCP / File / TCP Backpressure의 운영 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014874,CPF-SC-025671,REST,TCP / File / TCP Backpressure,실패·복구,"TCP / File / TCP Backpressure의 실패·복구 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014875,CPF-SC-025672,REST,TCP / File / TCP Backpressure,호환·배포,"TCP / File / TCP Backpressure의 호환·배포 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014876,CPF-SC-025673,REST,TCP / File / TCP Backpressure,검증·Evidence,"TCP / File / TCP Backpressure의 검증·Evidence Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014877,CPF-SC-005273;CPF-SC-005274;CPF-SC-005275;CPF-SC-005276;CPF-SC-005277;CPF-SC-005278;CPF-SC-005279;CPF-SC-005280,REST,TCP / File / SFTP Endpoint,계약,"TCP / File / SFTP Endpoint의 계약 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014878,CPF-SC-025674,REST,TCP / File / SFTP Endpoint,기본 구현,"TCP / File / SFTP Endpoint의 기본 구현 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014879,CPF-SC-025675,REST,TCP / File / SFTP Endpoint,상태·데이터,"TCP / File / SFTP Endpoint의 상태·데이터 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014880,CPF-SC-025676,REST,TCP / File / SFTP Endpoint,보안·권한,"TCP / File / SFTP Endpoint의 보안·권한 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014881,CPF-SC-025677,REST,TCP / File / SFTP Endpoint,운영,"TCP / File / SFTP Endpoint의 운영 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014882,CPF-SC-025678,REST,TCP / File / SFTP Endpoint,실패·복구,"TCP / File / SFTP Endpoint의 실패·복구 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014883,CPF-SC-025679,REST,TCP / File / SFTP Endpoint,호환·배포,"TCP / File / SFTP Endpoint의 호환·배포 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014884,CPF-SC-025680,REST,TCP / File / SFTP Endpoint,검증·Evidence,"TCP / File / SFTP Endpoint의 검증·Evidence Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014885,CPF-SC-005281;CPF-SC-005282;CPF-SC-005283;CPF-SC-005284;CPF-SC-005285;CPF-SC-005286;CPF-SC-005287;CPF-SC-005288,REST,TCP / File / SFTP Host Key,계약,"TCP / File / SFTP Host Key의 계약 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014886,CPF-SC-025681,REST,TCP / File / SFTP Host Key,기본 구현,"TCP / File / SFTP Host Key의 기본 구현 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014887,CPF-SC-025682,REST,TCP / File / SFTP Host Key,상태·데이터,"TCP / File / SFTP Host Key의 상태·데이터 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014888,CPF-SC-025683,REST,TCP / File / SFTP Host Key,보안·권한,"TCP / File / SFTP Host Key의 보안·권한 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014889,CPF-SC-025684,REST,TCP / File / SFTP Host Key,운영,"TCP / File / SFTP Host Key의 운영 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014890,CPF-SC-025685,REST,TCP / File / SFTP Host Key,실패·복구,"TCP / File / SFTP Host Key의 실패·복구 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014891,CPF-SC-025686,REST,TCP / File / SFTP Host Key,호환·배포,"TCP / File / SFTP Host Key의 호환·배포 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014892,CPF-SC-025687,REST,TCP / File / SFTP Host Key,검증·Evidence,"TCP / File / SFTP Host Key의 검증·Evidence Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014893,CPF-SC-005289;CPF-SC-005290;CPF-SC-005291;CPF-SC-005292;CPF-SC-005293;CPF-SC-005294;CPF-SC-005295;CPF-SC-005296,REST,TCP / File / SFTP Secret Reference,계약,"TCP / File / SFTP Secret Reference의 계약 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014894,CPF-SC-025688,REST,TCP / File / SFTP Secret Reference,기본 구현,"TCP / File / SFTP Secret Reference의 기본 구현 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014895,CPF-SC-025689,REST,TCP / File / SFTP Secret Reference,상태·데이터,"TCP / File / SFTP Secret Reference의 상태·데이터 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014896,CPF-SC-025690,REST,TCP / File / SFTP Secret Reference,보안·권한,"TCP / File / SFTP Secret Reference의 보안·권한 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014897,CPF-SC-025691,REST,TCP / File / SFTP Secret Reference,운영,"TCP / File / SFTP Secret Reference의 운영 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014898,CPF-SC-025692,REST,TCP / File / SFTP Secret Reference,실패·복구,"TCP / File / SFTP Secret Reference의 실패·복구 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014899,CPF-SC-025693,REST,TCP / File / SFTP Secret Reference,호환·배포,"TCP / File / SFTP Secret Reference의 호환·배포 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014900,CPF-SC-025694,REST,TCP / File / SFTP Secret Reference,검증·Evidence,"TCP / File / SFTP Secret Reference의 검증·Evidence Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014901,CPF-SC-005297;CPF-SC-005298;CPF-SC-005299;CPF-SC-005300;CPF-SC-005301;CPF-SC-005302;CPF-SC-005303;CPF-SC-005304,REST,TCP / File / SFTP Upload,계약,"TCP / File / SFTP Upload의 계약 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014902,CPF-SC-025695,REST,TCP / File / SFTP Upload,기본 구현,"TCP / File / SFTP Upload의 기본 구현 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014903,CPF-SC-025696,REST,TCP / File / SFTP Upload,상태·데이터,"TCP / File / SFTP Upload의 상태·데이터 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014904,CPF-SC-025697,REST,TCP / File / SFTP Upload,보안·권한,"TCP / File / SFTP Upload의 보안·권한 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014905,CPF-SC-025698,REST,TCP / File / SFTP Upload,운영,"TCP / File / SFTP Upload의 운영 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014906,CPF-SC-025699,REST,TCP / File / SFTP Upload,실패·복구,"TCP / File / SFTP Upload의 실패·복구 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014907,CPF-SC-025700,REST,TCP / File / SFTP Upload,호환·배포,"TCP / File / SFTP Upload의 호환·배포 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014908,CPF-SC-025701,REST,TCP / File / SFTP Upload,검증·Evidence,"TCP / File / SFTP Upload의 검증·Evidence Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014909,CPF-SC-005305;CPF-SC-005306;CPF-SC-005307;CPF-SC-005308;CPF-SC-005309;CPF-SC-005310;CPF-SC-005311;CPF-SC-005312,REST,TCP / File / SFTP Download,계약,"TCP / File / SFTP Download의 계약 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014910,CPF-SC-025702,REST,TCP / File / SFTP Download,기본 구현,"TCP / File / SFTP Download의 기본 구현 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014911,CPF-SC-025703,REST,TCP / File / SFTP Download,상태·데이터,"TCP / File / SFTP Download의 상태·데이터 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014912,CPF-SC-025704,REST,TCP / File / SFTP Download,보안·권한,"TCP / File / SFTP Download의 보안·권한 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014913,CPF-SC-025705,REST,TCP / File / SFTP Download,운영,"TCP / File / SFTP Download의 운영 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014914,CPF-SC-025706,REST,TCP / File / SFTP Download,실패·복구,"TCP / File / SFTP Download의 실패·복구 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014915,CPF-SC-025707,REST,TCP / File / SFTP Download,호환·배포,"TCP / File / SFTP Download의 호환·배포 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014916,CPF-SC-025708,REST,TCP / File / SFTP Download,검증·Evidence,"TCP / File / SFTP Download의 검증·Evidence Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014917,CPF-SC-005313;CPF-SC-005314;CPF-SC-005315;CPF-SC-005316;CPF-SC-005317;CPF-SC-005318;CPF-SC-005319;CPF-SC-005320,REST,TCP / File / SFTP Move,계약,"TCP / File / SFTP Move의 계약 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014918,CPF-SC-025709,REST,TCP / File / SFTP Move,기본 구현,"TCP / File / SFTP Move의 기본 구현 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014919,CPF-SC-025710,REST,TCP / File / SFTP Move,상태·데이터,"TCP / File / SFTP Move의 상태·데이터 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014920,CPF-SC-025711,REST,TCP / File / SFTP Move,보안·권한,"TCP / File / SFTP Move의 보안·권한 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014921,CPF-SC-025712,REST,TCP / File / SFTP Move,운영,"TCP / File / SFTP Move의 운영 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014922,CPF-SC-025713,REST,TCP / File / SFTP Move,실패·복구,"TCP / File / SFTP Move의 실패·복구 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014923,CPF-SC-025714,REST,TCP / File / SFTP Move,호환·배포,"TCP / File / SFTP Move의 호환·배포 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014924,CPF-SC-025715,REST,TCP / File / SFTP Move,검증·Evidence,"TCP / File / SFTP Move의 검증·Evidence Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014925,CPF-SC-005321;CPF-SC-005322;CPF-SC-005323;CPF-SC-005324;CPF-SC-005325;CPF-SC-005326;CPF-SC-005327;CPF-SC-005328,REST,TCP / File / SFTP Resume,계약,"TCP / File / SFTP Resume의 계약 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014926,CPF-SC-025716,REST,TCP / File / SFTP Resume,기본 구현,"TCP / File / SFTP Resume의 기본 구현 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014927,CPF-SC-025717,REST,TCP / File / SFTP Resume,상태·데이터,"TCP / File / SFTP Resume의 상태·데이터 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014928,CPF-SC-025718,REST,TCP / File / SFTP Resume,보안·권한,"TCP / File / SFTP Resume의 보안·권한 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014929,CPF-SC-025719,REST,TCP / File / SFTP Resume,운영,"TCP / File / SFTP Resume의 운영 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-EXT-002,CPF-FR-014930,CPF-SC-025720,REST,TCP / File / SFTP Resume,실패·복구,"TCP / File / SFTP Resume의 실패·복구 Acceptance에 대해 Framing/correlation/reconnect and SFTP ledger source exists, but half-open/backpressure/resume/checksum/host-key fault runtime was not executed.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
