requirement_id,execution_order,domain,feature,dimension,qa_result,direct_fix,finding_ids,evidence_path,next_action
CPF-FR-015047,07-00015047,Spring Batch,Reader,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015048,07-00015048,Spring Batch,Reader,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015049,07-00015049,Spring Batch,Reader,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015050,10-00015050,Spring Batch,Reader,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015051,07-00015051,Spring Batch,Reader,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015052,10-00015052,Spring Batch,Reader,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015053,07-00015053,Spring Batch,Processor,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015054,07-00015054,Spring Batch,Processor,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015055,07-00015055,Spring Batch,Processor,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015056,07-00015056,Spring Batch,Processor,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015057,07-00015057,Spring Batch,Processor,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015058,10-00015058,Spring Batch,Processor,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015059,07-00015059,Spring Batch,Processor,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015060,10-00015060,Spring Batch,Processor,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015061,07-00015061,Spring Batch,Writer,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015062,07-00015062,Spring Batch,Writer,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015063,07-00015063,Spring Batch,Writer,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015064,07-00015064,Spring Batch,Writer,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015065,07-00015065,Spring Batch,Writer,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015066,10-00015066,Spring Batch,Writer,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015067,07-00015067,Spring Batch,Writer,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015068,10-00015068,Spring Batch,Writer,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015069,07-00015069,Spring Batch,Commit Interval,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015070,07-00015070,Spring Batch,Commit Interval,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015071,07-00015071,Spring Batch,Commit Interval,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015072,07-00015072,Spring Batch,Commit Interval,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015073,07-00015073,Spring Batch,Commit Interval,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015074,10-00015074,Spring Batch,Commit Interval,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015075,07-00015075,Spring Batch,Commit Interval,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015076,10-00015076,Spring Batch,Commit Interval,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015077,07-00015077,Spring Batch,Skip,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015078,07-00015078,Spring Batch,Skip,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015079,07-00015079,Spring Batch,Skip,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015080,07-00015080,Spring Batch,Skip,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015081,07-00015081,Spring Batch,Skip,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015082,10-00015082,Spring Batch,Skip,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015083,07-00015083,Spring Batch,Skip,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015084,10-00015084,Spring Batch,Skip,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015085,07-00015085,Spring Batch,Retry,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015086,07-00015086,Spring Batch,Retry,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015087,07-00015087,Spring Batch,Retry,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015088,07-00015088,Spring Batch,Retry,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015089,07-00015089,Spring Batch,Retry,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015090,10-00015090,Spring Batch,Retry,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015091,07-00015091,Spring Batch,Retry,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015092,10-00015092,Spring Batch,Retry,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015093,07-00015093,Spring Batch,Checkpoint,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015094,07-00015094,Spring Batch,Checkpoint,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015095,07-00015095,Spring Batch,Checkpoint,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015096,07-00015096,Spring Batch,Checkpoint,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015097,07-00015097,Spring Batch,Checkpoint,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015098,10-00015098,Spring Batch,Checkpoint,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015099,07-00015099,Spring Batch,Checkpoint,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015100,10-00015100,Spring Batch,Checkpoint,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015101,07-00015101,Spring Batch,Stop,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015102,07-00015102,Spring Batch,Stop,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015103,07-00015103,Spring Batch,Stop,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015104,07-00015104,Spring Batch,Stop,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015105,07-00015105,Spring Batch,Stop,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015106,10-00015106,Spring Batch,Stop,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015107,07-00015107,Spring Batch,Stop,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015108,10-00015108,Spring Batch,Stop,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015109,07-00015109,Spring Batch,Restart,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015110,07-00015110,Spring Batch,Restart,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015111,07-00015111,Spring Batch,Restart,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015112,07-00015112,Spring Batch,Restart,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015113,07-00015113,Spring Batch,Restart,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015114,10-00015114,Spring Batch,Restart,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015115,07-00015115,Spring Batch,Restart,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015116,10-00015116,Spring Batch,Restart,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015117,07-00015117,Spring Batch,Abandon,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015118,07-00015118,Spring Batch,Abandon,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015119,07-00015119,Spring Batch,Abandon,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015120,07-00015120,Spring Batch,Abandon,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015121,07-00015121,Spring Batch,Abandon,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015122,10-00015122,Spring Batch,Abandon,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015123,07-00015123,Spring Batch,Abandon,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015124,10-00015124,Spring Batch,Abandon,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015125,07-00015125,Spring Batch,Conditional Flow,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015126,07-00015126,Spring Batch,Conditional Flow,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015127,07-00015127,Spring Batch,Conditional Flow,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015128,07-00015128,Spring Batch,Conditional Flow,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015129,07-00015129,Spring Batch,Conditional Flow,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015130,10-00015130,Spring Batch,Conditional Flow,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015131,07-00015131,Spring Batch,Conditional Flow,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015132,10-00015132,Spring Batch,Conditional Flow,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015133,07-00015133,Spring Batch,Parallel Step,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015134,07-00015134,Spring Batch,Parallel Step,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015135,07-00015135,Spring Batch,Parallel Step,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015136,07-00015136,Spring Batch,Parallel Step,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015137,07-00015137,Spring Batch,Parallel Step,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015138,10-00015138,Spring Batch,Parallel Step,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015139,07-00015139,Spring Batch,Parallel Step,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015140,10-00015140,Spring Batch,Parallel Step,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015141,07-00015141,Spring Batch,Partition,계약,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015142,07-00015142,Spring Batch,Partition,기본 구현,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015143,07-00015143,Spring Batch,Partition,상태·데이터,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015144,07-00015144,Spring Batch,Partition,보안·권한,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015145,07-00015145,Spring Batch,Partition,운영,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015146,10-00015146,Spring Batch,Partition,실패·복구,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015147,07-00015147,Spring Batch,Partition,호환·배포,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015148,10-00015148,Spring Batch,Partition,검증·Evidence,미검증,아니오,QA12F-BATCH-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015149,07-00015149,Spring Batch,Remote Partition,계약,미검증,아니오,QA12F-BATCH-001;QA12F-BATCH-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
CPF-FR-015150,07-00015150,Spring Batch,Remote Partition,기본 구현,미검증,아니오,QA12F-BATCH-001;QA12F-BATCH-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,목표 환경 또는 동등 Harness 실행
