delete_id,exact_repository_path,target_type,deletion_reason,related_requirement,owner,current_consumer,replacement_or_migration,core_api_impact,build_impact,bom_catalog_impact,generator_impact,config_sql_impact,test_impact,documentation_impact,evidence_impact,residual_reference_check,empty_directory_check,approval_status,execution_status
QA39-DEL-DIR-005,cpf-starters/integration-grpc,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-006,cpf-starters/integration-object-storage-s3,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-007,cpf-starters/integration-realtime-webflux,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-008,cpf-starters/integration-smb,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-009,cpf-starters/integration-soap,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-010,cpf-starters/integration-webhook,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-011,cpf-starters/profiles/browser-bff-session,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-012,cpf-starters/profiles/domain-web-api,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-013,cpf-starters/profiles/event-jms-ibm-mq,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-014,cpf-starters/profiles/event-kafka,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-015,cpf-starters/profiles/event-rabbitmq,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-016,cpf-starters/profiles/integration-tcp,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-017,cpf-starters/profiles/minimal-boot-domain,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-018,cpf-starters/profiles/notification-service,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-019,cpf-starters/profiles/observable-resilient-service,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-020,cpf-starters/profiles/persistence-mybatis,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-021,cpf-starters/profiles/scheduled-service,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-022,cpf-starters/profiles/secure-resource-api,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-023,cpf-starters/profiles/sftp-integration,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-024,cpf-starters/resilience,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-025,cpf-starters/scheduler-quartz,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-026,cpf-starters/security-aggregate,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-DIR-027,cpf-starters/validation,EMPTY_DIRECTORY,Remove the approved product root only after exact files are deleted and no unexpected content remains.,QA39-030;QA39-040,Development GPT / user-executed cleanup,None after migration,See FILE rows for this root,None; directory cleanup only,Directory must not be registered in settings/catalog,No active artifact may reference this root,No generated lock may select this root,Directory removal is blocked when any unlisted file remains,Reference-zero and full build after cleanup,Protected paths excluded,Record empty-directory cleanup result,Directory absence plus exact artifact/path reference zero,Remove-Item only when Get-ChildItem -Force returns no entries,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-FILE-CI-001,.github/workflows/cpf-qa37-source-closure.yml,FILE,QA37 session-specific workflow is superseded by the canonical final required gates workflow.,QA39-001;QA39-017;QA39-018;QA39-030,Development GPT / user-executed cleanup,GitHub Actions master and pull_request checks,.github/workflows/cpf-final-source-gates.yml includes QA39 canonical and provider conformance gates,None,Removes duplicate Java/Frontend execution and stale QA37 task dependency,None,None,None,Canonical workflow remains the single required check entry,CPF_CURRENT_WORK_REQUEST.md records the canonical CI entry,Future exact-SHA evidence comes from CPF Final Required Gates only,Search workflow names and verify branch protection references canonical final-required check,Do not remove .github/workflows,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-001,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfApiClientRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-002,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfAttachmentPolicyRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-003,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfBrokerConsumerRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-004,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfBrokerRetryDlqRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-005,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfChannelPolicyRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-006,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfConnectionPoolRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-007,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDbReadRoutingRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-008,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDownloadPolicyRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-009,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDynamicLogLevelRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-010,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfExternalInstitutionRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-011,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFilePolicyRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
