delete_id,scope,exact_path,target_type,reason,replacement,cleanup_action,ownership,protected_path_check
DEL-0807,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/main/resources/db,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0808,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0809,REPOSITORY,cpf-starters/notification-email/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0810,REPOSITORY,cpf-starters/notification-email/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0811,REPOSITORY,cpf-starters/notification-sms-spi/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0812,REPOSITORY,cpf-starters/notification-sms-spi/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0813,REPOSITORY,cpf-starters/notification-sms-spi/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0814,REPOSITORY,cpf-starters/notification/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0815,REPOSITORY,cpf-starters/notification/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0816,REPOSITORY,cpf-starters/notification/src/main/resources/db,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0817,REPOSITORY,cpf-starters/notification/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0818,REPOSITORY,cpf-starters/observability-otlp/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0819,REPOSITORY,cpf-starters/observability-otlp/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0820,REPOSITORY,cpf-starters/observability/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0821,REPOSITORY,cpf-starters/observability/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0822,REPOSITORY,cpf-starters/observability/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0823,REPOSITORY,cpf-starters/openapi-webmvc/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0824,REPOSITORY,cpf-starters/openapi-webmvc/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0825,REPOSITORY,cpf-starters/openapi-webmvc/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0826,REPOSITORY,cpf-starters/persistence-jdbc/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0827,REPOSITORY,cpf-starters/persistence-jdbc/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0828,REPOSITORY,cpf-starters/persistence-jdbc/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0829,REPOSITORY,cpf-starters/persistence-mybatis/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0830,REPOSITORY,cpf-starters/persistence-mybatis/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0831,REPOSITORY,cpf-starters/persistence-mybatis/src/main/resources/mybatis,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0832,REPOSITORY,cpf-starters/runtime-control-client/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0833,REPOSITORY,cpf-starters/runtime-control-client/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0834,REPOSITORY,cpf-starters/runtime-control-client/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0835,REPOSITORY,cpf-starters/secret/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0836,REPOSITORY,cpf-starters/secret/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0837,REPOSITORY,cpf-starters/security-resource-server/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0838,REPOSITORY,cpf-starters/security-resource-server/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0839,REPOSITORY,cpf-starters/security-resource-server/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0840,REPOSITORY,cpf-starters/security-service-identity/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0841,REPOSITORY,cpf-starters/security-service-identity/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0842,REPOSITORY,cpf-starters/security-service-identity/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0843,REPOSITORY,cpf-starters/security/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0844,REPOSITORY,cpf-starters/security/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0845,REPOSITORY,cpf-starters/security/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0846,REPOSITORY,cpf-starters/tabular-poi/src/main/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0847,REPOSITORY,cpf-starters/tabular-poi/src/main/resources/META-INF,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0848,REPOSITORY,cpf-starters/tabular-poi/src/test/java/com,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0849,REPOSITORY,cpf-starters/attachment/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0850,REPOSITORY,cpf-starters/attachment/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0851,REPOSITORY,cpf-starters/attachment/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0852,REPOSITORY,cpf-starters/base/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0853,REPOSITORY,cpf-starters/base/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0854,REPOSITORY,cpf-starters/base/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0855,REPOSITORY,cpf-starters/cache-valkey/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0856,REPOSITORY,cpf-starters/cache-valkey/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0857,REPOSITORY,cpf-starters/cache-valkey/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0858,REPOSITORY,cpf-starters/cache/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0859,REPOSITORY,cpf-starters/cache/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0860,REPOSITORY,cpf-starters/cache/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0861,REPOSITORY,cpf-starters/channel-registry-jdbc/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0862,REPOSITORY,cpf-starters/channel-registry-jdbc/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0863,REPOSITORY,cpf-starters/file-archive/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0864,REPOSITORY,cpf-starters/file-archive/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0865,REPOSITORY,cpf-starters/file-archive/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0866,REPOSITORY,cpf-starters/http-client/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0867,REPOSITORY,cpf-starters/http-client/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0868,REPOSITORY,cpf-starters/http-client/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0869,REPOSITORY,cpf-starters/integration-fixedlength-core/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0870,REPOSITORY,cpf-starters/integration-fixedlength-core/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0871,REPOSITORY,cpf-starters/integration-fixedlength/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0872,REPOSITORY,cpf-starters/integration-fixedlength/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0873,REPOSITORY,cpf-starters/integration-iso8583/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0874,REPOSITORY,cpf-starters/integration-iso8583/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0875,REPOSITORY,cpf-starters/integration-sftp/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0876,REPOSITORY,cpf-starters/integration-sftp/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0877,REPOSITORY,cpf-starters/integration-sftp/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0878,REPOSITORY,cpf-starters/integration-tcp/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0879,REPOSITORY,cpf-starters/integration-tcp/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0880,REPOSITORY,cpf-starters/integration-tcp/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0881,REPOSITORY,cpf-starters/messaging-ibm-mq/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0882,REPOSITORY,cpf-starters/messaging-ibm-mq/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0883,REPOSITORY,cpf-starters/messaging-jms/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0884,REPOSITORY,cpf-starters/messaging-jms/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0885,REPOSITORY,cpf-starters/messaging-kafka/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0886,REPOSITORY,cpf-starters/messaging-kafka/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0887,REPOSITORY,cpf-starters/messaging-kafka/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0888,REPOSITORY,cpf-starters/messaging-rabbitmq/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0889,REPOSITORY,cpf-starters/messaging-rabbitmq/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0890,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0891,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0892,REPOSITORY,cpf-starters/messaging-reliability-jdbc/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0893,REPOSITORY,cpf-starters/notification-email/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0894,REPOSITORY,cpf-starters/notification-email/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0895,REPOSITORY,cpf-starters/notification-sms-spi/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0896,REPOSITORY,cpf-starters/notification-sms-spi/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0897,REPOSITORY,cpf-starters/notification-sms-spi/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0898,REPOSITORY,cpf-starters/notification/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0899,REPOSITORY,cpf-starters/notification/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0900,REPOSITORY,cpf-starters/notification/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0901,REPOSITORY,cpf-starters/observability-otlp/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0902,REPOSITORY,cpf-starters/observability-otlp/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0903,REPOSITORY,cpf-starters/observability/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0904,REPOSITORY,cpf-starters/observability/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0905,REPOSITORY,cpf-starters/observability/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0906,REPOSITORY,cpf-starters/openapi-webmvc/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0907,REPOSITORY,cpf-starters/openapi-webmvc/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0908,REPOSITORY,cpf-starters/openapi-webmvc/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0909,REPOSITORY,cpf-starters/persistence-jdbc/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0910,REPOSITORY,cpf-starters/persistence-jdbc/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0911,REPOSITORY,cpf-starters/persistence-jdbc/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0912,REPOSITORY,cpf-starters/persistence-mybatis/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0913,REPOSITORY,cpf-starters/persistence-mybatis/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0914,REPOSITORY,cpf-starters/runtime-control-client/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0915,REPOSITORY,cpf-starters/runtime-control-client/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0916,REPOSITORY,cpf-starters/runtime-control-client/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0917,REPOSITORY,cpf-starters/secret/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0918,REPOSITORY,cpf-starters/secret/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0919,REPOSITORY,cpf-starters/security-resource-server/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0920,REPOSITORY,cpf-starters/security-resource-server/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0921,REPOSITORY,cpf-starters/security-resource-server/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0922,REPOSITORY,cpf-starters/security-service-identity/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0923,REPOSITORY,cpf-starters/security-service-identity/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0924,REPOSITORY,cpf-starters/security-service-identity/src/test/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0925,REPOSITORY,cpf-starters/security/src/main/java,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0926,REPOSITORY,cpf-starters/security/src/main/resources,EMPTY_DIRECTORY,Remove only when the exact directory is empty after exact file cleanup,None,REMOVE_IF_EMPTY,QA39_APPROVED_PRODUCT_CHANGE,PASS
