requirement_id,primary_work_item_id,canonical_requirement_ids,mapping_basis,manual_review_required
CPF-FR-028759,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028760,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028761,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028762,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028763,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028764,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028765,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028766,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028767,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028768,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028769,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028770,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028771,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028772,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028773,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028774,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028775,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028776,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028777,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028778,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028779,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028780,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028781,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028782,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028783,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028784,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028785,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028786,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028787,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028788,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028789,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028790,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028791,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028792,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028793,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028794,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028795,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028796,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028797,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028798,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028799,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028800,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028801,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028802,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028803,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028804,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028805,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028806,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028807,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028808,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028809,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028810,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028811,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028812,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028813,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028814,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028815,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028816,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028817,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028818,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028819,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028820,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028821,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028822,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028823,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028824,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028825,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028826,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028827,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028828,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028829,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028830,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028831,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028832,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028833,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028834,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028835,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028836,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028837,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028838,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028839,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028840,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028841,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028842,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028843,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028844,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028845,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028846,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028847,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028848,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028849,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028850,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028851,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028852,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028853,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028854,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028855,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028856,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028857,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028858,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028859,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028860,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028861,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028862,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028863,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028864,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028865,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028866,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028867,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028868,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028869,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028870,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028871,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028872,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028873,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028874,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028875,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028876,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028877,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028878,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028879,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028880,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028881,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028882,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028883,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028884,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028885,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028886,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028887,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028888,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028889,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028890,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028891,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028892,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028893,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028894,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028895,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028896,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028897,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028898,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028899,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028900,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028901,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028902,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028903,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028904,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028905,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028906,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028907,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028908,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028909,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028910,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028911,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028912,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028913,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028914,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028915,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028916,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028917,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028918,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028919,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028920,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028921,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028922,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028923,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028924,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028925,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028926,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028927,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028928,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028929,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028930,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028931,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028932,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028933,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028934,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028935,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028936,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028937,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
CPF-FR-028938,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GLOBAL_SEMANTIC_AXIS_SCORE,true
