scenario_id,requirement_id,primary_work_item_id,canonical_requirement_ids,mapping_basis,manual_review_required
CPF-SC-039390,CPF-FR-029185,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039391,CPF-FR-029186,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039392,CPF-FR-029187,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039393,CPF-FR-029188,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039394,CPF-FR-029189,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039395,CPF-FR-029190,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039396,CPF-FR-029191,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039397,CPF-FR-029192,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039398,CPF-FR-029193,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039399,CPF-FR-029194,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039400,CPF-FR-029195,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039401,CPF-FR-029196,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039402,CPF-FR-029197,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039403,CPF-FR-029198,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039404,CPF-FR-029199,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039405,CPF-FR-029200,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039406,CPF-FR-029201,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039407,CPF-FR-029202,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039408,CPF-FR-029203,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039409,CPF-FR-029204,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039410,CPF-FR-029205,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039411,CPF-FR-029206,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039412,CPF-FR-029207,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039413,CPF-FR-029208,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039414,CPF-FR-029209,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039415,CPF-FR-029210,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039416,CPF-FR-029211,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039417,CPF-FR-029212,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039418,CPF-FR-029213,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039419,CPF-FR-029214,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039420,CPF-FR-029215,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039421,CPF-FR-029216,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039422,CPF-FR-029217,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039423,CPF-FR-029218,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039424,CPF-FR-029219,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039425,CPF-FR-029220,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039426,CPF-FR-029221,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039427,CPF-FR-029222,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039428,CPF-FR-029223,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039429,CPF-FR-029224,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039430,CPF-FR-029225,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039431,CPF-FR-029226,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039432,CPF-FR-029227,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039433,CPF-FR-029228,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039434,CPF-FR-029229,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039435,CPF-FR-029230,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039436,CPF-FR-029231,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039437,CPF-FR-029232,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039438,CPF-FR-029233,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039439,CPF-FR-029234,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039440,CPF-FR-029235,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039441,CPF-FR-029236,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039442,CPF-FR-029237,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039443,CPF-FR-029238,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039444,CPF-FR-029239,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039445,CPF-FR-029240,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039446,CPF-FR-029241,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039447,CPF-FR-029242,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039448,CPF-FR-029243,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039449,CPF-FR-029244,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039450,CPF-FR-029245,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039451,CPF-FR-029246,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039452,CPF-FR-029247,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039453,CPF-FR-029248,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039454,CPF-FR-029249,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039455,CPF-FR-029250,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039456,CPF-FR-029251,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039457,CPF-FR-029252,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039458,CPF-FR-029253,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039459,CPF-FR-029254,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039460,CPF-FR-029255,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039461,CPF-FR-029256,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039462,CPF-FR-029257,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039463,CPF-FR-029258,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039464,CPF-FR-029259,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039465,CPF-FR-029260,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039466,CPF-FR-029261,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039467,CPF-FR-029262,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039468,CPF-FR-029263,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039469,CPF-FR-029264,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039470,CPF-FR-029265,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039471,CPF-FR-029266,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039472,CPF-FR-029267,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039473,CPF-FR-029268,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039474,CPF-FR-029269,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039475,CPF-FR-029270,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039476,CPF-FR-029271,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039477,CPF-FR-029272,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039478,CPF-FR-029273,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039479,CPF-FR-029274,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039480,CPF-FR-029275,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039481,CPF-FR-029276,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039482,CPF-FR-029277,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039483,CPF-FR-029278,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039484,CPF-FR-029279,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039485,CPF-FR-029280,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039486,CPF-FR-029281,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039487,CPF-FR-029282,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039488,CPF-FR-029283,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039489,CPF-FR-029284,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039490,CPF-FR-029285,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039491,CPF-FR-029286,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039492,CPF-FR-029287,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039493,CPF-FR-029288,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039494,CPF-FR-029289,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039495,CPF-FR-029290,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039496,CPF-FR-029291,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039497,CPF-FR-029292,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039498,CPF-FR-029293,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039499,CPF-FR-029294,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039500,CPF-FR-029295,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039501,CPF-FR-029296,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039502,CPF-FR-029297,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039503,CPF-FR-029298,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039504,CPF-FR-029299,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039505,CPF-FR-029300,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039506,CPF-FR-029301,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039507,CPF-FR-029302,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039508,CPF-FR-029303,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039509,CPF-FR-029304,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039510,CPF-FR-029305,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039511,CPF-FR-029306,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039512,CPF-FR-029307,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039513,CPF-FR-029308,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039514,CPF-FR-029309,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039515,CPF-FR-029310,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039516,CPF-FR-029311,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039517,CPF-FR-029312,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039518,CPF-FR-029313,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039519,CPF-FR-029314,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039520,CPF-FR-029315,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039521,CPF-FR-029316,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039522,CPF-FR-029317,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039523,CPF-FR-029318,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039524,CPF-FR-029319,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039525,CPF-FR-029320,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039526,CPF-FR-029321,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039527,CPF-FR-029322,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039528,CPF-FR-029323,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039529,CPF-FR-029324,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039530,CPF-FR-029325,CPF-WP-REL-MIG-05-DATA_MIGRATION,REL-MIG,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039531,CPF-FR-029326,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039532,CPF-FR-029327,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039533,CPF-FR-029328,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039534,CPF-FR-029329,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039535,CPF-FR-029330,CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039536,CPF-FR-029331,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039537,CPF-FR-029332,CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039538,CPF-FR-029333,CPF-WP-API-ASYNC-01-CONTRACT_OWNERSHIP,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039539,CPF-FR-029334,CPF-WP-API-ASYNC-02-IMPLEMENTATION_CONSUMER,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039540,CPF-FR-029335,CPF-WP-API-ASYNC-04-FAILURE_RECOVERY,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039541,CPF-FR-029336,CPF-WP-API-ASYNC-05-OPERATIONS_SECURITY,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039542,CPF-FR-029337,CPF-WP-API-ASYNC-04-FAILURE_RECOVERY,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039543,CPF-FR-029338,CPF-WP-API-ASYNC-04-FAILURE_RECOVERY,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039544,CPF-FR-029339,CPF-WP-API-ASYNC-05-OPERATIONS_SECURITY,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039545,CPF-FR-029340,CPF-WP-API-CONTRACT-06-GENERATION_COMPATIBILITY,API-CONTRACT,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039546,CPF-FR-029341,CPF-WP-API-ASYNC-03-VERIFICATION_EVIDENCE,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039547,CPF-FR-029342,CPF-WP-API-ASYNC-03-VERIFICATION_EVIDENCE,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039548,CPF-FR-029343,CPF-WP-API-ASYNC-01-CONTRACT_OWNERSHIP,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039549,CPF-FR-029344,CPF-WP-API-ASYNC-02-IMPLEMENTATION_CONSUMER,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039550,CPF-FR-029345,CPF-WP-API-ASYNC-04-FAILURE_RECOVERY,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039551,CPF-FR-029346,CPF-WP-API-ASYNC-05-OPERATIONS_SECURITY,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039552,CPF-FR-029347,CPF-WP-API-ASYNC-04-FAILURE_RECOVERY,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039553,CPF-FR-029348,CPF-WP-API-ASYNC-04-FAILURE_RECOVERY,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039554,CPF-FR-029349,CPF-WP-API-ASYNC-05-OPERATIONS_SECURITY,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039555,CPF-FR-029350,CPF-WP-API-CONTRACT-06-GENERATION_COMPATIBILITY,API-CONTRACT,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039556,CPF-FR-029351,CPF-WP-API-ASYNC-03-VERIFICATION_EVIDENCE,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039557,CPF-FR-029352,CPF-WP-API-ASYNC-03-VERIFICATION_EVIDENCE,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
CPF-SC-039558,CPF-FR-029353,CPF-WP-API-ASYNC-01-CONTRACT_OWNERSHIP,API-ASYNC,PARENT_REQUIREMENT_MAPPING,true
