entity_id,entity_type,canonical_requirement_id,priority,work_type,axis,title,owner,owner_module,owner_package,dependencies,markdown_file,ledger_part,target_state
STAB-025,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Source·Generated·SQL·API Drift Gate,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-026,BASELINE_STABILIZATION,,P0,BASELINE_STABILIZATION,STABILIZATION,Secret·PII·Evidence Sanitization,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-027,BASELINE_STABILIZATION,,P1,BASELINE_STABILIZATION,STABILIZATION,Frontend 외부 Runtime Asset 의존,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
STAB-028,BASELINE_STABILIZATION,,P1,BASELINE_STABILIZATION,STABILIZATION,Dead Code·Dual Primary·Stale Evidence,integration owner / baseline stabilization,integration owner,baseline stabilization,,03_BASELINE_STABILIZATION.md,DEVELOPMENT_ITEM_STATE.csv,작업 대상
GAP-CACHE,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Cache Capability,cpf-core cache SPI + leaf provider + actual consumer,cpf-core cache SPI + leaf provider + actual consumer,,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-FEATURE-FLAG,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,OpenFeature Feature Flag,cpf-core SPI + OpenFeature starter + ADM operations,cpf-core SPI + OpenFeature starter + ADM operations,,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-SESSION-BFF,REQUIREMENT_GAP,,P0,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,General Session/BFF,cpf-core security API + web/session starter + generated/customer BFF,cpf-core security API + web,session starter + generated/customer BFF,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-CRYPTO-AGILITY,REQUIREMENT_GAP,,P0,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Crypto Agility·PQC Readiness,cpf-core crypto SPI + security/release gates,cpf-core crypto SPI + security,release gates,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-VULN-RESPONSE,REQUIREMENT_GAP,,P0,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Vulnerability·KEV Response Lifecycle,cpf-tools security + release/product governance,cpf-tools security + release,product governance,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-THREAT-MODEL,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Threat Modeling·Abuse Cases,architecture/security governance + quality gate,architecture,security governance + quality gate,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-PERF-SOAK,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Load·Stress·Soak·Leak Regression,repository-wide performance test kit + CI/release profile,repository-wide performance test kit + CI,release profile,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-WEBHOOK,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Webhook/Callback Delivery,cpf-core API contract + generated/customer adapter starter,cpf-core API contract + generated,customer adapter starter,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-ASYNCAPI-SCHEMA,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,AsyncAPI·Event Schema Lifecycle,event contract + provider starters + quality/generator,event contract + provider starters + quality,generator,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-DATA-ENCRYPTION,REQUIREMENT_GAP,,P0,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Field/File Encryption·Tokenization,data owner + crypto SPI + DB migration,data owner + crypto SPI + DB migration,,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-DATA-QUALITY,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Data Quality·Quarantine·Correction,data owner + operations/admin,data owner + operations,admin,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-TIME,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Time·Clock·Timezone Standard,cpf-core time API/SPI + operations health,cpf-core time API,SPI + operations health,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-NOTIFICATION,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Notification Delivery Engine,cpf-common policy + channel SPI/providers + ADM,cpf-common policy + channel SPI,providers + ADM,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-SUPPORT-BUNDLE,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Sanitized Support Bundle,cpf-admin operations + cpf-tools diagnostics,cpf-admin operations + cpf-tools diagnostics,,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-SUPPLIER-DUE-DILIGENCE,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,Supplier/Product Due Diligence,release/product governance + dependency onboarding,release,product governance + dependency onboarding,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-UPGRADE-ASSISTANT,REQUIREMENT_GAP,,P1,REQUIREMENT_GAP,PROMOTE_NEW_CANONICAL,CPF Framework Upgrade Assistant,cpf-tools migration/upgrade tooling,cpf-tools migration,upgrade tooling,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-TELEMETRY-LIFECYCLE,REQUIREMENT_GAP,CPF-TRACE;OPS-METRIC;REL-COMPAT,P1,REQUIREMENT_GAP,MERGE_STRENGTHEN,Telemetry Schema/Stability Lifecycle,cpf-core observability + operations,cpf-core observability + operations,,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-DESIGN-SYSTEM,REQUIREMENT_GAP,ADM-UX;CMN-MSG,P2,REQUIREMENT_GAP,MERGE_STRENGTHEN,ADM/BZA Design System·I18N,shared frontend design system,shared frontend design system,,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-OPENAPI-PROFILE,REQUIREMENT_GAP,API-CONTRACT;REL-COMPAT,P1,REQUIREMENT_GAP,MERGE_STRENGTHEN,OpenAPI Supported Profile Lifecycle,API quality/release,API quality,release,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-CBOM,REQUIREMENT_GAP,SEC-CERT;SEC-SECRET;REL-BUILD,P1,REQUIREMENT_GAP,MERGE_STRENGTHEN,Cryptographic BOM,security + supply chain,security + supply chain,,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-DEPENDENCY-POLICY,REQUIREMENT_GAP,RULE-SEC;RULE-QUALITY;REL-BUILD,P1,REQUIREMENT_GAP,MERGE_STRENGTHEN,Dependency·License·Supplier Policy,quality/release governance,quality,release governance,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
GAP-CONFIG-SCHEMA,REQUIREMENT_GAP,CORE-CONFIG;OPS-CONFIG;REL-COMPAT,P1,REQUIREMENT_GAP,MERGE_STRENGTHEN,Config Schema Evolution,core config + runtime control,core config + runtime control,,,10_FINAL_TARGET_GAP_AND_PATCH_DECISIONS.md,PROPOSED_REQUIREMENT_ADDITIONS.csv,작업 대상
