request_id,scenario_id,linked_requirement_id,canonical_requirement_id,primary_work_item_id,mapping_basis,manual_review_required,priority,scenario_type,title,expected_result,failure_criteria
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026187,CPF-FR-015464,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015464] Chunk Assignment / SECURITY 직접 검증,Chunk Assignment의 보안·권한 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026188,CPF-FR-015465,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015465] Chunk Assignment / OPERATIONS 직접 검증,Chunk Assignment의 운영 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026189,CPF-FR-015466,CENTER-CORE,CPF-WP-CENTER-CORE-04-FAILURE_RECOVERY,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015466] Chunk Assignment / FAILURE_RECOVERY 직접 검증,Chunk Assignment의 실패·복구 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026190,CPF-FR-015467,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015467] Chunk Assignment / COMPATIBILITY 직접 검증,Chunk Assignment의 호환·배포 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026191,CPF-FR-015468,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015468] Chunk Assignment / TEST_EVIDENCE 직접 검증,Chunk Assignment의 검증·Evidence 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026192,CPF-FR-015470,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015470] Global Rate / IMPLEMENTATION 직접 검증,Global Rate의 기본 구현 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026193,CPF-FR-015471,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015471] Global Rate / STATE_DATA 직접 검증,Global Rate의 상태·데이터 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026194,CPF-FR-015472,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015472] Global Rate / SECURITY 직접 검증,Global Rate의 보안·권한 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026195,CPF-FR-015473,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015473] Global Rate / OPERATIONS 직접 검증,Global Rate의 운영 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026196,CPF-FR-015474,CENTER-CORE,CPF-WP-CENTER-CORE-04-FAILURE_RECOVERY,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015474] Global Rate / FAILURE_RECOVERY 직접 검증,Global Rate의 실패·복구 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026197,CPF-FR-015475,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015475] Global Rate / COMPATIBILITY 직접 검증,Global Rate의 호환·배포 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026198,CPF-FR-015476,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015476] Global Rate / TEST_EVIDENCE 직접 검증,Global Rate의 검증·Evidence 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026199,CPF-FR-015478,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015478] Domain Rate / IMPLEMENTATION 직접 검증,Domain Rate의 기본 구현 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026200,CPF-FR-015479,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015479] Domain Rate / STATE_DATA 직접 검증,Domain Rate의 상태·데이터 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026201,CPF-FR-015480,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015480] Domain Rate / SECURITY 직접 검증,Domain Rate의 보안·권한 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026202,CPF-FR-015481,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015481] Domain Rate / OPERATIONS 직접 검증,Domain Rate의 운영 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026203,CPF-FR-015482,CENTER-CORE,CPF-WP-CENTER-CORE-04-FAILURE_RECOVERY,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015482] Domain Rate / FAILURE_RECOVERY 직접 검증,Domain Rate의 실패·복구 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026204,CPF-FR-015483,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015483] Domain Rate / COMPATIBILITY 직접 검증,Domain Rate의 호환·배포 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026205,CPF-FR-015484,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015484] Domain Rate / TEST_EVIDENCE 직접 검증,Domain Rate의 검증·Evidence 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026206,CPF-FR-015486,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015486] Target Rate / IMPLEMENTATION 직접 검증,Target Rate의 기본 구현 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026207,CPF-FR-015487,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015487] Target Rate / STATE_DATA 직접 검증,Target Rate의 상태·데이터 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026208,CPF-FR-015488,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015488] Target Rate / SECURITY 직접 검증,Target Rate의 보안·권한 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026209,CPF-FR-015489,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015489] Target Rate / OPERATIONS 직접 검증,Target Rate의 운영 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026210,CPF-FR-015490,CENTER-CORE,CPF-WP-CENTER-CORE-04-FAILURE_RECOVERY,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015490] Target Rate / FAILURE_RECOVERY 직접 검증,Target Rate의 실패·복구 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026211,CPF-FR-015491,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015491] Target Rate / COMPATIBILITY 직접 검증,Target Rate의 호환·배포 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026212,CPF-FR-015492,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015492] Target Rate / TEST_EVIDENCE 직접 검증,Target Rate의 검증·Evidence 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026213,CPF-FR-015494,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015494] Adaptive Throttle / IMPLEMENTATION 직접 검증,Adaptive Throttle의 기본 구현 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026214,CPF-FR-015495,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015495] Adaptive Throttle / STATE_DATA 직접 검증,Adaptive Throttle의 상태·데이터 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026215,CPF-FR-015496,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015496] Adaptive Throttle / SECURITY 직접 검증,Adaptive Throttle의 보안·권한 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026216,CPF-FR-015497,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015497] Adaptive Throttle / OPERATIONS 직접 검증,Adaptive Throttle의 운영 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026217,CPF-FR-015498,CENTER-CORE,CPF-WP-CENTER-CORE-04-FAILURE_RECOVERY,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015498] Adaptive Throttle / FAILURE_RECOVERY 직접 검증,Adaptive Throttle의 실패·복구 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026218,CPF-FR-015499,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015499] Adaptive Throttle / COMPATIBILITY 직접 검증,Adaptive Throttle의 호환·배포 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026219,CPF-FR-015500,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015500] Adaptive Throttle / TEST_EVIDENCE 직접 검증,Adaptive Throttle의 검증·Evidence 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026220,CPF-FR-015502,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015502] Progress Aggregate / IMPLEMENTATION 직접 검증,Progress Aggregate의 기본 구현 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026221,CPF-FR-015503,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015503] Progress Aggregate / STATE_DATA 직접 검증,Progress Aggregate의 상태·데이터 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026222,CPF-FR-015504,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015504] Progress Aggregate / SECURITY 직접 검증,Progress Aggregate의 보안·권한 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026223,CPF-FR-015505,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015505] Progress Aggregate / OPERATIONS 직접 검증,Progress Aggregate의 운영 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026224,CPF-FR-015506,CENTER-CORE,CPF-WP-CENTER-CORE-04-FAILURE_RECOVERY,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015506] Progress Aggregate / FAILURE_RECOVERY 직접 검증,Progress Aggregate의 실패·복구 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026225,CPF-FR-015507,CENTER-CORE,CPF-WP-CENTER-CORE-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015507] Progress Aggregate / COMPATIBILITY 직접 검증,Progress Aggregate의 호환·배포 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-026226,CPF-FR-015508,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,DIRECT_VERIFICATION,[CPF-FR-015508] Progress Aggregate / TEST_EVIDENCE 직접 검증,Progress Aggregate의 검증·Evidence 구현이 Job·Scheduler·Worker·ADM에 실제 연결되고 입력→검증→상태변경→저장/전달→결과→감사→복구 전 과정이 재현돼야 한다. 단순 Bean·설정 문자열·Mock-only·정적 PASS는 실패다.,Interface·DTO·Table·화면·Marker만 존재하거나 Consumer·상태전이·실패·복구·권한·Audit·exact-SHA Evidence 누락
