atomic_id,atomic_type,canonical_requirement_id,work_item_id,development_status,verification_status,qa_status,evidence_path,evidence_sha256
CPF-SC-014257,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014258,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014259,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014260,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014261,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014262,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014263,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014264,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014265,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014266,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014267,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014268,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014269,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014270,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014271,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014272,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014273,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014274,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014275,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014276,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014277,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014278,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014279,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014280,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014281,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014282,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014283,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014284,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014285,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014286,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014287,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014288,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014289,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014290,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014291,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014292,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014293,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014294,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014295,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014296,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014297,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014298,CPF-SC,DB-PERF,CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/performance-verification.json,d1be279a8a2dfbf30b83b34ddc830449e6e46cccfe7595da0d49d007fe3e14bf
CPF-SC-014299,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014300,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014301,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014302,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014303,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014304,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014305,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014306,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014307,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014308,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014309,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014310,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014311,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014312,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014313,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014314,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014315,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014316,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014317,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014318,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014319,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
CPF-SC-014320,CPF-SC,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3
