area,canonical_requirement_id,path,method,operation_id,source_snapshot,baseline_sha,status
BZA,BZA-BUSINESS,/api/bza/notifications/read-all,POST,bzaSupportReadAllNotifications,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/notifications/{notificationId}/read,POST,bzaSupportReadNotification,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/permissions,GET,bzaOperationFindPermissions,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/permissions,POST,bzaOperationSavePermission,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/permissions/compare,GET,bzaSupportCompareRolePermissions,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/permissions/page,GET,bzaOperationFindPermissionsPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/permissions/simulate,POST,bzaSupportSimulatePermission,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/roles,GET,bzaOperationFindRoles,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/roles,POST,bzaOperationSaveRole,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/roles/page,GET,bzaOperationFindRolesPage,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/saved-searches,GET,bzaSupportFindSavedSearches,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/saved-searches,POST,bzaSupportSaveSavedSearch,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/saved-searches/{savedSearchId}/disable,POST,bzaSupportDisableSavedSearch,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
BZA,BZA-BUSINESS,/api/bza/settings,GET,bzaOperationFindSettings,/mnt/data/bza-cpf-openapi-exact.json,af12a0c8851a2e8d20e9e42964d8dacc0266af03,CONFIRMED
