id,kind,source_set,area,work_package,severity,original_status,title,requirement_or_setup,validation_or_expected,source_evidence,closing_status,closing_evidence,root_cause_key
CPF-QA-NQA-REQ-023,REQUIREMENT,NQA20260729,FND,POST_CODEX_FULL_REVIEW,P1,미검증,MBR·ACC·EXS에 서로 다른 기술 구조 적용,MBR·ACC·EXS에 서로 다른 기술 구조 적용,2. 최우선 원칙 > 2.2 확인 전 변경 금지 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,FND|integrated-product-structure|d49fdd0920
CPF-QA-NQA-REQ-024,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Package명만 보고 Source 일괄 삭제,Package명만 보고 Source 일괄 삭제,2. 최우선 원칙 > 2.2 확인 전 변경 금지 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|ff39130635
CPF-QA-NQA-REQ-025,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,Generator 관리영역 직접 수정,Generator 관리영역 직접 수정,2. 최우선 원칙 > 2.2 확인 전 변경 금지 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|54fb129d33
CPF-QA-NQA-REQ-026,REQUIREMENT,NQA20260729,HYG,POST_CODEX_FULL_REVIEW,P0,미검증,Legacy 제거 명목의 재귀 삭제,Legacy 제거 명목의 재귀 삭제,2. 최우선 원칙 > 2.2 확인 전 변경 금지 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,HYG|repository-legacy-hygiene|d709d2285e
CPF-QA-NQA-REQ-027,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Module Ownership이 명확함,Module Ownership이 명확함,2. 최우선 원칙 > 2.3 기존 표준에 문제가 없는 경우 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|43f50a0101
CPF-QA-NQA-REQ-028,REQUIREMENT,NQA20260729,FND,POST_CODEX_FULL_REVIEW,P1,미검증,기능 간 의존 방향이 올바름,기능 간 의존 방향이 올바름,2. 최우선 원칙 > 2.3 기존 표준에 문제가 없는 경우 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,FND|integrated-product-structure|5d59a50ae4
CPF-QA-NQA-REQ-029,REQUIREMENT,NQA20260729,FND,POST_CODEX_FULL_REVIEW,P1,미검증,업무 기능 간 응집도가 높음,업무 기능 간 응집도가 높음,2. 최우선 원칙 > 2.3 기존 표준에 문제가 없는 경우 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,FND|integrated-product-structure|a7c1af905b
CPF-QA-NQA-REQ-030,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Public API·SPI·Internal 경계가 명확함,Public API·SPI·Internal 경계가 명확함,2. 최우선 원칙 > 2.3 기존 표준에 문제가 없는 경우 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|public-api-spi-internal|7ec9fcfb66
CPF-QA-NQA-REQ-031,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,Generator로 동일 구조가 재현됨,Generator로 동일 구조가 재현됨,2. 최우선 원칙 > 2.3 기존 표준에 문제가 없는 경우 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|b87d6346b1
CPF-QA-NQA-REQ-032,REQUIREMENT,NQA20260729,FND,POST_CODEX_FULL_REVIEW,P1,미검증,MBR·ACC·EXS의 normalized 구조가 일치함,MBR·ACC·EXS의 normalized 구조가 일치함,2. 최우선 원칙 > 2.3 기존 표준에 문제가 없는 경우 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,FND|integrated-product-structure|2f4eb67eb7
CPF-QA-NQA-REQ-033,REQUIREMENT,NQA20260729,FND,POST_CODEX_FULL_REVIEW,P1,미검증,Local·Remote 양쪽에서 동일 Contract가 성립함,Local·Remote 양쪽에서 동일 Contract가 성립함,2. 최우선 원칙 > 2.3 기존 표준에 문제가 없는 경우 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,FND|integrated-product-structure|d488a038ea
CPF-QA-NQA-REQ-034,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,SQL·Test·Guide·Generator가 같은 구조를 따름,SQL·Test·Guide·Generator가 같은 구조를 따름,2. 최우선 원칙 > 2.3 기존 표준에 문제가 없는 경우 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|c4c295d194
CPF-QA-NQA-REQ-035,REQUIREMENT,NQA20260729,FND,POST_CODEX_FULL_REVIEW,P1,미검증,신규 Domain 추가 시 중앙 Source 수정이 불필요함,신규 Domain 추가 시 중앙 Source 수정이 불필요함,2. 최우선 원칙 > 2.3 기존 표준에 문제가 없는 경우 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,FND|integrated-product-structure|1f9515ce13
CPF-QA-NQA-REQ-036,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,`cpf-core`,`cpf-core`,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|9af5e11761
CPF-QA-NQA-REQ-037,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,`cpf-common`,`cpf-common`,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|a166cf50f7
CPF-QA-NQA-REQ-038,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,`cpf-admin`,`cpf-admin`,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|c73ee92033
CPF-QA-NQA-REQ-039,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,`cpf-biz-admin`,`cpf-biz-admin`,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|a10af30b49
CPF-QA-NQA-REQ-040,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,`cpf-batch`,`cpf-batch`,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|2f609f771f
CPF-QA-NQA-REQ-041,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,`cpf-gateway`,`cpf-gateway`,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|3ed052b4e4
CPF-QA-NQA-REQ-042,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,기타 공식 `cpf-*` Module,기타 공식 `cpf-*` Module,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|5e66412d94
CPF-QA-NQA-REQ-043,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,MBR 업무 Domain,MBR 업무 Domain,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|75780e4cb9
CPF-QA-NQA-REQ-044,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,ACC 업무 Domain,ACC 업무 Domain,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|dcb1268ef0
CPF-QA-NQA-REQ-045,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,EXS 업무 Domain,EXS 업무 Domain,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|063a50d22c
CPF-QA-NQA-REQ-046,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,Generator로 생성한 임시 검증 Domain,Generator로 생성한 임시 검증 Domain,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|7e56bd0d69
CPF-QA-NQA-REQ-047,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,ADM Frontend,ADM Frontend,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|a3587a0444
CPF-QA-NQA-REQ-048,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,BZA Frontend,BZA Frontend,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|c2f373ba6e
CPF-QA-NQA-REQ-049,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,SQL·Migration·Rollback·Seed,SQL·Migration·Rollback·Seed,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|f9e1813ff3
CPF-QA-NQA-REQ-050,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Test·Config·Script·Guide·Evidence,Test·Config·Script·Guide·Evidence,3. CPF 전체 Module Ownership 전수 검수 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|295a0bbb5b
CPF-QA-NQA-REQ-051,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Requirement Owner,Requirement Owner,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|c8c94f4956
CPF-QA-NQA-REQ-052,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Source Owner Module,Source Owner Module,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|5e55723bf3
CPF-QA-NQA-REQ-053,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,DB Owner,DB Owner,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|f4ef1ced7b
CPF-QA-NQA-REQ-054,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Runtime Owner,Runtime Owner,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|e09ffdbefc
CPF-QA-NQA-REQ-055,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,UI Owner,UI Owner,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|fa717d8b54
CPF-QA-NQA-REQ-056,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Public API Owner,Public API Owner,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|public-api-spi-internal|ca0f90f457
CPF-QA-NQA-REQ-057,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,SPI Owner,SPI Owner,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|public-api-spi-internal|c360ba0f07
CPF-QA-NQA-REQ-058,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,실제 Consumer,실제 Consumer,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|cb7a82c317
CPF-QA-NQA-REQ-059,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,운영 조회·제어 Owner,운영 조회·제어 Owner,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|b4a3205018
CPF-QA-NQA-REQ-060,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Test Owner,Test Owner,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|c5ca4e3333
CPF-QA-NQA-REQ-061,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,Generator Owner 여부,Generator Owner 여부,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|e25af7ab7b
CPF-QA-NQA-REQ-062,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,동일 기능의 Owner가 두 개 이상,동일 기능의 Owner가 두 개 이상,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|5401c82f13
CPF-QA-NQA-REQ-063,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Owner 없는 공통 기능,Owner 없는 공통 기능,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|e421651152
CPF-QA-NQA-REQ-064,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,특정 업무 기능이 `cpf-core`에 존재,특정 업무 기능이 `cpf-core`에 존재,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|7cc876bbdf
CPF-QA-NQA-REQ-065,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,Batch Runtime 기능이 `cpf-core`나 ADM에 존재,Batch Runtime 기능이 `cpf-core`나 ADM에 존재,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|d2aa401914
CPF-QA-NQA-REQ-066,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,ADM이 업무 Domain의 원장 Repository를 직접 소유,ADM이 업무 Domain의 원장 Repository를 직접 소유,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|39fd305e79
CPF-QA-NQA-REQ-067,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,BZA가 온라인 업무 Runtime의 필수 의존성이 됨,BZA가 온라인 업무 Runtime의 필수 의존성이 됨,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|1884f55216
CPF-QA-NQA-REQ-068,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,Generated Domain 기능이 Platform Module에 역으로 흡수됨,Generated Domain 기능이 Platform Module에 역으로 흡수됨,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|5741d9c432
CPF-QA-NQA-REQ-069,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,선택형 기능이 필수 Module 의존성으로 고정됨,선택형 기능이 필수 Module 의존성으로 고정됨,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|15dc2af92b
CPF-QA-NQA-REQ-070,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,외부 Module이 다른 Module의 Internal Package를 직접 참조,외부 Module이 다른 Module의 Internal Package를 직접 참조,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|public-api-spi-internal|7f59895faa
CPF-QA-NQA-REQ-071,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,순환 의존 또는 역방향 의존,순환 의존 또는 역방향 의존,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|16cb000253
CPF-QA-NQA-REQ-072,REQUIREMENT,NQA20260729,ARC,POST_CODEX_FULL_REVIEW,P0,미검증,동일 기능이 여러 Module에 중복 구현됨,동일 기능이 여러 Module에 중복 구현됨,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,ARC|module-package-ownership|0144b8ef1a
CPF-QA-NQA-REQ-073,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,Gradle Module 구성,Gradle Module 구성,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|3910aca870
CPF-QA-NQA-REQ-074,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,Artifact 구성,Artifact 구성,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|4330e63b30
CPF-QA-NQA-REQ-075,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,Package Root 규칙,Package Root 규칙,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|3ff0dcf69c
CPF-QA-NQA-REQ-076,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,Domain Manifest,Domain Manifest,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|224a99315b
CPF-QA-NQA-REQ-077,REQUIREMENT,NQA20260729,GEN,POST_CODEX_FULL_REVIEW,P0,미검증,SystemCode 적용 방식,SystemCode 적용 방식,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,CPF_ADDITIONAL_INTEGRATED_QA_REQUEST_20260729.md,미검증,latest master exact-SHA execution evidence required,GEN|generated-domain-parity|69f5b28db4
