path,artifact_kind,change_action,final_sha256,integration_required,integration_status,cleanup_eligible,owner,notes
cpf-core/src/main/java/com/cpf/core/common/broker/CpfBrokerOutboxPort.java,PRODUCT_REQUIRED,ADD_OR_MODIFY,72bed916d8e7c4518134d386dae1b542e8c98e8212fe0eeeb5f8bbdf1992ddde,true,pending,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/starter/rabbitmq/CpfRabbitMqBrokerClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,5a2e2cac9cef17c09cff1ddbce434b581721b5bf712a1abb776fffeadea800d8,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/starter/rabbitmq/CpfRabbitMqProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,d222094fc3f082098d23deed9a164fd17fabdaa3bccda1c0b980eca54656a68d,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/com/cpf/starter/rabbitmq/S03RabbitHeaderHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,53880cd32c70a5ea23b46364566d87ea6e32348b4b2087a2ab6d24594abec7c1,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/jakarta/jms/BytesMessage.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,6e72712536bd1bf3b4f147700035f46dec436389675813fa8fffc9ac0b768743,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/jakarta/jms/Message.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,fd03131f1cab8a1ba8adf335291b3bada952fd30c86d39364e868c4df6b61478,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/jakarta/jms/Session.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,572eda0aa90cc5a92404fb029feb82b80189ca57e6e18ed216262f0a86f150dc,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/org/springframework/amqp/core/Message.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,ee271c170639bcf0e8bcf778167bb50c190925e1177f3c9116866cb59b8d3183,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/org/springframework/amqp/core/MessageBuilder.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,0dd5a211ccba27e1bdaa6f461745423ee4ad958ba7a8560bdf009f582381a7da,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/org/springframework/amqp/core/MessageProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,33343fe15edd168e829ec6d3b00f75053fbcb248440678eb7efadeb91d45b348,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/org/springframework/amqp/rabbit/connection/CorrelationData.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,e7604d6c10ccdc72cda1664ebc92690f8c96c3979a83196e8137e94fb92881c5,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/org/springframework/amqp/rabbit/core/RabbitTemplate.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,6564df41a58e2783312ab14649bf2f35bf47340d61cb06cf01487a3f2d579787,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/org/springframework/jms/JmsException.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,5740b12ae5cdf9ce463dfd22ccbf2cc13b9f0ae949bbc022ed66d82c1ee9c4b7,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/org/springframework/jms/core/JmsTemplate.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,73d54d7f9909906bd669671a7e258edeaf4d3f4018471d67bec6fc850604c903,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/provider_header/src/org/springframework/jms/core/MessageCreator.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,5d428732842542562d2fc13343ae8519f54cf5a3fa116bf158017b7e5eb0fdf7,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,c0b26e75379c7e8b0bac4edff7f1a095becba175d217d7017980ffbf466618ec,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/com/cpf/core/api/security/secret/CpfSecretReference.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,bbf082188490ef07362e96a9a4d8f86e6a6d9c2d27896dba98a26f0b96b5b25b,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/com/cpf/core/api/security/secret/CpfSecretValue.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,880a509760e520c1f70be6896cd7525889b7dec7fa9c8b5813f8f7c3a4502d52,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/secret/CpfSecretProviderRegistry.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,6cbc1404f948f508241d73c40cec9b6395fe50a299db136bcd0a5fb16571be7e,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/CpfSftpClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,a0636c8ba388856a4756ec06f3549e5980561a3ca084c4339ddb47f8725eb7ef,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/CpfSftpPathPolicy.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,b9fd848062c111110aa0fc57eff4300606d16535e180ba4411b1bd4d24de5bb9,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/CpfSftpProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,36c93ccc8ce05ab6d7f6ef06df1465453a6998ca195218f806a00f363bcde49b,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/CpfSftpTransferRecord.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,e7309089fd553a8f0a5460e2c9b39f15d13be621d24f800243a5a7a8a8a354c2,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/CpfSftpUploadOutcomePolicy.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,443e4da414d01969cc3050c18aacf258379f4b2aef474cc4e3f5a11f2412f46f,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/com/cpf/starter/sftp/JdbcCpfSftpTransferLedger.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,50ccf3341f7242cd8481bebdffcf8850707ef62152e9fd6d4ad94d6dbcf7b6e5,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/org/apache/sshd/client/SshClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,4d9bf25ca065fd213310ad8c178473c8149a4c33695f25f1399881f8ab03c181,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/org/apache/sshd/client/keyverifier/ServerKeyVerifier.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,ad788c850ab7a13eea360f44808fdfa9f28520c05ca19af495e3c37a00a79f06,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/org/apache/sshd/client/session/ClientSession.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,97c8738d286ab362e7f397e26980f2b00dd576850d81144afc778734d31a15a1,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/org/apache/sshd/sftp/client/SftpClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,ce35b08fa4dc5554d6b04b28df4774dfc6ef6865b191b5a2dbf944b36f1b8aa7,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/org/apache/sshd/sftp/client/SftpClientFactory.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,3c3861ebe7c99279ff13d52c806a49c71598a3ee332adae2cb197ee7e4f662c8,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_client_compile/src/org/springframework/boot/context/properties/ConfigurationProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,9c2c13b995b33c144c493e30e0bbff26672f3190afdb8b71c12aba2e1f1d5df4,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_policy/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,457de1028aff22cd32445a1836a1487c129e525432b2e8bfaf904dce8af2b9a9,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_policy/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_policy/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_policy/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_policy/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,9bfcf00e72dba24cc39428c08e18c44da1667799913379af5d32480552313cbf,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_policy/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_policy/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_policy/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,4c76cbc461b5026e4d2a59b8919834d761e14002e89e36221ccd24d467be8d62,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_policy/src/com/cpf/starter/sftp/CpfSftpUploadOutcomePolicy.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,443e4da414d01969cc3050c18aacf258379f4b2aef474cc4e3f5a11f2412f46f,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/sftp_policy/src/com/cpf/starter/sftp/S03SftpPolicyHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,dbd766562c0bbeec13d871b11d13a44c60332bb4d56fb9856ea8e3ea4b1e65b2,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,2f812e41cb70141ca7cecce47770c39633daa9744a2a8fd0b0f30dc5bc21f619,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,d65f103baf00a68a48be3e11c233bf4e4d277772fadd2e77ab484009963b31c6,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,81efdf556a124a6eba61cdcc31699502d2b02d0db8f2ef218f34c1efbbc9f2ff,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,5936d7a7b8ea27a71aac428b072092ca9617069d01ec8a81a6e26eba05b7b6d3,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpFrameCodec.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,2bbdb16a177278e1dd80768faeada48e86654bb66dea1244720d57e2aa96554d,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,c841fb208040f74e6124ecfc616af7bbf75210eb2e61ba0a0f1d612315c5bea9,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpReconnectPolicy.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,180ba6bed02cf025db618914538052d41641eca8d23817d819cdb892be9423d2,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpTlsContextProvider.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,7e33430f2f5d260875fa45a6fb68ce4b26875a55fc554fdacc4618a8c542d3df,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpUnknownResult.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,1fbde4aa149d87568574216ff0c97cc3a3d36d06967d81ba5633f690dc4aa242,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/CpfTcpUnknownResultStore.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,38b37cde2dd3d7a935cc5bd10ae58dfc8cef288ec8722cfd591e5455d444be08,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/src/com/cpf/starter/tcp/S03TcpHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,21a431f0e322eccdcae3a010a09ed765df6a6f2fc926801352f36a9a0a0db038,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp/src/org/springframework/boot/context/properties/ConfigurationProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,51975cd458c408ad9db67c5b6fd59ff9a28a9ba3b55d1fa15a3b7e5904529f36,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/javac.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,b20704cd325a76c393a168cabfc4291518ec7082b416e4638ba0a1a4d8c567dd,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/javac.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/javac.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/javac.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/run.command.txt,EVIDENCE_RETAINED,ADD_OR_MODIFY,1a891bb6814ae8be48001448acc075bec241714c5c5d09a8e0c1ba76ffbc8ef1,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/run.exitcode,EVIDENCE_RETAINED,ADD_OR_MODIFY,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/run.stderr,EVIDENCE_RETAINED,ADD_OR_MODIFY,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/run.stdout,EVIDENCE_RETAINED,ADD_OR_MODIFY,56b2c075797488cdaced7217aedbfba33395609b5c3c2fc134e3259b11d44b63,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/src/com/cpf/starter/tcp/ClockHarness.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,7d195d50823abe98002d96f5f4ce724c4940b336904405a5f10ba72a80b505a5,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/src/com/cpf/starter/tcp/CpfTcpClient.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,5936d7a7b8ea27a71aac428b072092ca9617069d01ec8a81a6e26eba05b7b6d3,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/src/com/cpf/starter/tcp/CpfTcpFrameCodec.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,2bbdb16a177278e1dd80768faeada48e86654bb66dea1244720d57e2aa96554d,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/src/com/cpf/starter/tcp/CpfTcpProperties.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,c841fb208040f74e6124ecfc616af7bbf75210eb2e61ba0a0f1d612315c5bea9,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/src/com/cpf/starter/tcp/CpfTcpReconnectPolicy.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,180ba6bed02cf025db618914538052d41641eca8d23817d819cdb892be9423d2,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/src/com/cpf/starter/tcp/CpfTcpTlsContextProvider.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,7e33430f2f5d260875fa45a6fb68ce4b26875a55fc554fdacc4618a8c542d3df,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/S03/evidence/harnesses/tcp_primary_clock/src/com/cpf/starter/tcp/CpfTcpUnknownResult.java,EVIDENCE_RETAINED,ADD_OR_MODIFY,1fbde4aa149d87568574216ff0c97cc3a3d36d06967d81ba5633f690dc4aa242,false,session-ready,false,DEVGPT-V9-S03,checkpoint R2; target reverify remains
