source_requirement_id,source_text,source_status,new_child_first_id,new_child_last_id,new_child_count,mapping_type,change_reason,active_rule,baseline_sha,r3_handling,r3_status
TEST-FAULT,DB/network/broker/disk/process/time/response loss를 side-effect 전후에 주입해 idempotency·unknown·recovery·compensation을 검증한다.,HISTORY_SOURCE_ONLY,CPF-FR-009334,CPF-FR-009394,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
TEST-EVIDENCE,모든 검증의 exact SHA·command·environment·time·exit code·report/artifact hash·sanitized 여부를 schema로 검증한다.,HISTORY_SOURCE_ONLY,CPF-FR-009395,CPF-FR-009455,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
REL-BUILD,fresh clone·clean cache에서 Java25/Gradle build·LOCAL_DEV/REMOTE/OFFLINE resolution·lock/POM/BOM/source/javadoc·reproducible artifact를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-009456,CPF-FR-009516,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
REL-DEPLOY,signed artifact·environment/channel binding·install lock·rolling/canary/blue-green·health/smoke·selective rollback·deployment reconciliation을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-009517,CPF-FR-009577,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
REL-MIG,제품/DB/config/API/message/file schema install/upgrade/downgrade/forward recovery·compatibility window·migration guide를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-009578,CPF-FR-009638,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
REL-COMPAT,semantic version·compatibility range·deprecation·consumer matrix·rolling mixed-version·rollback·unsupported combination fail-closed를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-009639,CPF-FR-009699,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
DOC-GOV,Final Target·ADR·Requirement Continuity·Current Request·Review·Handover의 역할·정본·폐기·변경 승인 규칙을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-009700,CPF-FR-009760,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
DOC-PRODUCT,개발자·운영자·ADM/BZA·Gateway·Batch·설치·Migration·복구 Guide·OpenAPI·JavaDoc를 실제 Source와 일치시킨다.,HISTORY_SOURCE_ONLY,CPF-FR-009761,CPF-FR-009821,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
PROD-EDITION,Edition/License/Capability packaging을 기술 Runtime과 분리하고 미결정 정책을 GA 완료처럼 노출하지 않는다.,HISTORY_SOURCE_ONLY,CPF-FR-009822,CPF-FR-009882,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
PROD-MULTITENANT,tenant context·data/config/permission/secret/quota/audit isolation·tenant lifecycle을 선택 기능으로 설계한다.,HISTORY_SOURCE_ONLY,CPF-FR-009883,CPF-FR-009943,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
PROD-PLUGIN,고객/기관 Plugin·Adapter SPI·package·signature·compatibility·isolation·lifecycle·permission·marketplace 후보 정책을 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-009944,CPF-FR-010004,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
PROD-PACKAGE,산업군·금융권 capability package dependency·install/upgrade·config·license·compatibility·support boundary를 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-010005,CPF-FR-010065,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
REQ-GOV,Requirement ID·owner·priority·acceptance·status·continuity·traceability·변경 승인 규칙을 영속 정본으로 관리한다.,HISTORY_SOURCE_ONLY,CPF-FR-010066,CPF-FR-010126,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
REQ-REVIEW,각 작업 전후 Requirement→구현과 구현→Requirement를 독립 검수하고 완료 보고와 실제 Git 차이를 기록한다.,HISTORY_SOURCE_ONLY,CPF-FR-010127,CPF-FR-010187,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
REQ-CODEX,Codex/AI 요청서가 이전 대화 없이 실행 가능하도록 baseline·scope·architecture·acceptance·evidence·금지조건·output을 포함한다.,HISTORY_SOURCE_ONLY,CPF-FR-010188,CPF-FR-010248,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
REQ-GAP,새 상용 필수 요구를 기존 ID와 중복 검사해 intake하고 split/supersede/deprecate 관계·count 변화를 기록한다.,HISTORY_SOURCE_ONLY,CPF-FR-010249,CPF-FR-010309,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-CANONICAL-COUNT,최상위 정본 머리말 169개와 본문 162개 문구의 불일치를 제거하고 실제 상세 Catalog·신규 원장·요약 Count를 단일 값으로 맞춘다.,HISTORY_SOURCE_ONLY,CPF-FR-010310,CPF-FR-010370,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-STATUS-RESET,과거 완료·부분완료·검증완료를 자동 승계하지 않고 신규 원장의 모든 행을 개발 미완료·검증 미검증으로 초기화한 뒤 최신 Git 실행 결과로만 상태를 연다.,HISTORY_SOURCE_ONLY,CPF-FR-010371,CPF-FR-010431,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-ROLE-INDEPENDENCE,개발 GPT·개발자 자체검수·Codex·QA가 자기 상태만 변경하고 QA만 최종 통과를 판정하며 결함 시 앞 역할 상태를 재개발/재검수 요청으로 되돌린다.,HISTORY_SOURCE_ONLY,CPF-FR-010432,CPF-FR-010492,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-GIT-SAFETY,사용자 승인 없이 Commit·Push·Branch·Tag·PR·Release·Reset·Restore·Stash·삭제·Working Tree 정리를 금지하고 삭제는 exact-path Manifest 승인 후 수행한다.,HISTORY_SOURCE_ONLY,CPF-FR-010493,CPF-FR-010553,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-PROTECTED-PATH,cpf-docs/deliverables·cpf-docs/guides·cpf-docs/environment/docker·cpf-tools/environment/docker-development-test는 보호 경로로 차단하고 결함은 Owner Action으로만 기록한다.,HISTORY_SOURCE_ONLY,CPF-FR-010554,CPF-FR-010614,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-ROOT-OVERLAY,작업 전후 리뷰·단일 원장·변경파일·Codex 패키지·Evidence·Manifest·Hash·Guide·Handover를 Repository Root 기준 Overlay ZIP으로 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-010615,CPF-FR-010675,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-STARTER-PHYSICAL,"cpf-starters 최상위를 foundation,data,messaging,integration,file,notification,security,platform-operations,profiles 9개 디렉터리로 물리 정리하고 metadata-only 그룹핑을 금지한다.",HISTORY_SOURCE_ONLY,CPF-FR-010676,CPF-FR-010736,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-STARTER-PROFILE,6개 공개 Profile을 실제 Aggregate Artifact 또는 Generator Schema-only 중 하나로 단일화하고 직접 Gradle Consumer와 Generator Consumer 결과를 일치시킨다.,HISTORY_SOURCE_ONLY,CPF-FR-010737,CPF-FR-010797,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-INTERNAL-PUBLICATION,Internal Provider Artifact를 외부 소비·Publication에서 실질적으로 차단하고 OSS dependency가 api로 전이되지 않게 한다.,HISTORY_SOURCE_ONLY,CPF-FR-010798,CPF-FR-010858,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-CATALOG-TRUTH,Value Catalog·Requirement Matrix·Current Request·Stage Plan의 부분 구현/미검증 상태를 상위 완료로 승격하지 않고 동일 상태 정본으로 통합한다.,HISTORY_SOURCE_ONLY,CPF-FR-010859,CPF-FR-010919,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-COMPLETION-GATE,Completion Gate를 문자열 PASS/완료 검사에서 actual Source/API/SQL/Test/Runtime/Evidence·hash·exact SHA 실행 검증으로 교체한다.,HISTORY_SOURCE_ONLY,CPF-FR-010920,CPF-FR-010980,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-DELETE-LIFECYCLE,삭제 상태를 PLANNED→APPROVED→EXECUTED→VERIFIED로 관리하고 경로 존재·실행상태·Git 결과·참조 0건을 일치시킨다.,HISTORY_SOURCE_ONLY,CPF-FR-010981,CPF-FR-011041,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-CI-EXACT-SHA,master exact SHA에 Java25·Frontend·3 DB·Broker/File/Notification/OTLP·Supply Chain Required Check를 연결하고 성공 Evidence가 없으면 미검증으로 유지한다.,HISTORY_SOURCE_ONLY,CPF-FR-011042,CPF-FR-011102,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-RUNTIME-LIVE,정적 Gate가 아니라 실제 DB·Broker·SFTP·SMTP·OTLP·다중 인스턴스·Process Kill·ACK/응답 손실 Runtime Gate를 실행한다.,HISTORY_SOURCE_ONLY,CPF-FR-011103,CPF-FR-011163,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-BATCH-PROVIDER-NEUTRAL,cpf-batch worker/scheduler의 Kafka Leaf 직접 고정을 제거하고 Provider-neutral Contract와 deployment binding/resolved lock으로 주입한다.,HISTORY_SOURCE_ONLY,CPF-FR-011164,CPF-FR-011224,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-TYPED-RESULT,Broker·Notification Request/Result 상태를 임의 String이 아닌 versioned enum/sealed type과 명시적 UNKNOWN/RETRYABLE/TERMINAL semantics로 제공한다.,HISTORY_SOURCE_ONLY,CPF-FR-011225,CPF-FR-011285,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-CLOCK-INJECTION,DTO·Result 생성자에서 Instant.now()를 호출하지 않고 Clock/발생시각을 명시적으로 주입해 재현성과 Test 결정성을 보장한다.,HISTORY_SOURCE_ONLY,CPF-FR-011286,CPF-FR-011346,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-RISK-OPERATIONS,Notification/Broker 위험 재처리·수동 확정·reconcile은 maker-checker·권한·사유·승인·immutable command hash·감사를 통과한 ADM Command로만 수행한다.,HISTORY_SOURCE_ONLY,CPF-FR-011347,CPF-FR-011407,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-GENERATOR-MATRIX,6 Profile×7 Capability 대표 조합의 Fresh Generation·Upgrade·Packaging·resolved lock·미선택 기능 0건을 다른 PC fresh clone에서 검증한다.,HISTORY_SOURCE_ONLY,CPF-FR-011408,CPF-FR-011468,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-TRACEABILITY,신규 전수 Requirement와 최상위 169개·과거 QA/결함·Source/API/SQL/Test/Runtime/Evidence를 양방향으로 추적한다.,HISTORY_SOURCE_ONLY,CPF-FR-011469,CPF-FR-011529,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-FRESH-CLONE,다른 PC/빈 Cache fresh clone에서 Generator·Build·DB·Frontend·Runtime·Artifact·Evidence 재현성을 입증한다.,HISTORY_SOURCE_ONLY,CPF-FR-011530,CPF-FR-011590,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-CODEX-PACKAGE,Codex 검수 패키지에 REVIEW_INDEX·CHANGE_MANIFEST·REQUIREMENT_STATUS·TEST_AND_EVIDENCE·OPEN_ISSUES·QA_REWORK_REQUEST·PACKAGE_MANIFEST를 정확히 포함한다.,HISTORY_SOURCE_ONLY,CPF-FR-011591,CPF-FR-011651,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-NO-QA-ROLL,미통과 Requirement를 새 QA 번호로 넘기지 않고 동일 신규 ID에서 재개발·재검수·QA 통과까지 반복한다.,HISTORY_SOURCE_ONLY,CPF-FR-011652,CPF-FR-011712,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-RESILIENCE-CAPABILITY,과거 얇은 Resilience Wrapper는 복원하지 않고 integration/resilience에 정책·deadline·retry eligibility·circuit breaker·bulkhead·rate limit·idempotency/UNKNOWN·reconcile·운영 조회·감사를 상용 구현한다.,HISTORY_SOURCE_ONLY,CPF-FR-011713,CPF-FR-011773,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-FEATURE-FLAG,과거 얇은 Feature Flag Wrapper는 복원하지 않고 OpenFeature + CPF Provider 기반 typed flag·rollout/targeting·secure override·expiry·kill switch·cache/fallback·audit·다중 인스턴스 일관성을 상용 구현한다.,HISTORY_SOURCE_ONLY,CPF-FR-011774,CPF-FR-011834,61,SUPERSEDE_AND_REWRITE,얇은 Wrapper 폐기 + 최신 OpenFeature 상용 Capability로 변경,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-API-OWNERSHIP,Notification·Broker·Database Public API/SPI를 com.cpf.<owner>.api/spi로 이동하고 Starter/Internal package에 고객 Provider가 결합되지 않게 한다.,HISTORY_SOURCE_ONLY,CPF-FR-011835,CPF-FR-011895,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
LATEST-ADM-UI-ATOMIC,ADM/BZA UI를 화면명 수준이 아니라 route·menu·search field·column·sort·paging·detail tab·action·permission·audit·error state·browser·viewport·keyboard·a11y·Evidence 원자 행으로 관리한다.,HISTORY_SOURCE_ONLY,CPF-FR-011896,CPF-FR-011956,61,REISSUED_AND_DECOMPOSED,최신 유효 요구로 신규 ID 재발급; 과거 상태 미승계,신규 CPF-FR ID만 활성; 과거 상태 미승계,4aea798c913787e86341809e2cef2b9495cbf7ba,R2 신규 ID 유지·상태 초기화·Phase/선행관계 부여·최신 Source Closure 재검증,ACTIVE_R3_REVALIDATION
TX-STRATEGY,LOCAL/XA_JTA/OUTBOX/INBOX_DEDUP/SAGA/TCC 선택·혼합 정책,ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
TX-LOCAL,단일 Resource Local Transaction 표준 개발경험,ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
TX-XA-JTA,"Optional JTA/XA 2PC, Tomcat standalone TM와 managed JTA",ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
TX-XA-RECOVERY,XA in-doubt/crash/heuristic recovery,ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
TX-INBOX,"Inbox/Dedup, at-least-once duplicate-safe consumer",ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
TX-TCC,Try/Confirm/Cancel Hold/Reservation,ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
