id,requirement_id,root_cause,priority,source_identity,scope,codex_status,source_changed,test_or_verifier,runtime,evidence,blocked_external,rerun_condition,final_note
CX-F-197,DB-SEED,ADM_BUTTON_PRODUCT_SEED_VIOLATES_CANONICAL_MENU_ACTION_UNIQUE_KEY,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,Canonical ADM button/action identity and DB3 Product Seed Fresh install,CLOSED,true,Canonical Product Seed has distinct button actions; complete regeneration and actual PostgreSQL Fresh/V136/rollback/reapply execute all ADM Seed rows without unique collision,PostgreSQL 18.4; Docker 29.7.2; PowerShell 7.6.5; Windows x64,cpf-docs/work/evidence/codex/current/CX-05-F197-ADM-BUTTON-SEED-UNIQUE-COLLISION.json; cpf-docs/work/evidence/codex/current/CX-05-F197-ADM-BUTTON-ACTION-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F197-OFFICIAL-DB3-REGEN.json; cpf-docs/work/evidence/codex/current/CX-05-F196-F197-TARGETED-CONTRACT-RERUN.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F179-F196-F197-POSTGRESQL-V135-LIFECYCLE-RERUN2/**; cpf-docs/work/evidence/codex/current/CX-05-F178-F205-POSTGRESQL-V136-LIFECYCLE-RERUN6/**,false,Reopen if canonical ADM button action identity or actual Product Seed lifecycle regresses,No unique-key weakening conflict masking or button deletion
CX-F-198,DB-GENERATOR,OFFICIAL_CANONICAL_GENERATOR_LEAVES_LIFECYCLE_PRODUCT_SEED_BUNDLES_STALE,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,Canonical seed model through every official leaf bundle current and lifecycle consumer,CLOSED,true,Canonical owner projects every current and lifecycle Seed bundle; full three-Vendor regeneration and actual PostgreSQL Fresh/V136/rollback/reapply consume the repaired outputs successfully,PostgreSQL 18.4; Docker 29.7.2; PowerShell 7.6.5; Windows x64,cpf-docs/work/evidence/codex/current/CX-05-F198-OFFICIAL-GENERATOR-LEAVES-SEED-BUNDLES-STALE.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F179-F196-F197-POSTGRESQL-V135-LIFECYCLE-RERUN2/**; cpf-docs/work/evidence/codex/current/CX-05-F198-CANONICAL-SYNC-OWNER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F198-EXACT-PROJECTION-REGRESSION-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F198-F199-CANONICAL-PROJECTION-REGEN.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F205-POSTGRESQL-V136-LIFECYCLE-RERUN6/**,false,Reopen if any official lifecycle Seed leaf drifts from the canonical owner,No direct bundle patch verifier skip or unique-key weakening
CX-F-199,DB-GENERATOR,PYTHON_CANONICAL_SEED_RENDERER_RETAINS_MARIADB_DATE_ADD_IN_POSTGRESQL,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,Portable MariaDB PostgreSQL Oracle canonical Seed rendering and lifecycle pack assembly,CLOSED,true,Shared renderer emits native PostgreSQL interval syntax; full portability regeneration and actual PostgreSQL Fresh Product Seed Upgrade RollbackReapply all pass,PostgreSQL projection; Python 3.13.7; PowerShell 7.6.5; Windows x64,cpf-docs/work/evidence/codex/current/CX-05-F198-F199-CANONICAL-PROJECTION-RUN.json; cpf-docs/work/evidence/codex/current/CX-05-F199-PYTHON-TIME-EXPRESSION-OWNER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F198-F199-CANONICAL-PROJECTION-REGEN.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F205-POSTGRESQL-V136-LIFECYCLE-RERUN6/**,false,Reopen if any MariaDB-only time expression enters PostgreSQL or Oracle projections,No generated SQL leaf patch or portability guard weakening
CX-F-200,DB-GENERATOR,CANONICAL_SEED_BUNDLES_HAVE_THREE_COMPETING_WRITERS_AND_IMMEDIATE_DRIFT,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,Single canonical writer for official Seed source and lifecycle aggregate bundles,CLOSED,true,Single canonical Seed writer remains zero-drift through the complete synchronizer; actual PostgreSQL Fresh/V136/rollback/reapply consumes the same bundles successfully,MariaDB PostgreSQL Oracle projections; Python 3.13.7; PowerShell 7.6.5; Windows x64,cpf-docs/work/evidence/codex/current/CX-05-F200-SEED-BUNDLE-DUAL-WRITER-DRIFT.json; cpf-docs/work/evidence/codex/current/CX-05-F200-SINGLE-SEED-BUNDLE-OWNER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F200-SINGLE-OWNER-IDEMPOTENCY-RERUN.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F205-POSTGRESQL-V136-LIFECYCLE-RERUN6/**,false,Reopen if multiple writers or immediate canonical Seed drift reappears,No check weakening generated output deletion or independent normalization
CX-F-201,DB-MIGRATION,OFFICIAL_PACK_BUILDER_CREATES_REFERENCE_FIXTURE_VERSIONED_HISTORY,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,Immutable production migration history versus non-production current Reference Fixture snapshot,CLOSED,true,Complete builder rerun keeps current-only Reference Fixture out of immutable history; checksum/generation gates and actual PostgreSQL lifecycle pass,PostgreSQL/Oracle pack builder; PostgreSQL 18.4 lifecycle; PowerShell 7.6.5; Windows x64,cpf-docs/work/evidence/codex/current/CX-05-F201-REFERENCE-FIXTURE-HISTORY-AUTOGENERATION.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F179-F196-F200-POSTGRESQL-V135-LIFECYCLE-RERUN3/**; cpf-docs/work/evidence/codex/current/CX-05-F201-REFERENCE-FIXTURE-HISTORY-DELETE-MANIFEST.json; cpf-docs/work/evidence/codex/current/CX-05-F201-FIRST-FILTER-RERUN-FAILED.json; cpf-docs/work/evidence/codex/current/CX-05-F201-CANONICAL-REFERENCE-FIXTURE-FILTER-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F205-POSTGRESQL-V136-LIFECYCLE-RERUN6/**,false,Reopen if Reference Fixture versioned history is generated or checksum ownership regresses,No checksum allowlist manifest fabrication or immutable history rewrite
CX-F-202,DB-SEED,ADM_API_PERMISSION_METHOD_PATH_CANONICAL_COLLISIONS,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,ADM authorization route identity from Button/API Permission canonical Seed through runtime request matching,CLOSED,true,Canonical route owner aggregation and 42 exact regressions pass; full regeneration and actual PostgreSQL Fresh/V136/rollback/reapply Product Seed execution pass without permission collision,PostgreSQL 18.4; ADM canonical Seed/schema; PowerShell 7.6.5; Windows x64,cpf-docs/work/evidence/codex/current/CX-05-F202-ADM-API-PERMISSION-METHOD-PATH-COLLISIONS.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F179-F196-F201-POSTGRESQL-V135-LIFECYCLE-RERUN4/**; cpf-docs/work/evidence/codex/current/CX-05-F202-ROUTE-OWNER-AGGREGATION-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F202-ROUTE-PERMISSION-REGEN.json; cpf-docs/work/evidence/codex/current/CX-05-F202-TARGETED-ZERO-DRIFT-RERUN.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F205-POSTGRESQL-V136-LIFECYCLE-RERUN6/**,false,Reopen if normalized method/path ownership or authorization coverage regresses,No unique-key weakening conflict masking or authorization deletion
CX-F-203,DB-SEED,BACKOFFICE_POSTGRESQL_SEED_ON_CONFLICT_HAS_NO_MATCHING_CURRENT_UNIQUE_CONSTRAINT,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,"Backoffice permission identity across canonical schema Product Seed runtime upsert and DB3 lifecycle",CLOSED,true,"Canonical schema Seed runtime owners V136/R136 and checksums agree; complete three-Vendor regeneration passes; actual PostgreSQL Fresh pre-current Upgrade RollbackReapply and cleanup all pass","PostgreSQL 18.4; Docker 29.7.2; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F178-F179-F196-F202-POSTGRESQL-V135-LIFECYCLE-RERUN5/**; cpf-docs/work/evidence/codex/current/CX-05-F203-BACKOFFICE-SEED-POSTGRESQL-ON-CONFLICT.json; cpf-docs/work/evidence/codex/current/CX-05-F203-CANONICAL-OWNER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F203-V136-PUBLICATION-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F203-STRUCTURAL-TEST-CORRECTION.json; cpf-docs/work/evidence/codex/current/CX-05-F203-V136-CHECKSUM-PUBLICATION.json; cpf-docs/work/evidence/codex/current/CX-05-F203-F204-PROJECTION-RUN-F205-SEQUENCE.json; cpf-docs/work/evidence/codex/current/CX-05-F203-F205-FULL-DB-ARTIFACT-SYNC.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F205-POSTGRESQL-V136-LIFECYCLE-RERUN6/**",false,"Reopen if permission identity generation or actual PostgreSQL lifecycle regresses","No schema constraint weakening no ON CONFLICT removal no generated-leaf-only patch no history rewrite"
CX-F-204,DB-GENERATOR,DB_ARTIFACT_SYNCHRONIZER_RESOLVES_MOVED_OWNERS_UNDER_WRONG_DIRECTORY,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,"Canonical one-command DB artifact regeneration across DB Runtime Verification and Generated Domain owners",CLOSED,true,"Every mandatory explicit owner executes through three-Vendor generation lifecycle packs query integrity schema manifest profile templates and Generated Domain sync; command exits zero","PowerShell 7.6.5; Python 3.13.14; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F204-DB-ARTIFACT-ORCHESTRATOR-STALE-PATHS.json; cpf-docs/work/evidence/codex/current/CX-05-F204-OWNER-PATH-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F203-F204-PROJECTION-RUN-F205-SEQUENCE.json; cpf-docs/work/evidence/codex/current/CX-05-F203-F205-FULL-DB-ARTIFACT-SYNC.json",false,"Reopen if any canonical owner path moves or one-command regeneration fails before the Generated Domain gate","No step removal no optional skip no path-copy workaround"
CX-F-205,DB-GENERATOR,SPRING_BATCH_CURRENT_SEQUENCE_PROJECTION_REUSES_HISTORICAL_NAMES_AND_VERIFIER_READS_RETIRED_SOURCE,P0,e7fd5f59441076a379b21e68f96dc4b852921df4f815ea25f763949ce9014ede,"Spring Batch 6.0.4 upstream history versus BAT_SB current sequence names and counts across all Vendor source install verify consumers",CLOSED,true,"Current/install/verify derive BAT_SB identity from platform-schema; official JAR and immutable V73/R73 retain BATCH identity; complete verifier and actual PostgreSQL Fresh/V136/rollback/reapply verification pass","Spring Batch 6.0.4 official JAR; PostgreSQL 18.4; Docker 29.7.2; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F203-F204-PROJECTION-RUN-F205-SEQUENCE.json; cpf-docs/work/evidence/codex/current/CX-05-F205-SPRING-BATCH-CURRENT-SEQUENCE-PROJECTION-TRACE.json; cpf-docs/work/evidence/codex/current/CX-05-F205-F207-FIRST-OWNER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F205-F208-TARGETED-STATIC.json; cpf-docs/work/evidence/codex/current/CX-05-F203-F205-FULL-DB-ARTIFACT-SYNC.json; cpf-docs/work/evidence/codex/current/CX-05-F178-F205-POSTGRESQL-V136-LIFECYCLE-RERUN6/**",false,"Reopen if current BAT_SB projection history separation or physical lifecycle verification regresses","No expected-count weakening no Vendor skip no current BATCH restoration no V73 rewrite"
CX-F-206,BATCH-RUNTIME,SPRING_BATCH_6_WORKER_CONFIGURATION_SILENTLY_CREATES_RESOURCELESS_JOB_REPOSITORY,P0,d01e38b01d2c189aa04176dd22cab792e32a45a331c140365760288d28704a33,"Worker durable Spring Batch 6 JDBC JobRepository and BAT_SB table-prefix across DB3",VERIFICATION_PENDING,true,"Worker Java 25 suite passes 43/43; runtime smoke now supplies a separate verifier-owned least-privilege runtime role instead of admin credentials; actual execution remains","Spring Batch 6.0.4 local official JAR; Java 25; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F206-SPRING-BATCH-6-RESOURCeless-REPOSITORY.json; cpf-docs/work/evidence/codex/current/CX-05-F205-F207-FIRST-OWNER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F210-WORKER-JAVA25-AFFECTED-RERUN.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F209-F210-COMPLETE-JAVA25-REGRESSION.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F208-TWO-WORKER-RUNTIME-CREDENTIAL-BOUNDARY.json",false,"Run actual least-privilege JDBC JobRepository persistence and recovery flow","Compile-only mock-only or root-credential runtime evidence cannot close durable repository behavior"
CX-F-207,BATCH-RUNTIME,BATCH_RUNTIME_CONFIG_AND_SMOKE_REFERENCE_RETIRED_BATDB_INSTEAD_OF_CPF_PLATFORM_DB,P0,d01e38b01d2c189aa04176dd22cab792e32a45a331c140365760288d28704a33,"Developer-facing Batch configuration and runtime smoke use canonical CPF_PLATFORM_DB with safe verifier-owned physical projection",VERIFICATION_PENDING,true,"Batch YAML uses canonical role; validated DatabaseName drives JDBC/SQL; Worker runtime credentials are separate from admin orchestration; parser and maintained functions pass","Spring Boot 4; Data JDBC role provider; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F207-BATCH-PLATFORM-DATASOURCE-CONFIG-DRIFT.json; cpf-docs/work/evidence/codex/current/CX-05-F205-F207-FIRST-OWNER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F205-F207-OWNER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F207-F208-TWO-WORKER-DISPOSABLE-DB-CONTRACT.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F208-TWO-WORKER-RUNTIME-CREDENTIAL-BOUNDARY.json",false,"Run actual least-privilege disposable two-worker JDBC persistence/recovery and cleanup","Do not restore batDB bypass CpfDataSourceRegistry accept unsafe identifiers hardcode verifier DB names or give Workers admin credentials"
CX-F-208,BATCH-RUNTIME,BATCH_TWO_WORKER_SMOKE_HAS_INVALID_POWERSHELL_STRING_ESCAPING,P0,59f5e18f645797cb1c14d1d13d53b7da8840bffc2eb3ff80baa0fd475ed1daf1,"Maintained Windows PowerShell two-worker runtime smoke parses and can select Host or installed Docker client",VERIFICATION_PENDING,true,"PowerShell parser reports zero errors after Docker secret quoting and safe physical DB parameterization; actual installed-asset execution remains","PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F208-BATCH-TWO-WORKER-SMOKE-POWERSHELL-PARSE.json; cpf-docs/work/evidence/codex/current/CX-05-F208-POWERSHELL-QUOTING-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F207-F208-TWO-WORKER-DISPOSABLE-DB-CONTRACT.json",false,"Directly run shell contract then actual installed-asset two-worker smoke","Do not bypass the smoke use eval weaken runtime assertions or accept unsafe identifiers"
CX-F-209,REL-BUILD,BATCH_WORKER_TESTS_IMPORT_MOCKITO_WITHOUT_DIRECT_TEST_DEPENDENCY,P0,fc6d7714d1a39e2aaf7db38d3b3ad6255d9e1f504cf5fe395677d9d2e3f0874c,"Batch Worker complete Java 25 test source compilation and execution",CLOSED,true,"Worker directly owns the managed Mockito dependency; complete Worker module compiles and passes all 43 tests across 14 suites under Java 25","Java 25; Gradle 9.1.0; Spring Batch 6.0.4; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F209-WORKER-MOCKITO-TEST-DEPENDENCY.json; cpf-docs/work/evidence/codex/current/CX-05-F209-WORKER-MOCKITO-OWNER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F210-WORKER-JAVA25-AFFECTED-RERUN.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F209-F210-COMPLETE-JAVA25-REGRESSION.json",false,"Reopen if Worker test compilation loses direct Mockito resolution or any complete module test fails","No exclusion no copied mock and no transitive dependency reliance"
CX-F-210,TEST-EVIDENCE,BATCH_WORKER_TESTS_RETAIN_PRE_PROVIDER_NEUTRAL_RUNTIME_API,P0,fc6d7714d1a39e2aaf7db38d3b3ad6255d9e1f504cf5fe395677d9d2e3f0874c,"Current Worker output detail active fencing lease and broker-neutral control plus Kafka adapter behavior",CLOSED,true,"Complete Worker passes 43/43 and complete Messaging Kafka passes 12/12; exact adapter owner exercises filtering pause resume concurrency and missing-group fail-close","Java 25; Mockito; Spring Kafka; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F210-WORKER-TEST-CONTRACT-DRIFT.json; cpf-docs/work/evidence/codex/current/CX-05-F210-CURRENT-OWNER-TEST-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F210-INVOCATION-CARDINALITY-ATTEMPT1-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F210-OWNER-TEST-FIX-FINAL-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F210-WORKER-JAVA25-AFFECTED-RUN.json; cpf-docs/work/evidence/codex/current/CX-05-F210-ACTIVE-LEASE-ASSERTION-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F210-WORKER-JAVA25-AFFECTED-RERUN.json; cpf-docs/work/evidence/codex/current/CX-05-F210-KAFKA-CONTROL-OWNER-TEST.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F209-F210-COMPLETE-JAVA25-REGRESSION.json",false,"Reopen if current Worker API fixtures drift or provider transport behavior loses owner coverage","No transport coupling restoration no behavior assertion deletion no hidden fencing lease"
CX-F-211,REL-BUILD,CANONICAL_STARTER_MODULES_WITH_SAME_LEAF_NAME_COLLIDE_IN_BOOTJAR_LIB_ARCHIVE_NAME,P0,182f8a02875d0991adfadfa52333823c71441bb799d356b75283767d8bea2b0a,"Catalog-wide unique local Jar identity and actual Batch Worker executable packaging",VERIFICATION_PENDING,true,"Static contract passes; identity gate reports 64 catalog modules and 64 unique archives; actual Worker bootJar passes; exact executable inspection finds 140 BOOT-INF libraries zero duplicate entries and both distinct canonical JDBC libraries","Java 25.0.3; Gradle 9.1.0; Spring Boot 4.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F211-BATCH-WORKER-BOOTJAR-DUPLICATE-ARCHIVE.json; cpf-docs/work/evidence/codex/current/CX-05-F211-CANONICAL-ARCHIVE-IDENTITY-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F211-CANONICAL-ARCHIVE-IDENTITY-VERIFICATION.json",false,"Execute the packaged artifact through the maintained installed-database two-worker runtime","Do not set duplicatesStrategy exclude a required dependency rename only two leaves or change public Maven coordinates"
CX-F-212,DB-GENERATOR,MARIADB_V136_BACKOFFICE_MIGRATION_LACKS_EXECUTABLE_LOGICAL_DATABASE_ROUTING,P0,6c8378da4d42ca724641e3433e088027025026a3347d1e453b9a656294bef685,"MariaDB V136 forward and rollback execute only against the configured MBW physical target through explicit logical routing",CLOSED,true,"Immutable SQL bytes remain unchanged; registry maps V136/R136 to mbwDB; checksum/static gates and physical Fresh pre-current Upgrade RollbackReapply cleanup all pass with zero leaks","MariaDB 12.3.2; Docker 29.7.2; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F212-MARIADB-V136-LOGICAL-ROUTING-FAILURE.json; cpf-docs/work/evidence/codex/current/CX-05-F160-MARIADB-V136-LIFECYCLE/**; cpf-docs/work/evidence/codex/current/CX-05-F212-MARIADB-V136-ROUTING-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F212-IMMUTABLE-ROUTING-OWNER-CORRECTION.json; cpf-docs/work/evidence/codex/current/CX-05-F160-F212-MARIADB-V136-LIFECYCLE-RERUN2/**",false,"Reopen if routing/checksum or physical V136 lifecycle regresses","No immutable SQL rewrite no inferred routing no lifecycle bypass and no static-only closure"
CX-F-213,TEST-EVIDENCE,DB_MIGRATION_VERIFIERS_REFERENCE_RETIRED_REFERENCE_PROFILE_MODULE,P0,6c8378da4d42ca724641e3433e088027025026a3347d1e453b9a656294bef685,"Platform migration and reference lifecycle verifier fixtures follow current modules optionality immutable packs safety fields and canonical documentation",CLOSED,true,"Complete Platform migration gate and complete 3-vendor Reference lifecycle gate pass; historical BAT/REF plans routing failure paths documentation and 18 Reference lifecycle/live plans are exercised","PowerShell 7.6.5; Python 3.13.14; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F213-REFERENCE-FIXTURE-VERIFIER-MODULE-DRIFT.json; cpf-docs/work/evidence/codex/current/CX-05-F213-REFERENCE-FIXTURE-VERIFIER-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F213-PLATFORM-FIXTURE-OPTIONAL-MODULE-DISABLED.json; cpf-docs/work/evidence/codex/current/CX-05-F213-HISTORICAL-PACK-FIXTURE-CURRENTIZATION.json; cpf-docs/work/evidence/codex/current/CX-05-F213-PLAN-MISMATCH-FIXTURE-MISSING-AUDIT.json; cpf-docs/work/evidence/codex/current/CX-05-F213-PLAN-MISMATCH-FIXTURE-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-05-F213-DELETED-MIGRATION-GUIDE-REFERENCE.json; cpf-docs/work/evidence/codex/current/CX-05-F213-CANONICAL-MIGRATION-DOCUMENT-OWNER-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F213-F215-DB-MIGRATION-REFERENCE-COMPLETE-GATES.json",false,"Reopen if any complete verifier fails or resurrects retired module/doc ownership","No Product optionality change no history rewrite no guide duplication and no skipped safety cases"
CX-F-214,DB-RUNTIME,REFERENCE_LIFECYCLE_DOES_NOT_MAP_CURRENT_REFERENCE_FIXTURE_TO_IMMUTABLE_REFDB_PACK,P0,6c8378da4d42ca724641e3433e088027025026a3347d1e453b9a656294bef685,"Public Reference lifecycle maps its current developer-facing owner to the contract-owned immutable historical pack for dry-run and apply",VERIFICATION_PENDING,true,"Complete 3-vendor gate passes all 15 lifecycle actions and exact outer referenceFixture nested refDB plans; physical DB execution remains","PowerShell 7.6.5; Python 3.13.14; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F214-REFERENCE-LIFECYCLE-PACK-IDENTITY-MAPPING.json; cpf-docs/work/evidence/codex/current/CX-05-F214-REFERENCE-LIFECYCLE-PACK-MAPPING-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F213-F215-DB-MIGRATION-REFERENCE-COMPLETE-GATES.json",false,"Run physical Reference Fixture install upgrade rollback runtime-query and live idempotency","Do not close from dry-run hardcode domains mutate Product profiles rename immutable packs or leak temp profiles"
CX-F-215,DB-RUNTIME,REFERENCE_LIVE_IDEMPOTENCY_RUNNER_RESOLVES_DB_PROFILE_HELPER_FROM_WRONG_TOOL_DIRECTORY,P0,6c8378da4d42ca724641e3433e088027025026a3347d1e453b9a656294bef685,"Reference live idempotency runner consumes the sole canonical DB profile helper from repository Root",CLOSED,true,"Complete 3-vendor Reference gate executes the live runner plan for every official Vendor and validates replay conflict single-row cleanup source hash and secret sanitization","PowerShell 7.6.5; Python 3.13.14; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F215-REFERENCE-LIVE-RUNNER-HELPER-PATH.json; cpf-docs/work/evidence/codex/current/CX-05-F215-REFERENCE-LIVE-RUNNER-HELPER-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F213-F215-DB-MIGRATION-REFERENCE-COMPLETE-GATES.json",false,"Reopen if any official Vendor live plan fails to resolve the helper or loses its four assertions","No copied helper no alias no skipped Vendor and no mock closure"
CX-F-216,DB-RUNTIME,FULLLOCAL_RUNTIME_DB_PREPARATION_ENABLES_RETIRED_BIZADMIN_AND_OMITS_BATCH_BACKOFFICE,P0,c6e902186cd2f1bb12685dc34df9911e753522ea8713b08e151689f72f2851cc,"FullLocal DB preparation projects current core common admin batch backoffice owners and exact two physical targets",VERIFICATION_PENDING,true,"Exact current-owner secret cleanup and FullLocal handoff contract suite passes 6/6; actual prepare/use/cleanup remains","PowerShell 7.6.5; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F216-FULLLOCAL-DB-PREP-BIZADMIN-DRIFT.json; cpf-docs/work/evidence/codex/current/CX-05-F216-FULLLOCAL-DB-PREP-OWNER-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F216-FULLLOCAL-DB-PREP-REGRESSION.json",false,"Execute real prepare consume disposable DB in Batch runtime cleanup and leak-check","Do not restore bizAdmin/BZA aliases skip Backoffice handcraft schemas or close statically"
CX-F-217,BATCH-RUNTIME,TWO_WORKER_SMOKE_USES_LOWERCASE_PHYSICAL_BATCH_TABLES_AGAINST_CANONICAL_UPPERCASE_SCHEMA,P0,f7cc698bb92390cf32b2aa3e706043fc39d701e475bbc0c119963a2abaa653af,"Installed-asset Linux MariaDB two-worker runtime smoke uses exact canonical BAT physical identities",VERIFICATION_PENDING,true,"PowerShell parses and all 3 maintained shell-contract functions pass with exact canonical uppercase BAT identities; physical replay remains","MariaDB 12.3.2; existing cpf-mariadb and cpf-kafka; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F217-BATCH-RUNTIME-PHYSICAL-TABLE-CASE-DRIFT.json; cpf-docs/work/evidence/codex/current/CX-05-F217-BATCH-RUNTIME-PHYSICAL-TABLE-CASE-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F217-BATCH-RUNTIME-PHYSICAL-TABLE-CASE-REGRESSION.json",false,"Replay fresh FullLocal prepare through actual least-privilege two-worker runtime Spring Batch persistence cleanup and leak-check","Do not change MariaDB case settings add compatibility tables weaken smoke or close without actual runtime"
CX-F-218,BATCH-RUNTIME,TWO_WORKER_SMOKE_REDIRECTS_WORKER_STREAMS_WITHOUT_DRAINING_PERSISTENCE_OR_EARLY_EXIT_DIAGNOSTICS,P0,0f88208e68553a8d2800c3b43a880d4477394fe9688631417c85595200b54e55,"Maintained physical Worker smoke continuously drains stdout/stderr to managed Evidence and reports early ExitCode and log paths",CLOSED,true,"Physical replay detects Worker ExitCode 1 immediately persists both streams reports exact paths and exposes the actionable driver exception; cleanup/leaks pass 0/0","Java 25; PowerShell 7.6.5; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F218-TWO-WORKER-STARTUP-DIAGNOSTIC-BLIND-SPOT.json; cpf-docs/work/evidence/codex/current/CX-05-F218-TWO-WORKER-STARTUP-DIAGNOSTIC-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F218-F219-BATCH-EXECUTABLE-DIAGNOSTIC-AND-DRIVER-VERIFICATION.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F218-TWO-WORKER-RUNTIME-RERUN3/**",false,"Reopen if streams block disappear escape managed Evidence or early exit loses code/path","No console flood timeout increase secret logging or diagnostic suppression"
