exact_id,requirement,work_package,development_result,source_static_verification,live_runtime_status,developer_status,evidence,review_note
API-CONTRACT,"HTTP/Local/Remote API의 header, auth, success/error, version, idempotency, permission, content type, example과 consumer compatibility를 정의한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
API-PAGING,"offset page, slice, keyset/signed cursor, sort/filter allowlist, stable ordering, max size와 count 비용 정책을 제공한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
API-ASYNC,"202 acceptance, operationId, status/result polling, callback/event, cancellation, idempotency, expiry와 unknown-result를 제공한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
API-FILE,"multipart, streaming upload/download, range, checksum, content disposition/type, size/virus policy, cancellation와 secure filename을 제공한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
RULE-ARCH,Module/package/dependency/owner/internal API/DB access/dual primary/generated drift 위반을 자동 Architecture Gate로 차단한다.,Generated Domain / Generator,"root gradle.properties의 cpf.domain.* Developer Contract를 Gradle/Generator/Runtime 단일 소비 계약으로 사용하고 lock 없이 현재 Template에서 expected seed를 재계산한다. Generator 입력/상태 파일 미생성, externalClients typed consumer/config/error/test, DB Binding 분리를 구현했으며 minimal/composite Scratch Java25 및 Open Git projection을 검증했다. Current MBR/EXS regenerate/runtime와 최종 release 검증은 진행 중이다.","Generator Full Contract, generator verification, current root IA, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
RULE-SEC,secret/credential/URL/TLS/security header/unsafe API/path/query/log/evidence pattern과 dependency vulnerability를 자동 Gate로 차단한다.,Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
RULE-QUALITY,compile/static analysis/duplication/dead code/dependency lock/license/SBOM/test coverage/marker-only 구현을 자동 Gate로 검증한다.,Release / Public Distribution,"Public Workspace/Binary consumer, isolated Gradle cache/no mavenLocal/private-source 계약과 publication/catalog/BOM 경계를 정리했다.","Release tests 30 PASS, public staging PASS; reachable public repository E2E remains unverified",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
TEST-UNIT,순수 로직·validation·state transition·error mapping·serialization·security utility를 deterministic unit test로 검증한다.,Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
TEST-CONTRACT,"Public API/SPI, Local/Remote, OpenAPI, message schema, DB query, generated client와 published artifact compatibility를 검증한다.",Generated Domain / Generator,"root gradle.properties의 cpf.domain.* Developer Contract를 Gradle/Generator/Runtime 단일 소비 계약으로 사용하고 lock 없이 현재 Template에서 expected seed를 재계산한다. Generator 입력/상태 파일 미생성, externalClients typed consumer/config/error/test, DB Binding 분리를 구현했으며 minimal/composite Scratch Java25 및 Open Git projection을 검증했다. Current MBR/EXS regenerate/runtime와 최종 release 검증은 진행 중이다.","Generator Full Contract, generator verification, current root IA, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
TEST-RUNTIME,"실제 Java25/WAS/DB/Process 환경에서 startup, endpoint, transaction, shutdown, recovery와 resource leak를 검증한다.",Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
TEST-BROWSER,"ADM/Backoffice의 Chromium/Firefox/WebKit, route/deep link/session/permission/error/a11y/keyboard/responsive를 검증한다.",ADM,"ADM authentication/session, canonical Menu 64↔Route 68, Button/API/OpenAPI Operation identity 분리, System6 UI, Commercial Page capability/error contract, generated-client consumer 337/337을 구현·검증했다.","ADM OpenAPI 337/337, consumers 337/337 waiver 0, routes 68/menus 64/missing 0, commercial contract PASS",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
TEST-BROKER,"실제 Kafka·JMS/IBM MQ·RabbitMQ 지원 Matrix에서 ACK, transaction, duplicate, ordering, redelivery/rebalance, retry/DLQ, broker outage와 consumer crash를 검증한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
TEST-FAULT,DB/network/broker/disk/process/time/response loss를 side-effect 전후에 주입해 idempotency·unknown·recovery·compensation을 검증한다.,Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
TEST-EVIDENCE,"모든 검증의 exact SHA, command, environment, time, exit code, report/artifact hash, sanitized 여부를 schema로 검증한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
REL-BUILD,"fresh clone과 clean isolated cache에서 Java 25/Gradle build, dependency lock, BOM/POM/source/javadoc/reproducible artifact를 제공한다. Public consumer 검증은 `mavenLocal()`과 Private Repository 없이 Public Binary Repository만으로 수행한다.",Release / Public Distribution,"Public Workspace/Binary consumer, isolated Gradle cache/no mavenLocal/private-source 계약과 publication/catalog/BOM 경계를 정리했다.","Release tests 30 PASS, public staging PASS; reachable public repository E2E remains unverified",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
REL-DEPLOY,"signed artifact, environment/channel binding, install lock, rolling/canary/blue-green, health/smoke, selective rollback와 deployment reconciliation을 제공한다.",Release / Public Distribution,"Public Workspace/Binary consumer, isolated Gradle cache/no mavenLocal/private-source 계약과 publication/catalog/BOM 경계를 정리했다.","Release tests 30 PASS, public staging PASS; reachable public repository E2E remains unverified",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
REL-MIG,"제품/DB/config/API/message/file schema의 install/upgrade/downgrade/forward recovery, compatibility window와 migration guide를 제공한다.",Release / Public Distribution,"Public Workspace/Binary consumer, isolated Gradle cache/no mavenLocal/private-source 계약과 publication/catalog/BOM 경계를 정리했다.","Release tests 30 PASS, public staging PASS; reachable public repository E2E remains unverified",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
REL-COMPAT,"semantic version, compatibility range, deprecation, consumer matrix, rolling mixed-version, rollback와 unsupported combination fail-closed를 제공한다.",Release / Public Distribution,"Public Workspace/Binary consumer, isolated Gradle cache/no mavenLocal/private-source 계약과 publication/catalog/BOM 경계를 정리했다.","Release tests 30 PASS, public staging PASS; reachable public repository E2E remains unverified",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DOC-GOV,"Current Target, Current Work Request, Requirement Status, Evidence, 사용자 Guide의 역할을 분리하고 같은 목적의 날짜/세션/REV/Checkpoint/History 복제본을 Repository Current Surface에 남기지 않는다. 현재 Requirement에 흡수된 과거 문서는 Delete Manifest로 제거한다.",Documentation / Governance,Current-only canonical path를 단일화하고 Evidence/Work 역할을 분리했으며 retired BZA/current stale docs와 derived identity를 현행화했다. 과거 상태를 현재 성공으로 승계하지 않았다.,"Current document consolidation, requirement projection, evidence path checks",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DOC-PRODUCT,"개발자·운영자·ADM/Backoffice·Gateway·Batch·설치·Migration·복구 Guide, OpenAPI, JavaDoc가 실제 Source와 일치하게 한다.",Documentation / Governance,Current-only canonical path를 단일화하고 Evidence/Work 역할을 분리했으며 retired BZA/current stale docs와 derived identity를 현행화했다. 과거 상태를 현재 성공으로 승계하지 않았다.,"Current document consolidation, requirement projection, evidence path checks",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
PROD-EDITION,Edition/License/Capability packaging을 기술 Runtime과 분리하고 미결정 정책을 GA 완료처럼 노출하지 않는다.,Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
PROD-MULTITENANT,"tenant context, data/config/permission/secret/quota/audit isolation과 tenant lifecycle을 선택 기능으로 설계한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
PROD-PLUGIN,"고객/기관 Plugin·Adapter의 SPI, package, signature, compatibility, isolation, lifecycle, permission와 marketplace 후보 정책을 제공한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
PROD-PACKAGE,"산업군·금융권별 capability package의 dependency, install/upgrade, config, license, compatibility와 support boundary를 제공한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
REQ-GOV,"Requirement ID, owner, priority, acceptance, status, traceability와 변경 규칙을 단일 Current Canonical Catalog로 관리한다. Current Catalog에 History/Alias 행을 섞지 않고 과거 식별자는 negative/compatibility scan에서만 관리한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
REQ-REVIEW,각 작업 전후 Requirement→구현과 구현→Requirement를 독립 검수한다. 정본을 현재 Source에 맞춰 약화하지 않으며 Source가 Target과 다르면 Source Gap으로 기록하고 구현·검증한다.,Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
REQ-CODEX,"Codex/AI 요청서가 이전 대화 없이 실행 가능하도록 baseline, scope, architecture, acceptance, evidence, 금지조건과 output을 포함한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
REQ-GAP,새 상용 필수 요구를 기존 ID와 중복 검사해 intake하고 split/supersede/deprecate 관계와 count 변화를 기록한다.,Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
FOUNDATION-UTILITY,"Core를 Utility 창고로 사용하지 않는다. `CpfClock/Dates/Decimals/Ids/Json/Lists/Maps/Numbers/Strings/Times/Validation/Values/Files/Hashes/Headers/Pages/Attributes` 등 현재 Core Utility를 전수 분류하여 JDK/Spring 단순 Wrapper는 제거 후보로 전환하고, CPF 고유 정책 가치가 있는 순수 기능만 topology-independent Foundation으로 이동한다. Header/Crypto/File/Paging/TransactionId처럼 Owner가 분명한 기능은 해당 Capability로 이동한다. 업무 개발자는 Application Convenience Starter/Profile을 통해 쉽게 사용하되 Core는 Starter를 참조하지 않는다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CACHE-REDIS-PROVIDER,"기존 `cache-valkey`를 유지하면서 `cache-redis`를 공식 Optional Provider Starter로 추가한다. Redis/Valkey는 `CpfCache`/invalidation/health/metrics/recovery 의미와 Spring Data Redis protocol runtime을 내부 공통 leaf로 공유하고, `cache=redis` 또는 `cache=valkey`를 Catalog/Profile/Generator에서 명시적으로 선택한다. Redis 연결 정상·장애·재연결, durable invalidation, multi-instance, duplicate/out-of-order/version fence, process-kill/reconcile을 검증하며 미선택 Provider는 0-footprint를 지킨다.",Cache,Canonical CpfCache 계약과 cache durable/feature-flag verifier를 current API로 현행화하고 stale *Port fixture를 제거했다.,Cache targeted/testing gates PASS,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
SEC-SESSION-DIST,"기존 JDBC Session을 유지하면서 Multi-instance용 Valkey Distributed Session Provider를 Optional로 제공한다. expiration/renewal/rotation, fixation 방어, concurrent-session control, forced logout/logout propagation, user·tenant index, audit/metrics, provider failure와 0-footprint를 제공한다.",Security,ADM Browser 인증을 Public JDBC Session Starter의 HttpOnly Cookie/CSRF/session fixation/encrypted internal credential bridge로 연결하고 Permission fail-closed 계약을 보강했다.,"Security suite, ADM BFF session contract, permission contract; browser live E2E remains unverified",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
FILE-OBJECT-STORAGE,"Attachment/Archive/SFTP와 중복 Public API를 만들지 않고 S3-compatible Object Storage를 Provider-neutral하게 제공한다. streaming, multipart, checksum, range, metadata, presigned access, encryption/KMS, tenant isolation, timeout/retry, partial failure, orphan reconcile, retention/lifecycle와 malware-scan hook을 지원한다.",Release / Public Distribution,"Public Workspace/Binary consumer, isolated Gradle cache/no mavenLocal/private-source 계약과 publication/catalog/BOM 경계를 정리했다.","Release tests 30 PASS, public staging PASS; reachable public repository E2E remains unverified",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
