id_type,exact_id,work_item_id,development_status,verification_status,qa_status,evidence_path,final_completion
CPF-SC,CPF-SC-034342,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034342,false
CPF-SC,CPF-SC-034343,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034343,false
CPF-SC,CPF-SC-034344,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034344,false
CPF-SC,CPF-SC-034345,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034345,false
CPF-SC,CPF-SC-034346,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034346,false
CPF-SC,CPF-SC-034347,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034347,false
CPF-SC,CPF-SC-034348,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034348,false
CPF-SC,CPF-SC-034349,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034349,false
CPF-SC,CPF-SC-034350,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034350,false
CPF-SC,CPF-SC-034351,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034351,false
CPF-SC,CPF-SC-034352,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034352,false
CPF-SC,CPF-SC-034353,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034353,false
CPF-SC,CPF-SC-034354,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034354,false
CPF-SC,CPF-SC-034355,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034355,false
CPF-SC,CPF-SC-034356,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034356,false
CPF-SC,CPF-SC-034357,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034357,false
CPF-SC,CPF-SC-034358,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034358,false
CPF-SC,CPF-SC-034359,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034359,false
CPF-SC,CPF-SC-034360,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034360,false
CPF-SC,CPF-SC-034361,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034361,false
CPF-SC,CPF-SC-034362,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034362,false
CPF-SC,CPF-SC-034363,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034363,false
CPF-SC,CPF-SC-034364,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034364,false
CPF-SC,CPF-SC-034365,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034365,false
CPF-SC,CPF-SC-034366,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034366,false
CPF-SC,CPF-SC-034367,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034367,false
CPF-SC,CPF-SC-034368,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034368,false
CPF-SC,CPF-SC-034369,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034369,false
CPF-SC,CPF-SC-034370,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034370,false
CPF-SC,CPF-SC-034371,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034371,false
CPF-SC,CPF-SC-034372,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034372,false
CPF-SC,CPF-SC-034373,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034373,false
CPF-SC,CPF-SC-034374,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034374,false
CPF-SC,CPF-SC-034375,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034375,false
CPF-SC,CPF-SC-034376,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034376,false
CPF-SC,CPF-SC-034377,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034377,false
CPF-SC,CPF-SC-034378,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034378,false
CPF-SC,CPF-SC-034379,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034379,false
CPF-SC,CPF-SC-034380,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034380,false
CPF-SC,CPF-SC-034381,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034381,false
CPF-SC,CPF-SC-034382,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034382,false
CPF-SC,CPF-SC-034383,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034383,false
CPF-SC,CPF-SC-034384,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034384,false
CPF-SC,CPF-SC-034385,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034385,false
CPF-SC,CPF-SC-034386,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034386,false
CPF-SC,CPF-SC-034387,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034387,false
CPF-SC,CPF-SC-034388,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034388,false
CPF-SC,CPF-SC-034389,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034389,false
CPF-SC,CPF-SC-034390,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034390,false
CPF-SC,CPF-SC-034391,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034391,false
CPF-SC,CPF-SC-034392,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034392,false
CPF-SC,CPF-SC-034393,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034393,false
CPF-SC,CPF-SC-034394,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034394,false
CPF-SC,CPF-SC-034395,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034395,false
CPF-SC,CPF-SC-034396,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034396,false
CPF-SC,CPF-SC-034397,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034397,false
CPF-SC,CPF-SC-034398,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034398,false
CPF-SC,CPF-SC-034399,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034399,false
CPF-SC,CPF-SC-034400,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034400,false
CPF-SC,CPF-SC-034401,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034401,false
CPF-SC,CPF-SC-034402,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034402,false
CPF-SC,CPF-SC-034403,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034403,false
CPF-SC,CPF-SC-034404,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034404,false
CPF-SC,CPF-SC-034405,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034405,false
CPF-SC,CPF-SC-034406,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034406,false
CPF-SC,CPF-SC-034407,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034407,false
CPF-SC,CPF-SC-034408,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034408,false
CPF-SC,CPF-SC-034409,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034409,false
CPF-SC,CPF-SC-034410,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034410,false
CPF-SC,CPF-SC-034411,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034411,false
CPF-SC,CPF-SC-034412,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034412,false
CPF-SC,CPF-SC-034413,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034413,false
CPF-SC,CPF-SC-034414,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034414,false
CPF-SC,CPF-SC-034415,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034415,false
CPF-SC,CPF-SC-034416,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034416,false
CPF-SC,CPF-SC-034417,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034417,false
CPF-SC,CPF-SC-034418,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034418,false
CPF-SC,CPF-SC-034419,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034419,false
CPF-SC,CPF-SC-034420,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034420,false
CPF-SC,CPF-SC-034421,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034421,false
CPF-SC,CPF-SC-034422,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034422,false
CPF-SC,CPF-SC-034423,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034423,false
CPF-SC,CPF-SC-034424,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034424,false
CPF-SC,CPF-SC-034425,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034425,false
CPF-SC,CPF-SC-034426,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034426,false
CPF-SC,CPF-SC-034427,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034427,false
CPF-SC,CPF-SC-034428,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034428,false
CPF-SC,CPF-SC-034429,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034429,false
CPF-SC,CPF-SC-034430,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034430,false
CPF-SC,CPF-SC-034431,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034431,false
CPF-SC,CPF-SC-034432,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034432,false
CPF-SC,CPF-SC-034433,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034433,false
CPF-SC,CPF-SC-034434,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034434,false
CPF-SC,CPF-SC-034435,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034435,false
CPF-SC,CPF-SC-034436,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034436,false
CPF-SC,CPF-SC-034437,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034437,false
CPF-SC,CPF-SC-034438,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034438,false
CPF-SC,CPF-SC-034439,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034439,false
CPF-SC,CPF-SC-034440,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034440,false
CPF-SC,CPF-SC-034441,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034441,false
CPF-SC,CPF-SC-034442,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034442,false
CPF-SC,CPF-SC-034443,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034443,false
CPF-SC,CPF-SC-034444,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034444,false
CPF-SC,CPF-SC-034445,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034445,false
CPF-SC,CPF-SC-034446,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034446,false
CPF-SC,CPF-SC-034447,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034447,false
CPF-SC,CPF-SC-034448,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034448,false
CPF-SC,CPF-SC-034449,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034449,false
CPF-SC,CPF-SC-034450,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034450,false
CPF-SC,CPF-SC-034451,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034451,false
CPF-SC,CPF-SC-034452,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034452,false
CPF-SC,CPF-SC-034453,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034453,false
CPF-SC,CPF-SC-034454,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034454,false
CPF-SC,CPF-SC-034455,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034455,false
CPF-SC,CPF-SC-034456,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034456,false
CPF-SC,CPF-SC-034457,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034457,false
CPF-SC,CPF-SC-034458,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034458,false
CPF-SC,CPF-SC-034459,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034459,false
CPF-SC,CPF-SC-034460,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034460,false
CPF-SC,CPF-SC-034461,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034461,false
CPF-SC,CPF-SC-034462,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034462,false
CPF-SC,CPF-SC-034463,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034463,false
CPF-SC,CPF-SC-034464,CPF-WP-ARCH-MSA-04-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034464,false
CPF-SC,CPF-SC-034465,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034465,false
CPF-SC,CPF-SC-034466,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034466,false
CPF-SC,CPF-SC-034467,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-034467,false
CPF-SC,CPF-SC-038958,CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-038958,false
CPF-SC,CPF-SC-038959,CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-038959,false
CPF-SC,CPF-SC-038960,CPF-WP-REL-MIG-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-038960,false
CPF-SC,CPF-SC-038961,CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,미완료,미검증,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-038961,false
CPF-SC,CPF-SC-038962,CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_SCENARIO_EVIDENCE.jsonl#CPF-SC-038962,false
