id,area,status,severity,title,requirement,validation,evidence
CPF-QA-ART-021,ART,부분 구현,P0,Promotion Rollback,Build·Artifact·Deploy·Release 책임으로 Promotion Rollback을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-022,ART,부분 구현,P1,Reproducible Build,Build·Artifact·Deploy·Release 책임으로 Reproducible Build을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-023,ART,부분 구현,P0,SBOM 생성,Build·Artifact·Deploy·Release 책임으로 SBOM 생성을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-024,ART,부분 구현,P1,License Gate,Build·Artifact·Deploy·Release 책임으로 License Gate을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-025,ART,부분 구현,P0,CVE Gate,Build·Artifact·Deploy·Release 책임으로 CVE Gate을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-026,ART,부분 구현,P0,Artifact Signature,Build·Artifact·Deploy·Release 책임으로 Artifact Signature을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-027,ART,부분 구현,P0,SLSA Provenance,Build·Artifact·Deploy·Release 책임으로 SLSA Provenance을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-028,ART,부분 구현,P0,Container Image Security,Build·Artifact·Deploy·Release 책임으로 Container Image Security을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-029,ART,부분 구현,P1,Deploy Inventory,Build·Artifact·Deploy·Release 책임으로 Deploy Inventory을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-030,ART,부분 구현,P1,Dry-run Deploy,Build·Artifact·Deploy·Release 책임으로 Dry-run Deploy을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-031,ART,부분 구현,P0,Rolling Deploy,Build·Artifact·Deploy·Release 책임으로 Rolling Deploy을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-032,ART,부분 구현,P0,Canary Deploy,Build·Artifact·Deploy·Release 책임으로 Canary Deploy을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-033,ART,부분 구현,P0,Blue Green Deploy,Build·Artifact·Deploy·Release 책임으로 Blue Green Deploy을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-034,ART,부분 구현,P1,Config Compatibility,Build·Artifact·Deploy·Release 책임으로 Config Compatibility을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-035,ART,부분 구현,P0,DB Compatibility Gate,Build·Artifact·Deploy·Release 책임으로 DB Compatibility Gate을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-036,ART,부분 구현,P0,Install Upgrade Rollback,Build·Artifact·Deploy·Release 책임으로 Install Upgrade Rollback을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-037,ART,부분 구현,P0,Backup Before Change,Build·Artifact·Deploy·Release 책임으로 Backup Before Change을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-038,ART,부분 구현,P1,Release Notes,Build·Artifact·Deploy·Release 책임으로 Release Notes을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-039,ART,부분 구현,P1,Support Matrix,Build·Artifact·Deploy·Release 책임으로 Support Matrix을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-040,ART,부분 구현,P0,Release Immutability,Build·Artifact·Deploy·Release 책임으로 Release Immutability을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-041,ART,부분 구현,P1,Branch Tag Policy,Build·Artifact·Deploy·Release 책임으로 Branch Tag Policy을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-042,ART,부분 구현,P0,DR Deployment,Build·Artifact·Deploy·Release 책임으로 DR Deployment을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-043,ART,부분 구현,P0,No Manual JAR Copy,Build·Artifact·Deploy·Release 책임으로 No Manual JAR Copy을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-044,ART,부분 구현,P1,Artifact Retention,Build·Artifact·Deploy·Release 책임으로 Artifact Retention을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-045,ART,부분 구현,P1,Artifact Garbage Collection,Build·Artifact·Deploy·Release 책임으로 Artifact Garbage Collection을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-046,ART,부분 구현,P1,Plugin Marker,Build·Artifact·Deploy·Release 책임으로 Plugin Marker을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-047,ART,부분 구현,P1,BOM Version Alignment,Build·Artifact·Deploy·Release 책임으로 BOM Version Alignment을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-048,ART,부분 구현,P1,Offline Manifest Checksum,Build·Artifact·Deploy·Release 책임으로 Offline Manifest Checksum을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-049,ART,부분 구현,P1,Remote Registry Fail-closed,Build·Artifact·Deploy·Release 책임으로 Remote Registry Fail-closed을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-050,ART,부분 구현,P1,Promotion Approval,Build·Artifact·Deploy·Release 책임으로 Promotion Approval을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-051,ART,부분 구현,P1,Release Candidate Freeze,Build·Artifact·Deploy·Release 책임으로 Release Candidate Freeze을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-052,ART,부분 구현,P1,Rollback Artifact Availability,Build·Artifact·Deploy·Release 책임으로 Rollback Artifact Availability을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-053,ART,부분 구현,P1,Deployment Health Gate,Build·Artifact·Deploy·Release 책임으로 Deployment Health Gate을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-054,ART,부분 구현,P1,Deployment Drain,Build·Artifact·Deploy·Release 책임으로 Deployment Drain을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-055,ART,부분 구현,P1,Deployment Unknown Result,Build·Artifact·Deploy·Release 책임으로 Deployment Unknown Result을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-056,ART,부분 구현,P1,Deployment Audit,Build·Artifact·Deploy·Release 책임으로 Deployment Audit을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-057,ART,부분 구현,P1,Environment Secret Binding,Build·Artifact·Deploy·Release 책임으로 Environment Secret Binding을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-058,ART,부분 구현,P1,Kubernetes Manifest Validation,Build·Artifact·Deploy·Release 책임으로 Kubernetes Manifest Validation을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-059,ART,부분 구현,P1,Docker Compose Local 격리,Build·Artifact·Deploy·Release 책임으로 Docker Compose Local 격리을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-060,ART,부분 구현,P1,External WAS Matrix,Build·Artifact·Deploy·Release 책임으로 External WAS Matrix을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-061,ART,부분 구현,P1,Windows Linux Path,Build·Artifact·Deploy·Release 책임으로 Windows Linux Path을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-ART-062,ART,부분 구현,P1,Air-gapped Install,Build·Artifact·Deploy·Release 책임으로 Air-gapped Install을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"CI, isolated repository, offline machine, deploy environment, rollback/DR 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-001,HYG,부분 구현,P1,전 저장소 Inventory,Repository Hygiene와 안전한 Cleanup 책임으로 전 저장소 Inventory을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-002,HYG,부분 구현,P0,Sample EDU 전수 탐색,Repository Hygiene와 안전한 Cleanup 책임으로 Sample EDU 전수 탐색을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-003,HYG,부분 구현,P1,Legacy Deprecated Obsolete 탐색,Repository Hygiene와 안전한 Cleanup 책임으로 Legacy Deprecated Obsolete 탐색을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-004,HYG,부분 구현,P1,Dead Java Bean Public API,Repository Hygiene와 안전한 Cleanup 책임으로 Dead Java Bean Public API을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-005,HYG,부분 구현,P1,Dead Frontend Route Component Store,Repository Hygiene와 안전한 Cleanup 책임으로 Dead Frontend Route Component Store을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-006,HYG,부분 구현,P1,Dead SQL Table Column,Repository Hygiene와 안전한 Cleanup 책임으로 Dead SQL Table Column을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-007,HYG,부분 구현,P1,Dead Config Permission Event Cache,Repository Hygiene와 안전한 Cleanup 책임으로 Dead Config Permission Event Cache을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-008,HYG,부분 구현,P0,Stale Evidence,Repository Hygiene와 안전한 Cleanup 책임으로 Stale Evidence을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-009,HYG,부분 구현,P1,Duplicate Documents,Repository Hygiene와 안전한 Cleanup 책임으로 Duplicate Documents을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-010,HYG,부분 구현,P1,Duplicate Implementations,Repository Hygiene와 안전한 Cleanup 책임으로 Duplicate Implementations을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-011,HYG,부분 구현,P1,Wrong Owner Classification,Repository Hygiene와 안전한 Cleanup 책임으로 Wrong Owner Classification을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-012,HYG,부분 구현,P0,Consumer Graph,Repository Hygiene와 안전한 Cleanup 책임으로 Consumer Graph을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-013,HYG,부분 구현,P0,대체 구현 이관 후 삭제,Repository Hygiene와 안전한 Cleanup 책임으로 대체 구현 이관 후 삭제을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-014,HYG,부분 구현,P1,Cleanup Manifest,Repository Hygiene와 안전한 Cleanup 책임으로 Cleanup Manifest을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-015,HYG,부분 구현,P0,One-shot Dry-run,Repository Hygiene와 안전한 Cleanup 책임으로 One-shot Dry-run을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-016,HYG,부분 구현,P0,One-shot Apply,Repository Hygiene와 안전한 Cleanup 책임으로 One-shot Apply을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-017,HYG,부분 구현,P0,Backup Restore Manifest,Repository Hygiene와 안전한 Cleanup 책임으로 Backup Restore Manifest을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-018,HYG,부분 구현,P0,WIP 보호,Repository Hygiene와 안전한 Cleanup 책임으로 WIP 보호을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-019,HYG,부분 구현,P0,위험 명령 금지,Repository Hygiene와 안전한 Cleanup 책임으로 위험 명령 금지을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-020,HYG,부분 구현,P1,Cleanup Idempotency,Repository Hygiene와 안전한 Cleanup 책임으로 Cleanup Idempotency을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-021,HYG,부분 구현,P1,Empty Directory,Repository Hygiene와 안전한 Cleanup 책임으로 Empty Directory을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-022,HYG,부분 구현,P1,Root Hygiene,Repository Hygiene와 안전한 Cleanup 책임으로 Root Hygiene을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-023,HYG,부분 구현,P1,Build Artifact 추적 차단,Repository Hygiene와 안전한 Cleanup 책임으로 Build Artifact 추적 차단을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
