persona,lifecycle,feature,intent,owner_document,owner_section,completion_contract,status
보안감사,복구,Batch,기본값,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,범위,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,순서,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,정상결과,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,상태변화,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,오류,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,Timeout,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,동시성,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,중복,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,부분실패,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,Retry,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,Restart,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,Reprocess,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,Reconcile,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,Compensation,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,Rollback,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,권한,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,보안,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,감사,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,LogMetricTrace,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,Test,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,Source,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,인계,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,Batch,완료판정,02,1~24,Job/Chunk/Restart/Partition/Worker/Scheduler/Reconcile,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,무엇,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,왜,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,언제,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,어디,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,선택,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,비선택,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,선행조건,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,입력,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,기본값,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,범위,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,순서,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,정상결과,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,상태변화,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,오류,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,Timeout,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,동시성,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,중복,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,부분실패,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,Retry,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,Restart,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,Reprocess,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,Reconcile,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,Compensation,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,Rollback,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,권한,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,보안,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,감사,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,LogMetricTrace,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,Test,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,Source,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,인계,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 연동 개발,완료판정,03,2~22,Owner Query/Command/OpenAPI/Route/Browser/UNKNOWN,ROUTED+CONTRACT
보안감사,복구,ADM 운영,무엇,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,왜,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,언제,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,어디,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,선택,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,비선택,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,선행조건,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,입력,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,기본값,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,범위,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,순서,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,정상결과,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,상태변화,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,오류,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,Timeout,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,동시성,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,중복,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,부분실패,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,Retry,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,Restart,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,Reprocess,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,Reconcile,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,Compensation,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,Rollback,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,권한,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,보안,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,감사,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,LogMetricTrace,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,Test,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,Source,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,인계,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,ADM 운영,완료판정,04,2~17,63 Route/permission/state/action/recovery/audit,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,무엇,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,왜,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,언제,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,어디,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,선택,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,비선택,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,선행조건,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,입력,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,기본값,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,범위,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,순서,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,정상결과,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,상태변화,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,오류,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,Timeout,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,동시성,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,중복,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,부분실패,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,Retry,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,Restart,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,Reprocess,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,Reconcile,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,Compensation,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,Rollback,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,권한,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,보안,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,감사,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,LogMetricTrace,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,Test,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,Source,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,인계,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,플랫폼 설치·운영,완료판정,05,2~30,artifact/secret/db/runtime/observability/deploy/DR,ROUTED+CONTRACT
보안감사,복구,BZA,무엇,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,왜,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,언제,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,어디,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,선택,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,비선택,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,선행조건,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,입력,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,기본값,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,범위,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,순서,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,정상결과,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,상태변화,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,오류,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,Timeout,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,동시성,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,중복,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,부분실패,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,Retry,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,Restart,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,Reprocess,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,Reconcile,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,Compensation,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,Rollback,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,권한,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,보안,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,감사,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,LogMetricTrace,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,Test,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,Source,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,인계,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,BZA,완료판정,90,2~24,org/permission/approval/attachment/audit/backup,ROUTED+CONTRACT
보안감사,복구,Gateway,무엇,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,왜,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,언제,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,어디,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,선택,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,비선택,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,선행조건,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,입력,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,기본값,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,범위,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,순서,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,정상결과,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,상태변화,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,오류,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,Timeout,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,동시성,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,중복,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,부분실패,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,Retry,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,Restart,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,Reprocess,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,Reconcile,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,Compensation,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,Rollback,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,권한,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,보안,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,감사,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,LogMetricTrace,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,Test,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,Source,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,인계,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Gateway,완료판정,91,2~30,route/security/resilience/publish/LKG/drift/recovery,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,무엇,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,왜,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,언제,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,어디,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,선택,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,비선택,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,선행조건,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,입력,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,기본값,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,범위,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,순서,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,정상결과,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,상태변화,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,오류,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,Timeout,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,동시성,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,중복,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,부분실패,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,Retry,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,Restart,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,Reprocess,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,Reconcile,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,Compensation,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,Rollback,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,권한,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,보안,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,감사,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,LogMetricTrace,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,Test,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,Source,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,인계,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,복구,Artifact·Evidence·인수,완료판정,산출물목록,2~13,artifact/source/test/config/docs/evidence/rollback,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,무엇,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,왜,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,언제,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,어디,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,선택,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
