work_item_id,canonical_requirement_id,assignment_scope,axis,priority,owner,mandatory_results,scenario_classes,applicable_gates,source_consumer_evidence,development_status,verification_status,remaining_gap,cross_session_target,evidence_path,next_action
CPF-WP-EVENT-OUTBOX-04-FAILURE_RECOVERY,EVENT-OUTBOX,DEVGPT-6D_ASSIGNED,FAILURE_RECOVERY,P0,cpf-core contract + owning business adapter,"정상, invalid, timeout, cancellation, dependency failure, partial failure와 resource exhaustion을 구현한다. || side-effect 전/후, commit/send/ACK/response loss의 UNKNOWN을 구분하고 durable state에 기록한다. || Retry budget, idempotency, lease/fencing, restart/reclaim, reconcile/compensation/manual resolution을 적용한다. || 다중 JVM/process와 process-kill 이후 중복·stale writer·blind retry를 방지한다.",timeout;cancel;dependency outage;partial failure;unknown result;duplicate;process kill;reconcile,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/core/common/broker/CpfBrokerPublisherWorker.java|cpf-starters/messaging/reliability-jdbc/src/main/java/com/cpf/starter/messaging/reliability/CpfReliableBrokerClient.java ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-BROKER-01-CONTRACT_OWNERSHIP,EVENT-BROKER,DEVGPT-6D_ASSIGNED,CONTRACT_OWNERSHIP,P1,cpf-core contract + Starter Provider owner,"Canonical Owner Module·Package·State Owner와 실제 Consumer를 코드 기준으로 확정한다. || Public API·SPI·Internal, 입력·출력·오류·lifecycle·thread-safety·version 계약을 정의한다. || 역방향/순환 의존, Internal 참조, 선택 OSS type 노출, Dual Primary와 owner 없는 공통기능을 제거 또는 이관 대상으로 등록한다. || Local/Remote/Async/Batch 등 적용 topology에서 계약 동등성과 trust boundary를 정의한다.",contract compatibility;unsupported capability;invalid configuration;internal access negative fixture,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/reliability-jdbc/src/main/java/**|cpf-core/src/main/java/com/cpf/core/common/broker/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-BROKER-02-IMPLEMENTATION_CONSUMER,EVENT-BROKER,DEVGPT-6D_ASSIGNED,IMPLEMENTATION_CONSUMER,P1,cpf-core contract + Starter Provider owner,"Interface/DTO/Marker가 아닌 안전한 기본 구현·Provider·AutoConfiguration·상태 저장을 제공한다. || Bean/Route/SQL/API/Frontend/Script를 실제 Product Consumer 호출 경로에 연결한다. || 설정 safe default, validation, capability detection, lifecycle start/stop와 resource cleanup을 구현한다. || Consumer 없는 추상화나 Sample-only 구현이면 완료하지 않고 실제 Consumer 연결 또는 통합/폐기 후보로 처리한다.",normal consumer flow;missing provider;invalid property;startup/shutdown;resource cleanup,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/reliability-jdbc/src/main/java/**|cpf-core/src/main/java/com/cpf/core/common/broker/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-BROKER-03-VERIFICATION_EVIDENCE,EVENT-BROKER,DEVGPT-6D_ASSIGNED,VERIFICATION_EVIDENCE,P1,cpf-core contract + Starter Provider owner,"연결 CPF-FR Requirement와 CPF-SC Scenario를 논리 원장에서 전수 추출해 이 Work Package에 매핑한다. || 목표 환경을 먼저 실제 실행하고, 불가능할 때 최대 대체검증과 남은 실제 Runtime 차이를 분리한다. || 각 Scenario에 Test Method·Assertion·실제 결과·Evidence를 개별 연결한다. || 명령, 환경/version, 시간, exit code, report/artifact hash, sanitization과 baseline/working-tree 상태를 기록한다.",direct validation;alternative validation;negative fixture;regression;evidence schema failure,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/reliability-jdbc/src/main/java/**|cpf-core/src/main/java/com/cpf/core/common/broker/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-BROKER-04-FAILURE_RECOVERY,EVENT-BROKER,DEVGPT-6D_ASSIGNED,FAILURE_RECOVERY,P1,cpf-core contract + Starter Provider owner,"정상, invalid, timeout, cancellation, dependency failure, partial failure와 resource exhaustion을 구현한다. || side-effect 전/후, commit/send/ACK/response loss의 UNKNOWN을 구분하고 durable state에 기록한다. || Retry budget, idempotency, lease/fencing, restart/reclaim, reconcile/compensation/manual resolution을 적용한다. || 다중 JVM/process와 process-kill 이후 중복·stale writer·blind retry를 방지한다.",timeout;cancel;dependency outage;partial failure;unknown result;duplicate;process kill;reconcile,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/reliability-jdbc/src/main/java/**|cpf-core/src/main/java/com/cpf/core/common/broker/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-BROKER-05-OPERATIONS_SECURITY,EVENT-BROKER,DEVGPT-6D_ASSIGNED,OPERATIONS_SECURITY,P1,cpf-core contract + Starter Provider owner,"AuthN/AuthZ, object/property/function 권한, trust boundary, secure default와 입력/자원 한도를 적용한다. || Secret/PII/credential masking, raw access, download/export와 Evidence sanitization을 적용한다. || 조회·상태·오류·timeline·control·reason·approval·SoD·expiry·immutable audit를 제공한다. || Metric/alert/runbook와 자동복구 allowlist/attempt limit/rollback/escalation을 연결한다.",unauthenticated;unauthorized object/property;approval expired;self approval;secret leak;unsafe operation,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/reliability-jdbc/src/main/java/**|cpf-core/src/main/java/com/cpf/core/common/broker/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-BROKER-06-DATA_MIGRATION,EVENT-BROKER,DEVGPT-6D_ASSIGNED,DATA_MIGRATION,P1,cpf-core contract + Starter Provider owner,DB/SQL/Query 영향 여부를 반드시 판정하고 N/A면 실제 호출 경로 근거를 기록한다. || Canonical Model/Query Contract→Generator/Template→Generated SQL/Mapper→Fresh Init/Seed→Migration/Rollback/Reapply 순서로 변경한다. || MariaDB/PostgreSQL/Oracle의 type/default/paging/locking/error/index/FK/transaction 차이를 전수 반영한다. || Repository/Mapper/DTO/Service/API/Frontend/Batch/ADM/BZA/Sample/EDU 소비자를 모두 점검한다.,fresh install;double seed;upgrade;migration interruption;rollback/forward recovery;drift;vendor difference,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/reliability-jdbc/src/main/java/**|cpf-core/src/main/java/com/cpf/core/common/broker/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,미완료,교차 세션 DB lifecycle 미검증,Oracle/PostgreSQL/MariaDB install/upgrade/rollback/runtime-query lifecycle is owned by DEVGPT-6E.,DEVGPT-6E,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Route to assigned cross-session owner without stopping remaining 6D work
CPF-WP-EVENT-MQ-01-CONTRACT_OWNERSHIP,EVENT-MQ,DEVGPT-6D_ASSIGNED,CONTRACT_OWNERSHIP,P1,cpf-core contract + Starter Provider owner,"Canonical Owner Module·Package·State Owner와 실제 Consumer를 코드 기준으로 확정한다. || Public API·SPI·Internal, 입력·출력·오류·lifecycle·thread-safety·version 계약을 정의한다. || 역방향/순환 의존, Internal 참조, 선택 OSS type 노출, Dual Primary와 owner 없는 공통기능을 제거 또는 이관 대상으로 등록한다. || Local/Remote/Async/Batch 등 적용 topology에서 계약 동등성과 trust boundary를 정의한다.",contract compatibility;unsupported capability;invalid configuration;internal access negative fixture,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/kafka/src/main/java/**|cpf-starters/messaging/rabbitmq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-MQ-02-IMPLEMENTATION_CONSUMER,EVENT-MQ,DEVGPT-6D_ASSIGNED,IMPLEMENTATION_CONSUMER,P1,cpf-core contract + Starter Provider owner,"Interface/DTO/Marker가 아닌 안전한 기본 구현·Provider·AutoConfiguration·상태 저장을 제공한다. || Bean/Route/SQL/API/Frontend/Script를 실제 Product Consumer 호출 경로에 연결한다. || 설정 safe default, validation, capability detection, lifecycle start/stop와 resource cleanup을 구현한다. || Consumer 없는 추상화나 Sample-only 구현이면 완료하지 않고 실제 Consumer 연결 또는 통합/폐기 후보로 처리한다.",normal consumer flow;missing provider;invalid property;startup/shutdown;resource cleanup,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/kafka/src/main/java/**|cpf-starters/messaging/rabbitmq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-MQ-03-VERIFICATION_EVIDENCE,EVENT-MQ,DEVGPT-6D_ASSIGNED,VERIFICATION_EVIDENCE,P1,cpf-core contract + Starter Provider owner,"연결 CPF-FR Requirement와 CPF-SC Scenario를 논리 원장에서 전수 추출해 이 Work Package에 매핑한다. || 목표 환경을 먼저 실제 실행하고, 불가능할 때 최대 대체검증과 남은 실제 Runtime 차이를 분리한다. || 각 Scenario에 Test Method·Assertion·실제 결과·Evidence를 개별 연결한다. || 명령, 환경/version, 시간, exit code, report/artifact hash, sanitization과 baseline/working-tree 상태를 기록한다.",direct validation;alternative validation;negative fixture;regression;evidence schema failure,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/kafka/src/main/java/**|cpf-starters/messaging/rabbitmq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-MQ-04-FAILURE_RECOVERY,EVENT-MQ,DEVGPT-6D_ASSIGNED,FAILURE_RECOVERY,P1,cpf-core contract + Starter Provider owner,"정상, invalid, timeout, cancellation, dependency failure, partial failure와 resource exhaustion을 구현한다. || side-effect 전/후, commit/send/ACK/response loss의 UNKNOWN을 구분하고 durable state에 기록한다. || Retry budget, idempotency, lease/fencing, restart/reclaim, reconcile/compensation/manual resolution을 적용한다. || 다중 JVM/process와 process-kill 이후 중복·stale writer·blind retry를 방지한다.",timeout;cancel;dependency outage;partial failure;unknown result;duplicate;process kill;reconcile,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/kafka/src/main/java/**|cpf-starters/messaging/rabbitmq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-JMS-01-CONTRACT_OWNERSHIP,EVENT-JMS,DEVGPT-6D_ASSIGNED,CONTRACT_OWNERSHIP,P1,cpf-starter-messaging-jms,"Canonical Owner Module·Package·State Owner와 실제 Consumer를 코드 기준으로 확정한다. || Public API·SPI·Internal, 입력·출력·오류·lifecycle·thread-safety·version 계약을 정의한다. || 역방향/순환 의존, Internal 참조, 선택 OSS type 노출, Dual Primary와 owner 없는 공통기능을 제거 또는 이관 대상으로 등록한다. || Local/Remote/Async/Batch 등 적용 topology에서 계약 동등성과 trust boundary를 정의한다.",contract compatibility;unsupported capability;invalid configuration;internal access negative fixture,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/jms/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-JMS-02-IMPLEMENTATION_CONSUMER,EVENT-JMS,DEVGPT-6D_ASSIGNED,IMPLEMENTATION_CONSUMER,P1,cpf-starter-messaging-jms,"Interface/DTO/Marker가 아닌 안전한 기본 구현·Provider·AutoConfiguration·상태 저장을 제공한다. || Bean/Route/SQL/API/Frontend/Script를 실제 Product Consumer 호출 경로에 연결한다. || 설정 safe default, validation, capability detection, lifecycle start/stop와 resource cleanup을 구현한다. || Consumer 없는 추상화나 Sample-only 구현이면 완료하지 않고 실제 Consumer 연결 또는 통합/폐기 후보로 처리한다.",normal consumer flow;missing provider;invalid property;startup/shutdown;resource cleanup,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/jms/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-JMS-03-VERIFICATION_EVIDENCE,EVENT-JMS,DEVGPT-6D_ASSIGNED,VERIFICATION_EVIDENCE,P1,cpf-starter-messaging-jms,"연결 CPF-FR Requirement와 CPF-SC Scenario를 논리 원장에서 전수 추출해 이 Work Package에 매핑한다. || 목표 환경을 먼저 실제 실행하고, 불가능할 때 최대 대체검증과 남은 실제 Runtime 차이를 분리한다. || 각 Scenario에 Test Method·Assertion·실제 결과·Evidence를 개별 연결한다. || 명령, 환경/version, 시간, exit code, report/artifact hash, sanitization과 baseline/working-tree 상태를 기록한다.",direct validation;alternative validation;negative fixture;regression;evidence schema failure,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/jms/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-JMS-04-FAILURE_RECOVERY,EVENT-JMS,DEVGPT-6D_ASSIGNED,FAILURE_RECOVERY,P1,cpf-starter-messaging-jms,"정상, invalid, timeout, cancellation, dependency failure, partial failure와 resource exhaustion을 구현한다. || side-effect 전/후, commit/send/ACK/response loss의 UNKNOWN을 구분하고 durable state에 기록한다. || Retry budget, idempotency, lease/fencing, restart/reclaim, reconcile/compensation/manual resolution을 적용한다. || 다중 JVM/process와 process-kill 이후 중복·stale writer·blind retry를 방지한다.",timeout;cancel;dependency outage;partial failure;unknown result;duplicate;process kill;reconcile,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/jms/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-IBM-MQ-01-CONTRACT_OWNERSHIP,EVENT-IBM-MQ,DEVGPT-6D_ASSIGNED,CONTRACT_OWNERSHIP,P1,cpf-starter-messaging-ibm-mq,"Canonical Owner Module·Package·State Owner와 실제 Consumer를 코드 기준으로 확정한다. || Public API·SPI·Internal, 입력·출력·오류·lifecycle·thread-safety·version 계약을 정의한다. || 역방향/순환 의존, Internal 참조, 선택 OSS type 노출, Dual Primary와 owner 없는 공통기능을 제거 또는 이관 대상으로 등록한다. || Local/Remote/Async/Batch 등 적용 topology에서 계약 동등성과 trust boundary를 정의한다.",contract compatibility;unsupported capability;invalid configuration;internal access negative fixture,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/ibm-mq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-IBM-MQ-02-IMPLEMENTATION_CONSUMER,EVENT-IBM-MQ,DEVGPT-6D_ASSIGNED,IMPLEMENTATION_CONSUMER,P1,cpf-starter-messaging-ibm-mq,"Interface/DTO/Marker가 아닌 안전한 기본 구현·Provider·AutoConfiguration·상태 저장을 제공한다. || Bean/Route/SQL/API/Frontend/Script를 실제 Product Consumer 호출 경로에 연결한다. || 설정 safe default, validation, capability detection, lifecycle start/stop와 resource cleanup을 구현한다. || Consumer 없는 추상화나 Sample-only 구현이면 완료하지 않고 실제 Consumer 연결 또는 통합/폐기 후보로 처리한다.",normal consumer flow;missing provider;invalid property;startup/shutdown;resource cleanup,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/ibm-mq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-IBM-MQ-03-VERIFICATION_EVIDENCE,EVENT-IBM-MQ,DEVGPT-6D_ASSIGNED,VERIFICATION_EVIDENCE,P1,cpf-starter-messaging-ibm-mq,"연결 CPF-FR Requirement와 CPF-SC Scenario를 논리 원장에서 전수 추출해 이 Work Package에 매핑한다. || 목표 환경을 먼저 실제 실행하고, 불가능할 때 최대 대체검증과 남은 실제 Runtime 차이를 분리한다. || 각 Scenario에 Test Method·Assertion·실제 결과·Evidence를 개별 연결한다. || 명령, 환경/version, 시간, exit code, report/artifact hash, sanitization과 baseline/working-tree 상태를 기록한다.",direct validation;alternative validation;negative fixture;regression;evidence schema failure,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/ibm-mq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-IBM-MQ-04-FAILURE_RECOVERY,EVENT-IBM-MQ,DEVGPT-6D_ASSIGNED,FAILURE_RECOVERY,P1,cpf-starter-messaging-ibm-mq,"정상, invalid, timeout, cancellation, dependency failure, partial failure와 resource exhaustion을 구현한다. || side-effect 전/후, commit/send/ACK/response loss의 UNKNOWN을 구분하고 durable state에 기록한다. || Retry budget, idempotency, lease/fencing, restart/reclaim, reconcile/compensation/manual resolution을 적용한다. || 다중 JVM/process와 process-kill 이후 중복·stale writer·blind retry를 방지한다.",timeout;cancel;dependency outage;partial failure;unknown result;duplicate;process kill;reconcile,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/ibm-mq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-AMQP-01-CONTRACT_OWNERSHIP,EVENT-AMQP,DEVGPT-6D_ASSIGNED,CONTRACT_OWNERSHIP,P1,cpf-starter-messaging-rabbitmq,"Canonical Owner Module·Package·State Owner와 실제 Consumer를 코드 기준으로 확정한다. || Public API·SPI·Internal, 입력·출력·오류·lifecycle·thread-safety·version 계약을 정의한다. || 역방향/순환 의존, Internal 참조, 선택 OSS type 노출, Dual Primary와 owner 없는 공통기능을 제거 또는 이관 대상으로 등록한다. || Local/Remote/Async/Batch 등 적용 topology에서 계약 동등성과 trust boundary를 정의한다.",contract compatibility;unsupported capability;invalid configuration;internal access negative fixture,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/rabbitmq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
