requirement_id,capability,function_type,development_status,verification_status,overall_status,qa_status,evidence_path,next_action
CPF-FR-004288,EVENT-AMQP,RETRY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004289,EVENT-AMQP,CIRCUIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004290,EVENT-AMQP,UNKNOWN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004291,EVENT-AMQP,RECONCILE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004292,EVENT-AMQP,RECOVERY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004293,EVENT-AMQP,COMPENSATION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004294,EVENT-AMQP,ROLLBACK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004295,EVENT-AMQP,MULTI_INSTANCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004296,EVENT-AMQP,LOCAL_REMOTE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004297,EVENT-AMQP,MIXED_VERSION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004298,EVENT-AMQP,AUTHN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004299,EVENT-AMQP,AUTHZ,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004300,EVENT-AMQP,DATA_SCOPE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004301,EVENT-AMQP,MASKING,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004302,EVENT-AMQP,REASON,미완료,정적 계약 확인,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6C 승인·사유·만료 Runtime Control 연결 후 재검증
CPF-FR-004303,EVENT-AMQP,APPROVAL,미완료,정적 계약 확인,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6C 승인·사유·만료 Runtime Control 연결 후 재검증
CPF-FR-004304,EVENT-AMQP,AUDIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004305,EVENT-AMQP,LOG,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004306,EVENT-AMQP,METRIC,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004307,EVENT-AMQP,TRACE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004308,EVENT-AMQP,HEALTH,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004309,EVENT-AMQP,ALERT_RUNBOOK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004310,EVENT-AMQP,RESOURCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004311,EVENT-AMQP,DB_OWNER,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004312,EVENT-AMQP,DB_SCHEMA,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004313,EVENT-AMQP,DB_QUERY,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004314,EVENT-AMQP,DB_MIGRATION,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004315,EVENT-AMQP,DB_ROLLBACK,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004316,EVENT-AMQP,DB_VENDOR,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004317,EVENT-AMQP,API_OPENAPI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004318,EVENT-AMQP,FRONTEND,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004319,EVENT-AMQP,ADM_UI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004320,EVENT-AMQP,BZA_UI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004321,EVENT-AMQP,GENERATOR,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6F 산출물 적용 후 정식 통합 재검증
CPF-FR-004322,EVENT-AMQP,SAMPLE_EDU,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004323,EVENT-AMQP,JAVADOC,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004324,EVENT-AMQP,GUIDE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004325,EVENT-AMQP,UNIT_TEST,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004326,EVENT-AMQP,CONTRACT_TEST,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004327,EVENT-AMQP,INTEGRATION_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-004328,EVENT-AMQP,RUNTIME_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-004329,EVENT-AMQP,FAULT_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-004330,EVENT-AMQP,EVIDENCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004331,EVENT-AMQP,HYGIENE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004332,EXS-TCP,PURPOSE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004333,EXS-TCP,OWNER,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004334,EXS-TCP,CONSUMER,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004335,EXS-TCP,PUBLIC_API,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004336,EXS-TCP,EXTENSION_SPI,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004337,EXS-TCP,INTERNAL_IMPL,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004338,EXS-TCP,INPUT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004339,EXS-TCP,OUTPUT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004340,EXS-TCP,CONFIG,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004341,EXS-TCP,VALIDATION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004342,EXS-TCP,STATE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004343,EXS-TCP,TRANSITION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004344,EXS-TCP,COMMAND,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004345,EXS-TCP,QUERY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004346,EXS-TCP,IDEMPOTENCY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004347,EXS-TCP,CONCURRENCY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004348,EXS-TCP,DEADLINE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004349,EXS-TCP,RETRY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004350,EXS-TCP,CIRCUIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004351,EXS-TCP,UNKNOWN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004352,EXS-TCP,RECONCILE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004353,EXS-TCP,RECOVERY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004354,EXS-TCP,COMPENSATION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004355,EXS-TCP,ROLLBACK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004356,EXS-TCP,MULTI_INSTANCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004357,EXS-TCP,LOCAL_REMOTE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004358,EXS-TCP,MIXED_VERSION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004359,EXS-TCP,AUTHN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004360,EXS-TCP,AUTHZ,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004361,EXS-TCP,DATA_SCOPE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004362,EXS-TCP,MASKING,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004363,EXS-TCP,REASON,미완료,정적 계약 확인,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6C 승인·사유·만료 Runtime Control 연결 후 재검증
CPF-FR-004364,EXS-TCP,APPROVAL,미완료,정적 계약 확인,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6C 승인·사유·만료 Runtime Control 연결 후 재검증
CPF-FR-004365,EXS-TCP,AUDIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004366,EXS-TCP,LOG,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004367,EXS-TCP,METRIC,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004368,EXS-TCP,TRACE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004369,EXS-TCP,HEALTH,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004370,EXS-TCP,ALERT_RUNBOOK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004371,EXS-TCP,RESOURCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004372,EXS-TCP,DB_OWNER,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004373,EXS-TCP,DB_SCHEMA,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004374,EXS-TCP,DB_QUERY,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004375,EXS-TCP,DB_MIGRATION,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004376,EXS-TCP,DB_ROLLBACK,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004377,EXS-TCP,DB_VENDOR,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004378,EXS-TCP,API_OPENAPI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004379,EXS-TCP,FRONTEND,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
