new_id,kind,source_set,area,section,title,requirement_or_setup,validation_or_expected,root_cause_key,dedup_status,merged_into,match_score,dedup_reason,closing_status,closing_evidence
CPF-QA-NQA-REQ-481,REQUIREMENT,NQA20260729,GEN,15. Package 표준 문제 판정 기준 > 15.2 부분 개선,Generated Domain 일부 Drift,Generated Domain 일부 Drift,15. Package 표준 문제 판정 기준 > 15.2 부분 개선 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|395e7bb9b3,UNIQUE,,0.0606,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-482,REQUIREMENT,NQA20260729,ARC,15. Package 표준 문제 판정 기준 > 15.2 부분 개선,Frontend 기능 구조 불균형,Frontend 기능 구조 불균형,15. Package 표준 문제 판정 기준 > 15.2 부분 개선 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|093f69c6c9,UNIQUE,,0.0714,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-483,REQUIREMENT,NQA20260729,ARC,15. Package 표준 문제 판정 기준 > 15.2 부분 개선,중복 DTO·상태 문자열 존재,중복 DTO·상태 문자열 존재,15. Package 표준 문제 판정 기준 > 15.2 부분 개선 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|cbeecda25d,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-484,REQUIREMENT,NQA20260729,ARC,15. Package 표준 문제 판정 기준 > 15.3 전환 필요,수평 Package로 모든 업무가 혼재,수평 Package로 모든 업무가 혼재,15. Package 표준 문제 판정 기준 > 15.3 전환 필요 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|26d94a796d,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-485,REQUIREMENT,NQA20260729,ARC,15. Package 표준 문제 판정 기준 > 15.3 전환 필요,기능별 Transaction·권한·복구 경계 구분 불가,기능별 Transaction·권한·복구 경계 구분 불가,15. Package 표준 문제 판정 기준 > 15.3 전환 필요 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|f20de7c243,UNIQUE,,0.0909,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-486,REQUIREMENT,NQA20260729,ARC,15. Package 표준 문제 판정 기준 > 15.3 전환 필요,Module Ownership 반복 위반,Module Ownership 반복 위반,15. Package 표준 문제 판정 기준 > 15.3 전환 필요 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|0bf3b8df45,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-487,REQUIREMENT,NQA20260729,GEN,15. Package 표준 문제 판정 기준 > 15.3 전환 필요,Generator가 Domain별 다른 구조 생성,Generator가 Domain별 다른 구조 생성,15. Package 표준 문제 판정 기준 > 15.3 전환 필요 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|c55354c677,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-488,REQUIREMENT,NQA20260729,ARC,15. Package 표준 문제 판정 기준 > 15.3 전환 필요,신규 Domain마다 중앙 Source 수정 필요,신규 Domain마다 중앙 Source 수정 필요,15. Package 표준 문제 판정 기준 > 15.3 전환 필요 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|3bfff3a52b,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-489,REQUIREMENT,NQA20260729,ARC,15. Package 표준 문제 판정 기준 > 15.3 전환 필요,Local·Remote Contract 분리,Local·Remote Contract 분리,15. Package 표준 문제 판정 기준 > 15.3 전환 필요 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|11692e264a,UNIQUE,,0.3871,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-490,REQUIREMENT,NQA20260729,ARC,15. Package 표준 문제 판정 기준 > 15.3 전환 필요,Legacy와 신규 구조가 장기간 공존,Legacy와 신규 구조가 장기간 공존,15. Package 표준 문제 판정 기준 > 15.3 전환 필요 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|84bd24e62f,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-491,REQUIREMENT,NQA20260729,ARC,15. Package 표준 문제 판정 기준 > 15.3 전환 필요,Package 구조 때문에 Test·배포·운영 분리가 불가능,Package 구조 때문에 Test·배포·운영 분리가 불가능,15. Package 표준 문제 판정 기준 > 15.3 전환 필요 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|5bae97fd29,UNIQUE,,0.0769,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-492,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Module,Module,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|fbd34a2b6e,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-493,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Domain,Domain,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|9120580e94,UNIQUE,,0.0833,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-494,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Feature,Feature,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|4b7615dce5,UNIQUE,,0.0370,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-495,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Current Package,Current Package,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|1c5f5c6173,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-496,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Target Package,Target Package,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|ac5384f159,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-497,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Owner,Owner,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|579233b2c4,UNIQUE,,0.0556,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-498,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Public API,Public API,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|public-api-spi-internal|8f409f3a06,UNIQUE,,0.0645,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-499,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,SPI,SPI,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|public-api-spi-internal|efee56d949,UNIQUE,,0.0323,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-500,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Internal,Internal,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|public-api-spi-internal|9f33a7c798,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-501,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Consumer,Consumer,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|cb7a82c317,UNIQUE,,0.0667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-502,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,DB,DB,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|0352a8acc9,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-503,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,UI,UI,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|636117b25f,UNIQUE,,0.0323,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-504,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Test,Test,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|a94a8fe5cc,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-505,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Generator Managed 여부,Generator Managed 여부,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|1315041317,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-506,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Drift,Drift,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|40f15029cb,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-507,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Status,Status,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|48a3661d84,UNIQUE,,0.0385,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-508,REQUIREMENT,NQA20260729,ARC,16. 필수 QA Matrix > 16.1 Module·Package Matrix,Required Action,Required Action,16. 필수 QA Matrix > 16.1 Module·Package Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|53815591e1,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-509,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Domain,Domain,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|9120580e94,UNIQUE,,0.0833,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-510,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,SystemCode,SystemCode,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|acf57581ab,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-511,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Capability,Capability,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|c5be5b3d86,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-512,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Generator Version,Generator Version,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|6d06f65e11,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-513,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Normalized Tree Hash,Normalized Tree Hash,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|1f7368c908,UNIQUE,,0.0588,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-514,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Build,Build,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|80754af91b,UNIQUE,,0.2500,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-515,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Runtime,Runtime,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|f2e18ffc17,UNIQUE,,0.0588,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-516,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,DB,DB,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|0352a8acc9,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-517,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Local,Local,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|939bb46a04,UNIQUE,,0.0667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-518,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Remote,Remote,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|41ffe5457d,UNIQUE,,0.0323,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-519,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Test,Test,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|a94a8fe5cc,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-520,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Guide,Guide,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|4956faddb7,UNIQUE,,0.0500,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-521,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Drift,Drift,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|40f15029cb,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-522,REQUIREMENT,NQA20260729,GEN,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix,Status,Status,16. 필수 QA Matrix > 16.2 Generated Domain Parity Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|48a3661d84,UNIQUE,,0.0385,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-523,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,ADM/BZA,ADM/BZA,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|34ba09c558,UNIQUE,,0.2857,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-524,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Menu Group,Menu Group,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|540b2e91db,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-525,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Menu,Menu,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|252a25667d,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-526,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Route,Route,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|fc166eb813,UNIQUE,,0.0909,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-527,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Page,Page,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|767013ce0e,UNIQUE,,0.0286,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-528,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,기능 목적,기능 목적,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|107be42cdf,UNIQUE,,0.0263,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-529,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,필수 기능,필수 기능,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|da39a3ee5e,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-530,REQUIREMENT,NQA20260729,SEC,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Button,Button,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,SEC|action-permission-parity|7b7fcc78d6,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-531,REQUIREMENT,NQA20260729,SEC,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Permission,Permission,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,SEC|action-permission-parity|6d244f5836,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-532,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,API,API,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|a033a528b6,UNIQUE,,0.0833,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-533,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Owner,Owner,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|579233b2c4,UNIQUE,,0.0556,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-534,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Upload,Upload,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-upload-governance|bb73aaafa1,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-535,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Download,Download,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|server-download-governance|817248fb77,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-536,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Failure UX,Failure UX,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|9c9877838a,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-537,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Audit,Audit,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|7876153ada,UNIQUE,,0.0370,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-538,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,E2E,E2E,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|44491d4b74,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-539,REQUIREMENT,NQA20260729,ADM,16. 필수 QA Matrix > 16.3 Menu·UI Matrix,Status,Status,16. 필수 QA Matrix > 16.3 Menu·UI Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ADM|menu-route-page-api-parity|48a3661d84,UNIQUE,,0.0385,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-540,REQUIREMENT,NQA20260729,HYG,16. 필수 QA Matrix > 16.4 Garbage Removal Matrix,경로,경로,16. 필수 QA Matrix > 16.4 Garbage Removal Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,HYG|repository-legacy-hygiene|bae4002d8d,UNIQUE,,0.0588,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-541,REQUIREMENT,NQA20260729,HYG,16. 필수 QA Matrix > 16.4 Garbage Removal Matrix,유형,유형,16. 필수 QA Matrix > 16.4 Garbage Removal Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,HYG|repository-legacy-hygiene|80577c5f49,UNIQUE,,0.0345,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-542,REQUIREMENT,NQA20260729,HYG,16. 필수 QA Matrix > 16.4 Garbage Removal Matrix,현재 역할,현재 역할,16. 필수 QA Matrix > 16.4 Garbage Removal Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,HYG|repository-legacy-hygiene|cadcb8d7a3,UNIQUE,,0.0769,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-543,REQUIREMENT,NQA20260729,HYG,16. 필수 QA Matrix > 16.4 Garbage Removal Matrix,Consumer,Consumer,16. 필수 QA Matrix > 16.4 Garbage Removal Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,HYG|repository-legacy-hygiene|cb7a82c317,UNIQUE,,0.0667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-544,REQUIREMENT,NQA20260729,HYG,16. 필수 QA Matrix > 16.4 Garbage Removal Matrix,삭제 후보 근거,삭제 후보 근거,16. 필수 QA Matrix > 16.4 Garbage Removal Matrix 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,HYG|repository-legacy-hygiene|1d5666c7b1,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
