entity_id,req_count,files,main,tests,sql,scripts,required,observed,missing,paths
CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,8,17,10,0,0,1,audit;database;frontend;generator;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/src/generated/cpf-api.ts;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-admin/frontend/playwright.config.ts;cpf-biz-admin/frontend/playwright.config.ts;cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmConfigController.java;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,15,16,8,0,0,2,audit;concurrency;database;frontend;generator;masking;openapi;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/run-cpf-full-qa-validation.ps1
CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,31,17,8,0,1,2,audit;concurrency;database;frontend;generator;idempotency;masking;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/src/generated/cpf-api.ts;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-tools/db/vendor/mariadb/domain-template/rollback/R1__remove___DOMAIN___domain.sql.template;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-CORE-SPI-02-IMPLEMENTATION_CONSUMER,5,16,9,0,0,5,audit;database;frontend;generator;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/initialize-domain-database.ps1;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/remove-domain.ps1
CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,15,16,8,0,0,2,audit;concurrency;database;frontend;generator;masking;openapi;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/run-cpf-full-qa-validation.ps1
CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,10,17,0,0,14,1,audit;database;frontend;generator;migration;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-tools/db/vendor/oracle/domain-template/migration/V1____DOMAIN___domain.sql.template;cpf-tools/db/vendor/postgresql/domain-template/migration/V1____DOMAIN___domain.sql.template;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/domain-template/migration/V1____DOMAIN___domain.sql.template;cpf-tools/db/vendor/mariadb/migration/flyway/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-CORE-CONFIG-01-CONTRACT_OWNERSHIP,9,17,8,0,0,5,audit;database;frontend;openapi;recovery;rollback;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-CORE-CONFIG-02-IMPLEMENTATION_CONSUMER,8,17,10,0,0,1,audit;database;frontend;generator;recovery;rollback;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/src/generated/cpf-api.ts;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-admin/frontend/playwright.config.ts;cpf-biz-admin/frontend/playwright.config.ts;cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmConfigController.java;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-CORE-CONFIG-03-VERIFICATION_EVIDENCE,10,16,10,0,0,2,audit;concurrency;database;frontend;generator;openapi;recovery;rollback;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1
CPF-WP-CORE-CONFIG-04-FAILURE_RECOVERY,14,17,8,0,3,2,audit;concurrency;database;frontend;idempotency;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/src/generated/cpf-api.ts;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/config/cpf-starter-catalog.json;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-tools/db/vendor/mariadb/domain-template/rollback/R1__remove___DOMAIN___domain.sql.template;cpf-tools/db/vendor/oracle/domain-template/rollback/R1__remove___DOMAIN___domain.sql.template;cpf-tools/db/vendor/postgresql/domain-template/rollback/R1__remove___DOMAIN___domain.sql.template;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-CORE-CONFIG-05-OPERATIONS_SECURITY,20,17,0,0,14,2,audit;database;frontend;generator;masking;migration;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/db/vendor/oracle/domain-template/migration/V1____DOMAIN___domain.sql.template;cpf-tools/db/vendor/postgresql/domain-template/migration/V1____DOMAIN___domain.sql.template;cpf-tools/db/vendor/mariadb/domain-template/migration/V1____DOMAIN___domain.sql.template;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-tools/scripts/initialize-domain-database.ps1;cpf-tools/db/vendor/mariadb/migration/flyway/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V87__batch_remote_message_ledger.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/scripts/build-cpf-requirement-development-traceability.py
CPF-WP-CORE-TESTKIT-01-CONTRACT_OWNERSHIP,11,17,8,0,0,5,audit;database;frontend;idempotency;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/openapi/cpf-openapi.json;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-CORE-TESTKIT-02-IMPLEMENTATION_CONSUMER,8,17,10,0,0,1,audit;database;frontend;generator;idempotency;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/src/generated/cpf-api.ts;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-admin/frontend/playwright.config.ts;cpf-biz-admin/frontend/playwright.config.ts;cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-admin/src/main/java/com/cpf/admin/opr/controller/AdmConfigController.java;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-CORE-TESTKIT-03-VERIFICATION_EVIDENCE,16,16,8,0,2,1,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-admin/frontend/src/generated/adm-route-operation-contract.ts;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/db/vendor/oracle/domain-template/migration/V1____DOMAIN___domain.sql.template;cpf-tools/db/vendor/postgresql/domain-template/migration/V1____DOMAIN___domain.sql.template
CPF-WP-CORE-TESTKIT-04-FAILURE_RECOVERY,26,17,8,0,1,4,audit;concurrency;database;frontend;generator;idempotency;masking;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-admin/frontend/src/generated/cpf-api.ts;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-tools/scripts/initialize-domain-database.ps1;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishResult.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationProviderStatus.java;cpf-core/src/main/java/com/cpf/core/spi/notification/CpfNotificationProvider.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationResult.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerPublishRequest.java;cpf-core/src/main/java/com/cpf/core/api/notification/CpfNotificationRequest.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-admin/frontend/src/generated/cpf-operation-contract.ts;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/db/vendor/mariadb/domain-template/rollback/R1__remove___DOMAIN___domain.sql.template;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-ARCH-STARTER-01-CONTRACT_OWNERSHIP,215,16,4,0,0,2,audit;database;frontend;generator;masking;openapi;recovery;security;test,audit;database;frontend;generator;idempotency;masking;openapi;recovery;rollback;security;test;unknown,,cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-starters/security/session-jdbc/src/main/java/com/cpf/starter/security/CpfServerSessionSecurityAutoConfiguration.java;cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-starters/data/cache-caffeine/build.gradle;cpf-starters/data/cache-valkey/build.gradle;cpf-starters/data/persistence-jdbc/build.gradle;cpf-starters/data/persistence-mybatis/build.gradle;cpf-starters/notification/sms-spi/build.gradle;cpf-starters/profiles/minimal-domain/build.gradle;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-starters/file/archive/build.gradle;cpf-starters/profiles/secure-api/build.gradle;cpf-starters/profiles/web-api/build.gradle;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-ARCH-STARTER-02-IMPLEMENTATION_CONSUMER,83,16,4,0,0,2,audit;database;frontend;generator;openapi;recovery;security;test,audit;database;frontend;generator;idempotency;masking;openapi;recovery;rollback;security;test;unknown,,cpf-starters/profiles/browser-bff/build.gradle;cpf-starters/profiles/minimal-domain/build.gradle;cpf-starters/profiles/secure-api/build.gradle;cpf-starters/security/session-jdbc/src/main/java/com/cpf/starter/security/CpfServerSessionSecurityAutoConfiguration.java;cpf-starters/profiles/web-api/build.gradle;cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-starters/profiles/batch-service/build.gradle;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-starters/notification/sms-spi/build.gradle;cpf-starters/file/archive/build.gradle;cpf-starters/profiles/event-service/build.gradle;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-ARCH-STARTER-03-VERIFICATION_EVIDENCE,255,19,4,0,1,2,audit;concurrency;database;frontend;generator;masking;openapi;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-starters/security/session-jdbc/src/main/java/com/cpf/starter/security/CpfServerSessionSecurityAutoConfiguration.java;cpf-starters/integration/fixedlength/build.gradle;cpf-starters/integration/http-client/build.gradle;cpf-starters/integration/iso8583/build.gradle;cpf-starters/integration/resilience/build.gradle;cpf-starters/integration/tcp/build.gradle;cpf-starters/notification/sms-spi/build.gradle;cpf-starters/profiles/minimal-domain/build.gradle;cpf-tools/config/cpf-starter-catalog.json;cpf-starters/file/archive/build.gradle;cpf-starters/integration/fixedlength-core/build.gradle;cpf-starters/profiles/secure-api/build.gradle;cpf-tools/generator/create-domain.ps1;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/scripts/tests/test_publication_starter_closure.py
