request_id,requirement_id,canonical_requirement_id,primary_work_item_id,supporting_work_item_ids,priority,feature,function_type,acceptance_criteria,verification_method,assertion,source,actual_consumer,call_path,normal_error_boundary_recovery,command,exit_code,actual_result,evidence_ref,mapping_basis,mapping_score,mapping_review,assessment_status,development_status,verification_status,integration_request_id,open_issue,baseline_sha
DEVGPT-V9-S01,CPF-FR-001099,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,기능 목적·업무 결과,PURPOSE,CPF Framework 개발자가 실제 제품 경로에서 기능 목적·업무 결과 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,PURPOSE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,기능 목적·업무 결과 / PURPOSE: CPF-IDEMP-기능 목적·업무 결과-PURPOSE positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001110,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,상태 전이,TRANSITION,CPF Framework 개발자가 실제 제품 경로에서 상태 전이 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,TRANSITION Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,상태 전이 / TRANSITION: CPF-IDEMP-상태 전이-TRANSITION positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001111,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,명령 실행,COMMAND,CPF Framework 개발자가 실제 제품 경로에서 명령 실행 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,COMMAND Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,명령 실행 / COMMAND: CPF-IDEMP-명령 실행-COMMAND positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001112,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,조회·검색,QUERY,CPF Framework 개발자가 실제 제품 경로에서 조회·검색 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,QUERY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,조회·검색 / QUERY: CPF-IDEMP-조회·검색-QUERY positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001113,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,멱등성,IDEMPOTENCY,CPF Framework 개발자가 실제 제품 경로에서 멱등성 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,IDEMPOTENCY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,멱등성 / IDEMPOTENCY: CPF-IDEMP-멱등성-IDEMPOTENCY positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001114,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,동시성,CONCURRENCY,CPF Framework 개발자가 실제 제품 경로에서 동시성 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,CONCURRENCY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,동시성 / CONCURRENCY: CPF-IDEMP-동시성-CONCURRENCY positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001115,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,Timeout Budget,DEADLINE,CPF Framework 개발자가 실제 제품 경로에서 Timeout Budget 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,DEADLINE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,Timeout Budget / DEADLINE: CPF-IDEMP-Timeout Budget-DEADLINE positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001116,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,재시도,RETRY,CPF Framework 개발자가 실제 제품 경로에서 재시도 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,RETRY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,재시도 / RETRY: CPF-IDEMP-재시도-RETRY positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001117,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,Circuit·Bulkhead,CIRCUIT,CPF Framework 개발자가 실제 제품 경로에서 Circuit·Bulkhead 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,CIRCUIT Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,Circuit·Bulkhead / CIRCUIT: CPF-IDEMP-Circuit·Bulkhead-CIRCUIT positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001118,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,결과 불명,UNKNOWN,CPF Framework 개발자가 실제 제품 경로에서 결과 불명 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,UNKNOWN Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,결과 불명 / UNKNOWN: CPF-IDEMP-결과 불명-UNKNOWN positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,COMPLETED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001119,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,대사,RECONCILE,CPF Framework 개발자가 실제 제품 경로에서 대사 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,RECONCILE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,대사 / RECONCILE: CPF-IDEMP-대사-RECONCILE positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001120,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,복구,RECOVERY,CPF Framework 개발자가 실제 제품 경로에서 복구 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,RECOVERY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,복구 / RECOVERY: CPF-IDEMP-복구-RECOVERY positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001121,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,보상,COMPENSATION,CPF Framework 개발자가 실제 제품 경로에서 보상 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,COMPENSATION Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,보상 / COMPENSATION: CPF-IDEMP-보상-COMPENSATION positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,COMPLETED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001122,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,Rollback·Forward Recovery,ROLLBACK,CPF Framework 개발자가 실제 제품 경로에서 Rollback·Forward Recovery 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,ROLLBACK Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,Rollback·Forward Recovery / ROLLBACK: CPF-IDEMP-Rollback·Forward Recovery-ROLLBACK positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0,Java21 독립 컴파일·Harness 및 Source/Consumer 대체검증 통과,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,완료,완료,,,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001123,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,다중 인스턴스,MULTI_INSTANCE,CPF Framework 개발자가 실제 제품 경로에서 다중 인스턴스 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,MULTI_INSTANCE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,다중 인스턴스 / MULTI_INSTANCE: CPF-IDEMP-다중 인스턴스-MULTI_INSTANCE positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0 (proposal harness) / target integration not executed,타 Owner 제품 경로 적용·Push·원 Consumer 회귀검사 대기,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,NOT_REQUIRED,판정 완료,미완료,재확인 필요,IR-S02-RUNTIME,타 Owner 제품 경로 적용·Push·원 Consumer 회귀검사 대기,fc207ac5560da59f352ee0c5f83199177f2987b4
DEVGPT-V9-S01,CPF-FR-001124,CPF-IDEMP,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER;CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,P0,Local/Remote 동등성,LOCAL_REMOTE,CPF Framework 개발자가 실제 제품 경로에서 Local/Remote 동등성 기능을 사용할 때 canonical request hash·scope·TTL·result replay·conflict semantics·concurrent race를 포함한 idempotency 원장을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,LOCAL_REMOTE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,Local/Remote 동등성 / LOCAL_REMOTE: CPF-IDEMP-Local/Remote 동등성-LOCAL_REMOTE positive/negative fixture,cpf-core/api/idempotency + internal/idempotency,모든 Product Module·Generated Domain,CpfIdempotencyEngine -> CpfIdempotencyPort/repository,normal=typed Result·status·version·transactionId/operationId·operator guidance; error=invalid·401·403·404·409·429·timeout·dependency failure 표준 분류; concurrency=operationId+requestHash·CAS/lease/fencing 중 적용; unknown=side effect·DB commit·ACK/response loss 시 UNKNOWN 보존 후 대사; recovery=retry·restart·reprocess·reconcile·compensation·rollback/forward recovery 중 적용,See TEST_AND_EVIDENCE.md command matrix,0 (proposal harness) / target integration not executed,타 Owner 제품 경로 적용·Push·원 Consumer 회귀검사 대기,evidence/idempotency-safety;evidence/core-safety-java21-substitute,SEMANTIC_AXIS_SCORE,44,COMPLETED,판정 완료,미완료,재확인 필요,IR-S02-RUNTIME,타 Owner 제품 경로 적용·Push·원 Consumer 회귀검사 대기,fc207ac5560da59f352ee0c5f83199177f2987b4
