path,operation,owner,file_type,bytes,physical_lines,sha256,review_status,finding,review_basis,required_followup
cpf-common/src/test/java/com/cpf/common/cache/CpfLocalCacheProviderTest.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-common/src/test/java/com/cpf/common/config/CmnDataSourceConfigTest.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-common/src/test/java/com/cpf/common/tabular/CpfXlsxTabularAdapterTest.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/channel/adapter/JdbcCpfChannelRegistryAdapter.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/aop/ServiceAccessAspect.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/archive/LocalCpfArchiveService.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/attachment/LocalCpfAttachmentStorageAdapter.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/broker/CpfBrokerBridgeAdapter.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/broker/CpfBrokerConsumerRuntimePolicy.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/broker/CpfBrokerConsumerWorker.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/broker/CpfBrokerPublisherWorker.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/broker/JdbcCpfBrokerReliabilityRepository.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/database/CpfConnectionPoolRuntimeController.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/database/CpfDataSourceResolver.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/database/CpfJdbcReplicaHealthMonitor.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/database/CpfReadRoutingRuntimePolicy.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/database/CpfReadWriteRoutingDataSource.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/filetransfer/CpfFileExchangeGateway.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/filetransfer/CpfFileTransferClientAdapter.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/filetransfer/CpfFileTransferEngine.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/filetransfer/CpfFileTransferRuntimeState.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/filetransfer/DeterministicCpfRemoteFileTransferAdapter.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/filetransfer/JdbcCpfFileTransferRepository.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/filetransfer/LocalCpfFileTransferAdapter.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/gateway/CpfGatewayRouteProviderAdapter.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfApiClientRuntimePolicy.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfHttpClientProperties.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfLocalServiceIdentity.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfRestClientInterceptor.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfServiceEndpointProperties.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfServiceEndpointRegistry.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfTargetServiceResolver.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfWebClient.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfWebClientConfig.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfWebhookCallbackClient.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/http/CpfWebhookRuntimePolicy.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/logging/DynamicTransactionLogLevelService.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/logging/LoggingAspect.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/product/CpfCapabilityRegistry.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/remotelog/InMemoryCpfRemoteLogBundleJobAdapter.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/remotelog/LocalCpfRemoteLogArtifactAdapter.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/remotelog/LocalCpfRemoteLogNodeClient.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/remotelog/LocalCpfRemoteLogNodeRegistry.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/remotelog/RoutingCpfRemoteLogArtifactAdapter.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeCanonicalHash.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlAgent.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneRepository.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlPlaneService.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeControlReconciler.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeFenceException.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeHttpControlPlaneClient.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeInstanceInboxStore.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimePayloadJson.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeRateLimitException.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/CpfRuntimeVersionConflictException.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfApiClientRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfAttachmentPolicyRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfBrokerConsumerRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfBrokerRetryDlqRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfChannelPolicyRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfConnectionPoolRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDbReadRoutingRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDownloadPolicyRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfDynamicLogLevelRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfExternalInstitutionRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFilePolicyRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFixedLayoutRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFixedLengthLayoutPayloadDecoder.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfMaskingPolicyRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfPasswordPolicyRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
cpf-core/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfReconciliationRuntimeApplier.java,DELETE,legacy owner,java,,,,재확인 필요,Delete Manifest에 포함됨. 최신 HEAD에서 정확한 부재와 대체 Consumer를 작업트리 Gate로 재확인해야 함.,QA38 exact Delete Manifest + pushed rename/delete commit,"최신 HEAD에서 path 부재, 대체 Source 존재, 남은 import 0을 검증"
