entity_id,entity_type,canonical_requirement_id,priority,work_type,axis,title,owner,owner_module,owner_package,dependencies,markdown_file,ledger_part,source_work_item_id,gap_decision,proposed_requirement_id
CPF-WP-OPS-MAINT-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,OPS-MAINT,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-MAINT-01-CONTRACT_OWNERSHIP;CPF-WP-OPS-MAINT-02-IMPLEMENTATION_CONSUMER,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-MAINT-03-VERIFICATION_EVIDENCE,,
CPF-WP-OPS-MAINT-04-FAILURE_RECOVERY,WORK_PACKAGE,OPS-MAINT,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-MAINT-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-MAINT-04-FAILURE_RECOVERY,,
CPF-WP-OPS-MAINT-05-OPERATIONS_SECURITY,WORK_PACKAGE,OPS-MAINT,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-MAINT-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-MAINT-05-OPERATIONS_SECURITY,,
CPF-WP-OPS-CONFIG-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,OPS-CONFIG,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-CONFIG-01-CONTRACT_OWNERSHIP,,
CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,OPS-CONFIG,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CONFIG-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-OPS-CONFIG-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,OPS-CONFIG,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CONFIG-01-CONTRACT_OWNERSHIP;CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-CONFIG-03-VERIFICATION_EVIDENCE,,
CPF-WP-OPS-CONFIG-04-FAILURE_RECOVERY,WORK_PACKAGE,OPS-CONFIG,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CONFIG-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-CONFIG-04-FAILURE_RECOVERY,,
CPF-WP-OPS-CONFIG-05-OPERATIONS_SECURITY,WORK_PACKAGE,OPS-CONFIG,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CONFIG-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-CONFIG-05-OPERATIONS_SECURITY,,
CPF-WP-OPS-CONFIG-06-DATA_MIGRATION,WORK_PACKAGE,OPS-CONFIG,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CONFIG-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-CONFIG-06-DATA_MIGRATION,,
CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,WORK_PACKAGE,OPS-CONFIG,P1,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CONFIG-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY,,
CPF-WP-OPS-DRIFT-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,OPS-DRIFT,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-DRIFT-01-CONTRACT_OWNERSHIP,,
CPF-WP-OPS-DRIFT-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,OPS-DRIFT,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DRIFT-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_01_WORK_ITEMS.csv,CPF-WP-OPS-DRIFT-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-OPS-DRIFT-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,OPS-DRIFT,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DRIFT-01-CONTRACT_OWNERSHIP;CPF-WP-OPS-DRIFT-02-IMPLEMENTATION_CONSUMER,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DRIFT-03-VERIFICATION_EVIDENCE,,
CPF-WP-OPS-DRIFT-04-FAILURE_RECOVERY,WORK_PACKAGE,OPS-DRIFT,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DRIFT-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DRIFT-04-FAILURE_RECOVERY,,
CPF-WP-OPS-DRIFT-05-OPERATIONS_SECURITY,WORK_PACKAGE,OPS-DRIFT,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DRIFT-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DRIFT-05-OPERATIONS_SECURITY,,
CPF-WP-OPS-DRIFT-06-DATA_MIGRATION,WORK_PACKAGE,OPS-DRIFT,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DRIFT-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DRIFT-06-DATA_MIGRATION,,
CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,WORK_PACKAGE,OPS-DRIFT,P1,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DRIFT-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY,,
CPF-WP-OPS-CAPACITY-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,OPS-CAPACITY,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-CAPACITY-01-CONTRACT_OWNERSHIP,,
CPF-WP-OPS-CAPACITY-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,OPS-CAPACITY,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CAPACITY-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-CAPACITY-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-OPS-CAPACITY-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,OPS-CAPACITY,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CAPACITY-01-CONTRACT_OWNERSHIP;CPF-WP-OPS-CAPACITY-02-IMPLEMENTATION_CONSUMER,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-CAPACITY-03-VERIFICATION_EVIDENCE,,
CPF-WP-OPS-CAPACITY-04-FAILURE_RECOVERY,WORK_PACKAGE,OPS-CAPACITY,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CAPACITY-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-CAPACITY-04-FAILURE_RECOVERY,,
CPF-WP-OPS-CAPACITY-05-OPERATIONS_SECURITY,WORK_PACKAGE,OPS-CAPACITY,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CAPACITY-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-CAPACITY-05-OPERATIONS_SECURITY,,
CPF-WP-OPS-CAPACITY-06-DATA_MIGRATION,WORK_PACKAGE,OPS-CAPACITY,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-CAPACITY-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-CAPACITY-06-DATA_MIGRATION,,
CPF-WP-OPS-DR-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,OPS-DR,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DR-01-CONTRACT_OWNERSHIP,,
CPF-WP-OPS-DR-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,OPS-DR,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DR-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DR-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-OPS-DR-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,OPS-DR,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DR-01-CONTRACT_OWNERSHIP;CPF-WP-OPS-DR-02-IMPLEMENTATION_CONSUMER,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DR-03-VERIFICATION_EVIDENCE,,
CPF-WP-OPS-DR-04-FAILURE_RECOVERY,WORK_PACKAGE,OPS-DR,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DR-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DR-04-FAILURE_RECOVERY,,
CPF-WP-OPS-DR-05-OPERATIONS_SECURITY,WORK_PACKAGE,OPS-DR,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DR-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DR-05-OPERATIONS_SECURITY,,
CPF-WP-OPS-DR-06-DATA_MIGRATION,WORK_PACKAGE,OPS-DR,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-admin control plane + runtime owner,cpf-admin control plane + runtime owner,,CPF-WP-OPS-DR-01-CONTRACT_OWNERSHIP,70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02.md,ledgers/70_OPERATIONS_SRE_RUNTIME_CONTROL_PART_02_WORK_ITEMS.csv,CPF-WP-OPS-DR-06-DATA_MIGRATION,,
CPF-WP-DEVEX-QUICK-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DEVEX-QUICK,P2,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools + public artifacts,cpf-tools + public artifacts,,,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-QUICK-01-CONTRACT_OWNERSHIP,,
CPF-WP-DEVEX-QUICK-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DEVEX-QUICK,P2,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-DEVEX-QUICK-01-CONTRACT_OWNERSHIP,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-QUICK-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-DEVEX-QUICK-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DEVEX-QUICK,P2,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-DEVEX-QUICK-01-CONTRACT_OWNERSHIP;CPF-WP-DEVEX-QUICK-02-IMPLEMENTATION_CONSUMER,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-QUICK-03-VERIFICATION_EVIDENCE,,
CPF-WP-DEVEX-QUICK-04-GENERATION_COMPATIBILITY,WORK_PACKAGE,DEVEX-QUICK,P2,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-DEVEX-QUICK-01-CONTRACT_OWNERSHIP,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-QUICK-04-GENERATION_COMPATIBILITY,,
CPF-WP-DEVEX-CODEGEN-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DEVEX-CODEGEN,P2,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools + public artifacts,cpf-tools + public artifacts,,,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-CODEGEN-01-CONTRACT_OWNERSHIP,,
CPF-WP-DEVEX-CODEGEN-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DEVEX-CODEGEN,P2,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-DEVEX-CODEGEN-01-CONTRACT_OWNERSHIP,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-CODEGEN-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-DEVEX-CODEGEN-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DEVEX-CODEGEN,P2,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-DEVEX-CODEGEN-01-CONTRACT_OWNERSHIP;CPF-WP-DEVEX-CODEGEN-02-IMPLEMENTATION_CONSUMER,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-CODEGEN-03-VERIFICATION_EVIDENCE,,
CPF-WP-DEVEX-CODEGEN-04-DATA_MIGRATION,WORK_PACKAGE,DEVEX-CODEGEN,P2,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-DEVEX-CODEGEN-01-CONTRACT_OWNERSHIP,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-CODEGEN-04-DATA_MIGRATION,,
CPF-WP-DEVEX-CODEGEN-05-GENERATION_COMPATIBILITY,WORK_PACKAGE,DEVEX-CODEGEN,P2,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-DEVEX-CODEGEN-01-CONTRACT_OWNERSHIP,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-CODEGEN-05-GENERATION_COMPATIBILITY,,
CPF-WP-DEVEX-COMMENT-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DEVEX-COMMENT,P2,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools + public artifacts,cpf-tools + public artifacts,,,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-COMMENT-01-CONTRACT_OWNERSHIP,,
CPF-WP-DEVEX-COMMENT-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DEVEX-COMMENT,P2,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-DEVEX-COMMENT-01-CONTRACT_OWNERSHIP,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-COMMENT-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-DEVEX-COMMENT-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DEVEX-COMMENT,P2,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-DEVEX-COMMENT-01-CONTRACT_OWNERSHIP;CPF-WP-DEVEX-COMMENT-02-IMPLEMENTATION_CONSUMER,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-COMMENT-03-VERIFICATION_EVIDENCE,,
CPF-WP-DEVEX-COMMENT-04-GENERATION_COMPATIBILITY,WORK_PACKAGE,DEVEX-COMMENT,P2,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-DEVEX-COMMENT-01-CONTRACT_OWNERSHIP,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-DEVEX-COMMENT-04-GENERATION_COMPATIBILITY,,
CPF-WP-ONBOARD-DOMAIN-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,ONBOARD-DOMAIN,P2,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools + public artifacts,cpf-tools + public artifacts,,,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-ONBOARD-DOMAIN-01-CONTRACT_OWNERSHIP,,
CPF-WP-ONBOARD-DOMAIN-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,ONBOARD-DOMAIN,P2,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-ONBOARD-DOMAIN-01-CONTRACT_OWNERSHIP,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-ONBOARD-DOMAIN-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-ONBOARD-DOMAIN-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,ONBOARD-DOMAIN,P2,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-ONBOARD-DOMAIN-01-CONTRACT_OWNERSHIP;CPF-WP-ONBOARD-DOMAIN-02-IMPLEMENTATION_CONSUMER,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-ONBOARD-DOMAIN-03-VERIFICATION_EVIDENCE,,
CPF-WP-ONBOARD-DOMAIN-04-DATA_MIGRATION,WORK_PACKAGE,ONBOARD-DOMAIN,P2,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-ONBOARD-DOMAIN-01-CONTRACT_OWNERSHIP,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-ONBOARD-DOMAIN-04-DATA_MIGRATION,,
CPF-WP-ONBOARD-DOMAIN-05-GENERATION_COMPATIBILITY,WORK_PACKAGE,ONBOARD-DOMAIN,P2,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-tools + public artifacts,cpf-tools + public artifacts,,CPF-WP-ONBOARD-DOMAIN-01-CONTRACT_OWNERSHIP,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-ONBOARD-DOMAIN-05-GENERATION_COMPATIBILITY,,
CPF-WP-SAMPLE-ACC-01-REFERENCE_RUNTIME,WORK_PACKAGE,SAMPLE-ACC,P2,REFERENCE_IMPLEMENTATION,REFERENCE_RUNTIME,Reference 실제 Runtime,cpf-reference / generated reference,cpf-reference,generated reference,,80_DEVEX_GENERATOR_SAMPLE.md,ledgers/80_DEVEX_GENERATOR_SAMPLE_WORK_ITEMS.csv,CPF-WP-SAMPLE-ACC-01-REFERENCE_RUNTIME,,
